,G,Opponent,Home_away,Tm,Opp
0,1,San Diego Clippers,0,128,114
1,2,Golden State Warriors,0,129,110
2,3,San Antonio Spurs,0,107,110
3,4,Golden State Warriors,1,122,112
4,5,Portland Trail Blazers,1,124,116
5,6,Milwaukee Bucks,0,124,116
6,7,Denver Nuggets,1,104,108
7,8,Chicago Bulls,1,115,110
8,9,Kansas City Kings,1,102,112
9,10,New York Knicks,0,120,108
10,11,New Orleans Jazz,1,106,99
11,12,Houston Rockets,1,103,110
12,13,Cleveland Cavaliers,0,118,96
13,14,Denver Nuggets,0,132,150
14,15,New Orleans Jazz,0,128,122
15,16,San Antonio Spurs,1,125,119
16,17,Philadelphia 76ers,1,94,95
17,18,Detroit Pistons,1,119,105
18,19,Cleveland Cavaliers,1,110,108
19,20,Indiana Pacers,1,115,110
21,21,Houston Rockets,0,120,113
22,22,Chicago Bulls,0,125,109
23,23,Chicago Bulls,1,112,124
24,24,Detroit Pistons,0,119,109
25,25,Los Angeles Lakers,1,122,130
26,26,Golden State Warriors,0,108,116
27,27,Atlanta Hawks,0,136,109
28,28,Boston Celtics,1,124,104
29,29,Washington Bullets,1,98,101
30,30,Milwaukee Bucks,1,114,120
31,31,Los Angeles Lakers,0,119,100
32,32,San Diego Clippers,1,110,116
33,33,Washington Bullets,0,129,137
34,34,Kansas City Kings,0,123,103
35,35,Denver Nuggets,1,106,102
36,36,Portland Trail Blazers,0,129,127
37,37,Seattle SuperSonics,1,92,119
38,38,Boston Celtics,0,112,109
39,39,New York Knicks,1,114,102
40,40,Washington Bullets,1,94,104
42,41,Philadelphia 76ers,1,143,139
43,42,New Jersey Nets,1,112,117
44,43,Seattle SuperSonics,0,106,109
45,44,Indiana Pacers,0,99,102
46,45,Milwaukee Bucks,1,118,123
47,46,Detroit Pistons,1,97,87
48,47,Houston Rockets,0,116,97
49,48,Philadelphia 76ers,0,101,94
50,49,New York Knicks,0,108,107
51,50,New Jersey Nets,0,114,117
52,51,Milwaukee Bucks,0,123,118
53,52,San Antonio Spurs,0,133,108
54,53,Portland Trail Blazers,1,93,110
55,54,Atlanta Hawks,0,102,105
56,55,Cleveland Cavaliers,0,136,101
57,56,Washington Bullets,0,119,108
58,57,Seattle SuperSonics,1,104,119
59,58,New Orleans Jazz,0,136,112
60,59,New York Knicks,1,117,107
61,60,New Jersey Nets,1,112,123
63,61,Kansas City Kings,1,112,121
64,62,Atlanta Hawks,1,85,110
65,63,Indiana Pacers,0,103,102
66,64,Denver Nuggets,0,105,119
67,65,Philadelphia 76ers,0,119,94
68,66,Chicago Bulls,0,132,117
69,67,Indiana Pacers,1,111,112
70,68,Cleveland Cavaliers,1,124,120
71,69,Boston Celtics,1,126,117
72,70,San Antonio Spurs,1,128,122
73,71,Houston Rockets,1,122,134
74,72,New Orleans Jazz,1,117,121
75,73,Boston Celtics,0,134,113
76,74,Kansas City Kings,0,126,107
77,75,Golden State Warriors,1,111,95
78,76,Los Angeles Lakers,0,112,106
79,77,Seattle SuperSonics,0,113,111
80,78,Detroit Pistons,0,116,105
81,79,Portland Trail Blazers,0,106,95
82,80,San Diego Clippers,0,118,117
84,81,San Diego Clippers,1,116,120
85,82,Los Angeles Lakers,1,103,111
