,G,Opponent,Home_away,Tm,Opp
0,1,Portland Trail Blazers,1,95,103
1,2,Seattle SuperSonics,1,84,94
2,3,San Antonio Spurs,0,111,88
3,4,Dallas Mavericks,0,121,93
4,5,Los Angeles Lakers,1,101,99
5,6,Utah Jazz,1,87,95
6,7,Denver Nuggets,1,109,106
7,8,Indiana Pacers,0,95,93
8,9,Los Angeles Lakers,0,97,98
9,10,Atlanta Hawks,1,97,102
10,11,Dallas Mavericks,1,110,88
11,12,Houston Rockets,0,128,114
12,13,Chicago Bulls,0,111,107
13,14,San Diego Clippers,0,117,94
14,15,Denver Nuggets,0,137,109
15,16,Utah Jazz,0,101,99
16,17,San Diego Clippers,1,110,121
17,18,Golden State Warriors,1,127,134
18,19,Portland Trail Blazers,0,117,110
19,20,Washington Bullets,0,98,105
21,21,Houston Rockets,1,95,99
22,22,Kansas City Kings,1,81,97
23,23,San Antonio Spurs,1,108,104
24,24,Kansas City Kings,0,95,87
25,25,Golden State Warriors,0,118,103
26,26,Los Angeles Lakers,0,101,104
27,27,Golden State Warriors,1,96,112
28,28,Philadelphia 76ers,0,99,96
29,29,Portland Trail Blazers,0,113,112
30,30,Seattle SuperSonics,0,120,97
31,31,Indiana Pacers,1,82,87
32,32,Detroit Pistons,1,110,94
33,33,Dallas Mavericks,1,101,105
34,34,Golden State Warriors,0,133,121
35,35,New York Knicks,0,90,89
36,36,San Diego Clippers,0,106,87
37,37,San Antonio Spurs,0,108,96
38,38,New Jersey Nets,0,97,99
39,39,Detroit Pistons,0,113,90
40,40,San Diego Clippers,1,92,99
42,41,Los Angeles Lakers,1,87,97
43,42,Golden State Warriors,0,88,90
44,43,San Antonio Spurs,1,112,118
45,44,Houston Rockets,1,104,106
46,45,Milwaukee Bucks,1,92,107
47,46,Boston Celtics,0,112,110
48,47,Atlanta Hawks,0,94,90
49,48,Utah Jazz,1,115,120
50,49,Chicago Bulls,1,91,86
51,50,Kansas City Kings,1,107,110
52,51,New York Knicks,1,104,90
53,52,Philadelphia 76ers,1,102,109
54,53,Cleveland Cavaliers,0,131,97
55,54,Denver Nuggets,0,131,122
56,55,Seattle SuperSonics,1,103,98
57,56,Portland Trail Blazers,1,108,119
58,57,Utah Jazz,0,115,102
59,58,Kansas City Kings,0,110,98
60,59,Houston Rockets,0,92,94
61,60,Washington Bullets,1,103,95
63,61,New Jersey Nets,1,105,113
64,62,Cleveland Cavaliers,1,101,95
65,63,Boston Celtics,1,92,105
66,64,Houston Rockets,1,114,109
67,65,Denver Nuggets,0,133,135
68,66,Seattle SuperSonics,0,105,115
69,67,Golden State Warriors,1,91,95
70,68,Dallas Mavericks,0,104,96
71,69,Milwaukee Bucks,0,113,112
72,70,Denver Nuggets,1,134,140
73,71,Utah Jazz,1,113,102
74,72,San Diego Clippers,0,127,106
75,73,Los Angeles Lakers,1,109,99
76,74,Kansas City Kings,0,104,95
77,75,Seattle SuperSonics,1,91,102
78,76,Portland Trail Blazers,0,104,106
79,77,Dallas Mavericks,1,100,105
80,78,Seattle SuperSonics,0,116,99
81,79,San Diego Clippers,1,105,94
82,80,San Antonio Spurs,0,104,92
84,81,Portland Trail Blazers,1,113,99
85,82,Los Angeles Lakers,0,115,120
