,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
39,39,39,1999-04-16,23-064,BOS,,MIA,W (+1),0,17:00,1,4,.250,0,0,,1,2,.500,1,2,3,1,1,1,0,3,3,2.7
40,40,40,1999-04-18,23-066,BOS,@,WAS,W (+3),0,21:00,4,6,.667,0,0,,4,5,.800,4,2,6,1,1,1,1,3,12,12.6
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,1999-04-19,23-067,BOS,,IND,L (-16),0,20:00,2,4,.500,0,0,,0,0,,0,5,5,1,0,1,1,2,4,3.1
43,42,42,1999-04-21,23-069,BOS,,PHI,L (-2),0,32:00,6,9,.667,0,0,,1,2,.500,2,10,12,2,0,2,2,3,13,12.7
44,43,43,1999-04-22,23-070,BOS,@,ATL,L (-12),1,33:00,4,10,.400,0,0,,0,0,,2,8,10,2,1,1,2,2,8,6.7
45,44,44,1999-04-23,23-071,BOS,@,CHI,W (+29),1,36:00,6,8,.750,0,0,,3,3,1.000,2,10,12,5,2,4,3,4,15,19.9
46,45,45,1999-04-25,23-073,BOS,,WAS,W (+29),1,24:00,3,5,.600,0,0,,2,2,1.000,0,8,8,3,1,3,2,4,8,9.7
47,46,46,1999-04-27,23-075,BOS,,DET,L (-7),1,24:00,4,6,.667,0,0,,0,0,,4,9,13,1,0,0,2,4,8,8.0
48,47,47,1999-04-29,23-077,BOS,@,MIA,W (+11),1,24:00,1,2,.500,0,0,,0,0,,1,2,3,1,0,3,1,4,2,2.5
49,48,48,1999-05-01,23-079,BOS,,MIL,L (-9),1,41:00,4,8,.500,0,0,,3,4,.750,3,10,13,0,1,4,1,2,11,13.7
50,49,49,1999-05-03,23-081,BOS,@,NYK,L (-7),0,34:00,6,9,.667,0,0,,2,4,.500,2,8,10,2,2,3,0,4,14,17.0
51,50,50,1999-05-05,23-083,BOS,,CHH,L (-4),1,3:00,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0.3
