,G,Opponent,Home_away,Tm,Opp
0,1,Atlanta Hawks,0,94,81
1,2,Indiana Pacers,1,97,95
2,3,Chicago Bulls,0,100,106
3,4,Milwaukee Bucks,0,101,89
4,5,Dallas Mavericks,1,91,84
5,6,Charlotte Hornets,0,105,97
6,7,Chicago Bulls,1,71,103
7,8,Atlanta Hawks,1,77,85
8,9,Philadelphia 76ers,0,89,91
9,10,Denver Nuggets,1,104,86
10,11,Vancouver Grizzlies,1,94,75
11,12,Sacramento Kings,1,111,108
12,13,Phoenix Suns,1,87,84
13,14,Golden State Warriors,1,107,88
14,15,Los Angeles Clippers,1,98,82
15,16,Boston Celtics,0,78,77
16,17,New York Knicks,1,99,75
17,18,Dallas Mavericks,0,101,79
18,19,New York Knicks,0,85,103
19,20,Chicago Bulls,1,83,80
21,21,Cleveland Cavaliers,1,76,74
22,22,Philadelphia 76ers,1,84,79
23,23,Toronto Raptors,0,89,88
24,24,Indiana Pacers,0,89,103
25,25,Utah Jazz,0,87,94
26,26,Houston Rockets,1,86,66
27,27,San Antonio Spurs,1,90,79
28,28,Orlando Magic,0,96,76
29,29,Charlotte Hornets,1,101,86
30,30,Milwaukee Bucks,1,95,94
31,31,New Jersey Nets,0,101,91
32,32,Utah Jazz,1,80,83
33,33,Seattle SuperSonics,1,85,94
34,34,Portland Trail Blazers,1,85,81
35,35,Los Angeles Lakers,1,85,94
36,36,Washington Bullets,0,98,95
37,37,Boston Celtics,1,102,94
38,38,Washington Bullets,1,103,92
39,39,Orlando Magic,0,87,99
40,40,Atlanta Hawks,0,94,91
42,41,Toronto Raptors,1,99,87
43,42,New York Knicks,1,89,95
44,43,Phoenix Suns,0,125,97
45,44,Boston Celtics,0,103,83
46,45,Cleveland Cavaliers,1,71,66
47,46,Cleveland Cavaliers,0,80,76
48,47,Boston Celtics,1,118,117
49,48,Milwaukee Bucks,0,102,90
50,49,Detroit Pistons,0,104,91
51,50,Indiana Pacers,0,106,90
52,51,Philadelphia 76ers,0,125,99
53,52,Philadelphia 76ers,1,111,83
54,53,New Jersey Nets,1,92,87
55,54,Portland Trail Blazers,0,110,114
56,55,Denver Nuggets,0,95,86
57,56,Orlando Magic,1,86,98
58,57,Seattle SuperSonics,0,95,96
59,58,San Antonio Spurs,0,79,72
60,59,Detroit Pistons,1,108,99
61,60,Washington Bullets,0,95,99
63,61,Washington Bullets,1,108,105
64,62,Charlotte Hornets,1,76,82
65,63,Milwaukee Bucks,1,108,93
66,64,Vancouver Grizzlies,0,88,82
67,65,Houston Rockets,0,101,80
68,66,Golden State Warriors,0,93,91
69,67,Los Angeles Lakers,0,98,97
70,68,Minnesota Timberwolves,1,113,108
71,69,Sacramento Kings,0,101,88
72,70,Cleveland Cavaliers,0,83,79
73,71,Toronto Raptors,1,97,102
74,72,Los Angeles Clippers,0,97,87
75,73,Indiana Pacers,1,92,78
76,74,Toronto Raptors,0,98,84
77,75,Detroit Pistons,1,94,88
78,76,New Jersey Nets,1,94,92
79,77,Detroit Pistons,0,93,83
80,78,New York Knicks,0,99,100
81,79,Minnesota Timberwolves,0,87,95
82,80,Chicago Bulls,0,102,92
84,81,New Jersey Nets,0,74,86
85,82,Orlando Magic,1,102,88
