,G,Opponent,Home_away,Tm,Opp
0,1,Chicago Bulls,0,66,108
1,2,New Jersey Nets,0,91,85
2,3,Philadelphia 76ers,1,98,107
3,4,Seattle SuperSonics,0,90,87
4,5,New Jersey Nets,1,113,106
5,6,Houston Rockets,0,72,94
6,7,Denver Nuggets,0,105,112
7,8,New York Knicks,0,76,100
8,9,Atlanta Hawks,1,93,88
9,10,New Orleans/Oklahoma City Hornets,1,86,101
10,11,San Antonio Spurs,1,86,106
11,12,Orlando Magic,0,104,107
12,13,Charlotte Bobcats,1,102,93
13,14,Philadelphia 76ers,0,103,91
14,15,Detroit Pistons,0,85,87
15,16,Memphis Grizzlies,1,98,97
16,17,Los Angeles Clippers,1,97,101
17,18,Sacramento Kings,1,93,91
18,19,Denver Nuggets,1,107,123
19,20,Toronto Raptors,0,99,77
21,21,Phoenix Suns,0,89,99
22,22,Washington Wizards,1,95,106
23,23,Memphis Grizzlies,0,98,90
24,24,New Orleans/Oklahoma City Hornets,0,101,99
25,25,Milwaukee Bucks,1,95,121
26,26,Golden State Warriors,0,105,92
27,27,Los Angeles Lakers,0,101,85
28,28,Chicago Bulls,1,103,109
29,29,New Jersey Nets,0,81,91
30,30,Orlando Magic,1,68,97
31,31,Los Angeles Clippers,0,95,110
32,32,Phoenix Suns,1,80,108
33,33,Portland Trail Blazers,1,93,90
34,34,Seattle SuperSonics,1,107,103
35,35,Golden State Warriors,1,118,96
36,36,Utah Jazz,1,119,110
37,37,Los Angeles Lakers,1,118,124
38,38,Indiana Pacers,0,104,101
39,39,Philadelphia 76ers,1,95,98
40,40,Dallas Mavericks,0,93,99
42,41,New York Knicks,0,101,83
43,42,Indiana Pacers,1,94,96
44,43,New York Knicks,1,96,116
45,44,Chicago Bulls,1,97,100
46,45,Milwaukee Bucks,0,110,80
47,46,Cleveland Cavaliers,0,92,89
48,47,Milwaukee Bucks,1,117,98
49,48,Charlotte Bobcats,0,113,93
50,49,Boston Celtics,1,91,79
51,50,Cleveland Cavaliers,1,79,103
52,51,San Antonio Spurs,0,100,85
53,52,Portland Trail Blazers,0,104,85
54,53,Houston Rockets,1,102,112
55,54,Dallas Mavericks,1,100,112
56,55,Cleveland Cavaliers,0,86,81
57,56,New York Knicks,1,93,99
58,57,Washington Wizards,1,92,83
59,58,Detroit Pistons,0,85,82
60,59,Atlanta Hawks,0,88,81
61,60,Chicago Bulls,0,103,70
63,61,Minnesota Timberwolves,0,105,91
64,62,Washington Wizards,0,106,104
65,63,Utah Jazz,0,88,86
66,64,New Jersey Nets,1,93,86
67,65,Sacramento Kings,0,103,97
68,66,Orlando Magic,0,83,97
69,67,Atlanta Hawks,1,91,83
70,68,Indiana Pacers,1,70,95
71,69,Philadelphia 76ers,0,85,93
72,70,Atlanta Hawks,0,106,89
73,71,Toronto Raptors,1,83,96
74,72,Minnesota Timberwolves,1,92,77
75,73,Detroit Pistons,1,88,94
76,74,Toronto Raptors,0,92,89
77,75,Cleveland Cavaliers,1,94,90
78,76,Boston Celtics,1,88,85
79,77,Charlotte Bobcats,0,103,111
80,78,Charlotte Bobcats,1,82,92
81,79,Washington Wizards,0,85,82
82,80,Indiana Pacers,0,100,96
84,81,Boston Celtics,0,89,91
85,82,Orlando Magic,1,68,94
