,G,Opponent,Home_away,Tm,Opp
0,1,Boston Celtics,0,120,107
1,2,New York Knicks,1,84,104
2,3,Denver Nuggets,0,119,116
3,4,Phoenix Suns,0,124,99
4,5,Brooklyn Nets,0,103,73
5,6,Atlanta Hawks,1,95,89
6,7,Memphis Grizzlies,1,86,104
7,8,Houston Rockets,1,113,110
8,9,Los Angeles Clippers,1,100,107
9,10,Denver Nuggets,1,98,93
10,11,Phoenix Suns,1,97,88
11,12,Milwaukee Bucks,0,113,106
12,13,Cleveland Cavaliers,0,110,108
13,14,San Antonio Spurs,0,105,100
14,15,Brooklyn Nets,0,102,89
15,16,Washington Wizards,1,101,105
16,17,New York Knicks,0,92,112
17,18,New Orleans Hornets,0,106,90
18,19,Atlanta Hawks,0,101,92
19,20,Golden State Warriors,0,95,97
21,21,Washington Wizards,0,102,72
22,22,Minnesota Timberwolves,0,103,92
23,23,Dallas Mavericks,1,110,95
24,24,Utah Jazz,0,105,89
25,25,Oklahoma City Thunder,0,103,97
26,26,Charlotte Bobcats,1,105,92
27,27,Detroit Pistons,1,99,109
28,28,Milwaukee Bucks,1,85,104
29,29,Orlando Magic,1,112,110
30,30,Dallas Mavericks,0,119,109
31,31,Chicago Bulls,0,89,96
32,32,Washington Wizards,0,99,71
33,33,Indiana Pacers,1,77,87
34,34,Portland Trail Blazers,1,90,92
35,35,Sacramento Kings,1,128,99
36,36,Utah Jazz,1,97,104
37,37,Golden State Warriors,1,92,75
38,38,Los Angeles Lakers,1,99,90
39,39,Toronto Raptors,0,123,116
40,40,Detroit Pistons,0,110,88
42,41,Boston Celtics,1,98,100
43,42,Brooklyn Nets,1,105,85
44,43,Indiana Pacers,1,89,102
45,44,Toronto Raptors,1,100,85
46,45,Charlotte Bobcats,0,99,94
47,46,Houston Rockets,0,114,108
48,47,Los Angeles Clippers,0,111,89
49,48,Los Angeles Lakers,0,107,97
50,49,Portland Trail Blazers,0,117,104
51,50,Oklahoma City Thunder,1,110,100
52,51,Atlanta Hawks,1,103,90
53,52,Chicago Bulls,1,86,67
54,53,Philadelphia 76ers,1,114,90
55,54,Cleveland Cavaliers,0,109,105
56,55,Sacramento Kings,0,141,129
57,56,Memphis Grizzlies,0,98,91
58,57,New York Knicks,1,99,93
59,58,Minnesota Timberwolves,1,97,81
60,59,Orlando Magic,0,97,96
61,60,Philadelphia 76ers,0,102,93
63,61,Indiana Pacers,0,105,91
64,62,Atlanta Hawks,0,98,81
65,63,Philadelphia 76ers,1,98,94
66,64,Milwaukee Bucks,1,107,94
67,65,Toronto Raptors,1,108,91
68,66,Boston Celtics,1,105,103
69,67,Cleveland Cavaliers,1,98,95
70,68,Detroit Pistons,0,103,89
71,69,Charlotte Bobcats,0,109,77
72,70,Orlando Magic,1,108,94
73,71,Chicago Bulls,1,97,101
74,72,New Orleans Hornets,1,108,89
75,73,San Antonio Spurs,1,88,86
76,74,New York Knicks,0,90,102
77,75,Charlotte Bobcats,1,89,79
78,76,Philadelphia 76ers,0,106,87
79,77,Milwaukee Bucks,0,94,83
80,78,Washington Wizards,1,103,98
81,79,Boston Celtics,0,109,101
82,80,Chicago Bulls,0,105,93
84,81,Cleveland Cavaliers,1,96,95
85,82,Orlando Magic,0,105,93
