,G,Opponent,Home_away,Tm,Opp
0,1,New York Knicks,0,100,67
1,2,New York Knicks,0,104,94
2,3,New York Knicks,1,87,70
3,4,New York Knicks,1,87,89
4,5,New York Knicks,0,106,94
6,6,Indiana Pacers,0,95,86
7,7,Indiana Pacers,0,75,78
8,8,Indiana Pacers,1,75,94
9,9,Indiana Pacers,1,101,93
10,10,Indiana Pacers,0,115,83
11,11,Indiana Pacers,1,105,93
13,12,Boston Celtics,0,93,79
14,13,Boston Celtics,0,115,111
15,14,Boston Celtics,1,91,101
16,15,Boston Celtics,1,91,93
17,16,Boston Celtics,0,90,94
18,17,Boston Celtics,1,98,79
19,18,Boston Celtics,0,101,88
21,19,Oklahoma City Thunder,1,94,105
22,20,Oklahoma City Thunder,1,100,96
23,21,Oklahoma City Thunder,0,91,85
24,22,Oklahoma City Thunder,0,104,98
25,23,Oklahoma City Thunder,0,121,106
