,G,Opponent,Home_away,Tm,Opp
0,1,Chicago Bulls,0,107,95
1,2,Philadelphia 76ers,1,110,114
2,3,Brooklyn Nets,1,100,101
3,4,Washington Wizards,0,103,93
4,5,Toronto Raptors,1,104,95
5,6,Los Angeles Clippers,0,102,97
6,7,Boston Celtics,0,110,111
7,8,Milwaukee Bucks,0,118,95
8,9,Dallas Mavericks,0,110,104
9,10,Charlotte Bobcats,1,97,81
10,11,Atlanta Hawks,0,104,88
11,12,Orlando Magic,1,120,92
12,13,Orlando Magic,0,101,99
13,14,Phoenix Suns,0,107,92
14,15,Cleveland Cavaliers,1,95,84
15,16,Toronto Raptors,1,90,83
16,17,Charlotte Bobcats,0,99,98
17,18,Detroit Pistons,0,97,107
18,19,Chicago Bulls,1,87,107
19,20,Minnesota Timberwolves,1,103,82
21,21,Detroit Pistons,1,110,95
22,22,Indiana Pacers,1,84,90
23,23,Cleveland Cavaliers,0,114,107
24,24,Utah Jazz,0,117,94
25,25,Indiana Pacers,0,97,94
26,26,Sacramento Kings,0,122,103
27,27,Atlanta Hawks,0,121,119
28,28,Los Angeles Lakers,1,101,95
29,29,Sacramento Kings,1,103,108
30,30,Portland Trail Blazers,1,108,107
31,31,Denver Nuggets,1,97,94
32,32,Golden State Warriors,0,114,123
33,33,Orlando Magic,1,110,94
34,34,Toronto Raptors,0,102,97
35,35,New Orleans Pelicans,0,107,88
36,36,New York Knicks,1,92,102
37,37,Brooklyn Nets,1,95,104
38,38,Washington Wizards,1,97,114
39,39,Philadelphia 76ers,1,101,86
40,40,Charlotte Bobcats,1,104,96
42,41,Atlanta Hawks,1,114,121
43,42,Boston Celtics,0,93,86
44,43,Los Angeles Lakers,0,109,102
45,44,San Antonio Spurs,0,113,101
46,45,Oklahoma City Thunder,0,95,112
47,46,New York Knicks,1,106,91
48,47,Detroit Pistons,0,102,96
49,48,Los Angeles Clippers,1,116,112
50,49,Utah Jazz,1,89,94
51,50,Phoenix Suns,1,103,97
52,51,Golden State Warriors,1,111,110
53,52,Dallas Mavericks,1,117,106
54,53,Oklahoma City Thunder,1,103,81
55,54,Chicago Bulls,0,93,79
56,55,New York Knicks,0,108,82
57,56,Orlando Magic,0,112,98
58,57,Charlotte Bobcats,0,124,107
59,58,Houston Rockets,1,103,106
60,59,San Antonio Spurs,1,87,111
61,60,Chicago Bulls,1,88,95
63,61,Washington Wizards,0,99,90
64,62,Brooklyn Nets,0,95,96
65,63,Denver Nuggets,0,107,111
66,64,Houston Rockets,0,113,104
67,65,Cleveland Cavaliers,1,100,96
68,66,Boston Celtics,1,96,101
69,67,Memphis Grizzlies,0,91,86
70,68,New Orleans Pelicans,1,95,105
71,69,Portland Trail Blazers,0,93,91
72,70,Indiana Pacers,1,83,84
73,71,Detroit Pistons,1,110,78
74,72,Milwaukee Bucks,1,88,67
75,73,Toronto Raptors,0,93,83
76,74,Milwaukee Bucks,0,96,77
77,75,Minnesota Timberwolves,0,121,122
78,76,New York Knicks,0,102,91
79,77,Brooklyn Nets,0,87,88
80,78,Memphis Grizzlies,1,102,107
81,79,Indiana Pacers,0,98,86
82,80,Atlanta Hawks,1,85,98
84,81,Washington Wizards,1,93,114
85,82,Philadelphia 76ers,0,87,100
