,G,Opponent,Home_away,Tm,Opp
0,1,New Jersey Nets,0,116,98
1,2,New Jersey Nets,0,104,87
2,3,New Jersey Nets,1,108,105
3,4,New Jersey Nets,1,110,97
5,5,Washington Wizards,0,105,86
6,6,Washington Wizards,0,108,102
7,7,Washington Wizards,1,102,95
8,8,Washington Wizards,1,99,95
10,9,Detroit Pistons,0,81,90
11,10,Detroit Pistons,0,92,86
12,11,Detroit Pistons,1,113,104
13,12,Detroit Pistons,1,96,106
14,13,Detroit Pistons,0,88,76
15,14,Detroit Pistons,1,66,91
16,15,Detroit Pistons,0,82,88
