,G,Opponent,Home_away,Tm,Opp
0,1,Charlotte Bobcats,0,99,88
1,2,Charlotte Bobcats,0,101,97
2,3,Charlotte Bobcats,1,98,85
3,4,Charlotte Bobcats,1,109,98
5,5,Brooklyn Nets,0,107,86
6,6,Brooklyn Nets,0,94,82
7,7,Brooklyn Nets,1,90,104
8,8,Brooklyn Nets,1,102,96
9,9,Brooklyn Nets,0,96,94
11,10,Indiana Pacers,1,96,107
12,11,Indiana Pacers,1,87,83
13,12,Indiana Pacers,0,99,87
14,13,Indiana Pacers,0,102,90
15,14,Indiana Pacers,1,90,93
16,15,Indiana Pacers,0,117,92
18,16,San Antonio Spurs,1,95,110
19,17,San Antonio Spurs,1,98,96
20,18,San Antonio Spurs,0,92,111
21,19,San Antonio Spurs,0,86,107
22,20,San Antonio Spurs,1,87,104
