,G,Opponent,Home_away,Tm,Opp
0,1,Orlando Magic,0,99,64
1,2,Orlando Magic,0,104,87
2,3,Orlando Magic,1,75,88
3,4,Orlando Magic,1,91,99
4,5,Orlando Magic,0,91,83
6,6,New York Knicks,0,79,88
7,7,New York Knicks,0,88,84
8,8,New York Knicks,1,73,77
9,9,New York Knicks,1,76,89
10,10,New York Knicks,0,96,81
11,11,New York Knicks,1,95,90
12,12,New York Knicks,0,101,90
14,13,Chicago Bulls,1,77,84
15,14,Chicago Bulls,1,68,75
16,15,Chicago Bulls,0,74,98
17,16,Chicago Bulls,0,87,80
18,17,Chicago Bulls,1,87,100
