,playoff_regualr,team,year,Unnamed: 0,G,Opponent,Home_away,Tm,Opp
23,regular,MIA,1990,24,24,Milwaukee Bucks,1,99,96
24,regular,MIA,1990,25,25,New Jersey Nets,0,98,100
25,regular,MIA,1990,26,26,Atlanta Hawks,0,115,117
26,regular,MIA,1990,27,27,Denver Nuggets,0,104,135
27,regular,MIA,1990,28,28,New York Knicks,0,94,100
28,regular,MIA,1990,29,29,Denver Nuggets,1,107,132
29,regular,MIA,1990,30,30,Utah Jazz,1,98,117
30,regular,MIA,1990,31,31,Portland Trail Blazers,1,95,119
31,regular,MIA,1990,32,32,Golden State Warriors,1,117,119
32,regular,MIA,1990,33,33,Seattle SuperSonics,1,110,140
33,regular,MIA,1990,34,34,Los Angeles Lakers,1,93,132
34,regular,MIA,1990,35,35,San Antonio Spurs,0,102,107
35,regular,MIA,1990,36,36,Washington Bullets,0,89,100
36,regular,MIA,1990,37,37,Boston Celtics,0,96,105
37,regular,MIA,1990,38,38,Washington Bullets,1,111,105
38,regular,MIA,1990,39,39,Indiana Pacers,0,121,111
39,regular,MIA,1990,40,40,Philadelphia 76ers,0,95,102
40,regular,MIA,1990,42,41,Milwaukee Bucks,1,101,127
41,regular,MIA,1990,43,42,Phoenix Suns,0,99,118
42,regular,MIA,1990,44,43,Boston Celtics,1,95,116
43,regular,MIA,1990,45,44,Indiana Pacers,1,105,115
44,regular,MIA,1990,46,45,Cleveland Cavaliers,0,94,106
45,regular,MIA,1990,47,46,Los Angeles Clippers,0,126,91
46,regular,MIA,1990,48,47,New York Knicks,1,107,116
47,regular,MIA,1990,49,48,Washington Bullets,0,100,118
48,regular,MIA,1990,50,49,Cleveland Cavaliers,1,82,106
49,regular,MIA,1990,51,50,Chicago Bulls,0,95,107
50,regular,MIA,1990,52,51,Chicago Bulls,1,105,119
51,regular,MIA,1990,53,52,Detroit Pistons,0,79,97
52,regular,MIA,1990,54,53,Detroit Pistons,1,85,94
53,regular,MIA,1990,55,54,Seattle SuperSonics,0,85,92
54,regular,MIA,1990,56,55,New York Knicks,0,128,121
55,regular,MIA,1990,57,56,Milwaukee Bucks,0,108,113
56,regular,MIA,1990,58,57,Atlanta Hawks,1,114,123
57,regular,MIA,1990,59,58,Sacramento Kings,0,113,92
58,regular,MIA,1990,60,59,Boston Celtics,0,110,122
59,regular,MIA,1990,61,60,Utah Jazz,0,105,104
60,regular,MIA,1990,63,61,Orlando Magic,0,122,105
61,regular,MIA,1990,64,62,New York Knicks,0,90,106
62,regular,MIA,1990,65,63,Sacramento Kings,1,87,121
63,regular,MIA,1990,66,64,Los Angeles Clippers,1,113,108
64,regular,MIA,1990,67,65,Phoenix Suns,1,103,129
65,regular,MIA,1990,68,66,San Antonio Spurs,1,98,111
66,regular,MIA,1990,69,67,Indiana Pacers,0,98,112
67,regular,MIA,1990,70,68,Philadelphia 76ers,1,97,118
68,regular,MIA,1990,71,69,Dallas Mavericks,0,103,106
69,regular,MIA,1990,72,70,Milwaukee Bucks,0,105,102
70,regular,MIA,1990,73,71,Orlando Magic,1,109,104
71,regular,MIA,1990,74,72,Cleveland Cavaliers,0,104,105
72,regular,MIA,1990,75,73,Chicago Bulls,1,103,111
73,regular,MIA,1990,76,74,Golden State Warriors,0,114,128
74,regular,MIA,1990,77,75,Boston Celtics,0,105,115
75,regular,MIA,1990,78,76,New Jersey Nets,1,101,102
76,regular,MIA,1990,79,77,Boston Celtics,1,118,139
77,regular,MIA,1990,80,78,Cleveland Cavaliers,1,85,93
78,regular,MIA,1990,81,79,New York Knicks,1,102,119
79,regular,MIA,1990,82,80,Charlotte Hornets,0,91,98
80,regular,MIA,1990,84,81,Washington Bullets,0,117,112
81,regular,MIA,1990,85,82,Atlanta Hawks,1,109,130
0,regular,MIA,1991,0,1,Washington Bullets,0,119,95
1,regular,MIA,1991,1,2,Milwaukee Bucks,0,94,106
2,regular,MIA,1991,2,3,New Jersey Nets,1,103,114
3,regular,MIA,1991,3,4,Indiana Pacers,0,120,105
4,regular,MIA,1991,4,5,Detroit Pistons,1,93,118
5,regular,MIA,1991,5,6,Dallas Mavericks,0,105,93
6,regular,MIA,1991,6,7,Indiana Pacers,1,80,106
7,regular,MIA,1991,7,8,Houston Rockets,1,100,117
8,regular,MIA,1991,8,9,Detroit Pistons,0,90,106
9,regular,MIA,1991,9,10,Cleveland Cavaliers,1,109,123
10,regular,MIA,1991,10,11,Charlotte Hornets,1,116,100
11,regular,MIA,1991,11,12,Charlotte Hornets,0,112,125
12,regular,MIA,1991,12,13,Boston Celtics,1,101,118
13,regular,MIA,1991,13,14,New Jersey Nets,0,97,79
14,regular,MIA,1991,14,15,Golden State Warriors,0,111,137
15,regular,MIA,1991,15,16,Portland Trail Blazers,0,95,98
16,regular,MIA,1991,16,17,Seattle SuperSonics,0,103,105
17,regular,MIA,1991,17,18,New York Knicks,1,90,109
18,regular,MIA,1991,18,19,Atlanta Hawks,0,93,118
19,regular,MIA,1991,19,20,Philadelphia 76ers,1,92,95
20,regular,MIA,1991,21,21,Boston Celtics,0,100,114
21,regular,MIA,1991,22,22,Chicago Bulls,1,103,112
22,regular,MIA,1991,23,23,New York Knicks,0,94,104
23,regular,MIA,1991,24,24,Philadelphia 76ers,0,102,126
24,regular,MIA,1991,25,25,Utah Jazz,0,99,93
25,regular,MIA,1991,26,26,San Antonio Spurs,1,97,111
26,regular,MIA,1991,27,27,Denver Nuggets,1,124,114
27,regular,MIA,1991,28,28,Phoenix Suns,1,95,134
28,regular,MIA,1991,29,29,Los Angeles Clippers,1,112,97
29,regular,MIA,1991,30,30,Utah Jazz,1,104,112
30,regular,MIA,1991,31,31,Seattle SuperSonics,1,86,112
31,regular,MIA,1991,32,32,Portland Trail Blazers,1,108,132
32,regular,MIA,1991,33,33,Sacramento Kings,0,95,83
33,regular,MIA,1991,34,34,Minnesota Timberwolves,0,107,108
34,regular,MIA,1991,35,35,Detroit Pistons,1,103,109
35,regular,MIA,1991,36,36,Orlando Magic,0,104,102
36,regular,MIA,1991,37,37,Cleveland Cavaliers,1,94,108
37,regular,MIA,1991,38,38,New York Knicks,0,107,86
38,regular,MIA,1991,39,39,Chicago Bulls,0,106,117
39,regular,MIA,1991,40,40,Atlanta Hawks,1,107,118
40,regular,MIA,1991,42,41,Chicago Bulls,1,87,108
41,regular,MIA,1991,43,42,New Jersey Nets,0,105,127
42,regular,MIA,1991,44,43,Washington Bullets,1,101,105
43,regular,MIA,1991,45,44,Phoenix Suns,0,104,115
44,regular,MIA,1991,46,45,Indiana Pacers,0,116,113
45,regular,MIA,1991,47,46,Orlando Magic,1,98,108
46,regular,MIA,1991,48,47,New Jersey Nets,1,134,119
47,regular,MIA,1991,49,48,Cleveland Cavaliers,0,78,94
48,regular,MIA,1991,50,49,Denver Nuggets,0,141,112
49,regular,MIA,1991,51,50,Charlotte Hornets,0,94,82
50,regular,MIA,1991,52,51,Milwaukee Bucks,1,90,116
51,regular,MIA,1991,53,52,Washington Bullets,1,104,90
52,regular,MIA,1991,54,53,Philadelphia 76ers,0,96,103
53,regular,MIA,1991,55,54,New York Knicks,0,92,108
54,regular,MIA,1991,56,55,Milwaukee Bucks,0,106,119
55,regular,MIA,1991,57,56,Detroit Pistons,0,100,98
56,regular,MIA,1991,58,57,Dallas Mavericks,1,109,103
57,regular,MIA,1991,59,58,Los Angeles Clippers,0,116,113
58,regular,MIA,1991,60,59,Boston Celtics,1,117,126
59,regular,MIA,1991,61,60,Atlanta Hawks,0,96,102
60,regular,MIA,1991,63,61,New Jersey Nets,0,101,88
61,regular,MIA,1991,64,62,Los Angeles Lakers,0,95,102
62,regular,MIA,1991,65,63,New York Knicks,1,121,125
63,regular,MIA,1991,66,64,Philadelphia 76ers,1,103,105
64,regular,MIA,1991,67,65,Minnesota Timberwolves,1,87,90
65,regular,MIA,1991,68,66,Milwaukee Bucks,1,88,101
66,regular,MIA,1991,69,67,Indiana Pacers,1,107,117
67,regular,MIA,1991,70,68,San Antonio Spurs,0,90,97
68,regular,MIA,1991,71,69,Atlanta Hawks,1,93,108
69,regular,MIA,1991,72,70,Cleveland Cavaliers,0,104,98
70,regular,MIA,1991,73,71,Boston Celtics,0,90,88
71,regular,MIA,1991,74,72,Houston Rockets,0,103,123
72,regular,MIA,1991,75,73,Sacramento Kings,1,90,96
73,regular,MIA,1991,76,74,Golden State Warriors,1,114,127
74,regular,MIA,1991,77,75,Los Angeles Lakers,1,87,108
75,regular,MIA,1991,78,76,Washington Bullets,0,112,106
76,regular,MIA,1991,79,77,Boston Celtics,1,109,119
77,regular,MIA,1991,80,78,Washington Bullets,1,96,101
78,regular,MIA,1991,81,79,Charlotte Hornets,1,87,92
79,regular,MIA,1991,82,80,Chicago Bulls,0,101,111
80,regular,MIA,1991,84,81,Philadelphia 76ers,0,114,100
81,regular,MIA,1991,85,82,New Jersey Nets,1,103,118
0,playoff,MIA,1992,0,1,Chicago Bulls,1,94,113
1,playoff,MIA,1992,1,2,Chicago Bulls,1,90,120
2,playoff,MIA,1992,2,3,Chicago Bulls,0,114,119
0,regular,MIA,1992,0,1,New York Knicks,0,107,93
1,regular,MIA,1992,1,2,Boston Celtics,0,89,93
2,regular,MIA,1992,2,3,New Jersey Nets,1,111,89
3,regular,MIA,1992,3,4,Atlanta Hawks,1,93,97
4,regular,MIA,1992,4,5,Detroit Pistons,0,107,102
5,regular,MIA,1992,5,6,Charlotte Hornets,0,120,105
6,regular,MIA,1992,6,7,Milwaukee Bucks,1,120,116
7,regular,MIA,1992,7,8,Utah Jazz,0,111,91
8,regular,MIA,1992,8,9,Philadelphia 76ers,1,107,114
9,regular,MIA,1992,9,10,Sacramento Kings,0,118,112
10,regular,MIA,1992,10,11,Indiana Pacers,1,83,119
11,regular,MIA,1992,11,12,New York Knicks,1,81,98
12,regular,MIA,1992,12,13,Los Angeles Lakers,0,87,89
13,regular,MIA,1992,13,14,Philadelphia 76ers,0,95,92
14,regular,MIA,1992,14,15,Orlando Magic,1,99,105
15,regular,MIA,1992,15,16,Portland Trail Blazers,0,94,124
16,regular,MIA,1992,16,17,Boston Celtics,1,97,124
17,regular,MIA,1992,17,18,Phoenix Suns,0,108,109
18,regular,MIA,1992,18,19,Dallas Mavericks,1,110,114
19,regular,MIA,1992,19,20,Cleveland Cavaliers,0,105,103
20,regular,MIA,1992,21,21,Charlotte Hornets,1,112,108
21,regular,MIA,1992,22,22,Atlanta Hawks,0,121,101
22,regular,MIA,1992,23,23,Cleveland Cavaliers,1,80,148
23,regular,MIA,1992,24,24,Indiana Pacers,0,118,112
24,regular,MIA,1992,25,25,Philadelphia 76ers,1,99,127
25,regular,MIA,1992,26,26,Boston Celtics,0,112,101
26,regular,MIA,1992,27,27,Orlando Magic,0,113,102
27,regular,MIA,1992,28,28,Phoenix Suns,1,104,132
28,regular,MIA,1992,29,29,Utah Jazz,1,103,128
29,regular,MIA,1992,30,30,Portland Trail Blazers,1,96,129
30,regular,MIA,1992,31,31,Seattle SuperSonics,1,109,113
31,regular,MIA,1992,32,32,Sacramento Kings,1,110,97
32,regular,MIA,1992,33,33,Los Angeles Lakers,1,111,123
33,regular,MIA,1992,34,34,Chicago Bulls,0,106,108
34,regular,MIA,1992,35,35,Houston Rockets,0,107,111
35,regular,MIA,1992,36,36,Chicago Bulls,1,99,108
36,regular,MIA,1992,37,37,Milwaukee Bucks,0,134,115
37,regular,MIA,1992,38,38,Washington Bullets,1,102,94
38,regular,MIA,1992,39,39,Indiana Pacers,1,103,127
39,regular,MIA,1992,40,40,Minnesota Timberwolves,0,121,106
40,regular,MIA,1992,42,41,Washington Bullets,0,125,112
41,regular,MIA,1992,43,42,New Jersey Nets,1,117,123
42,regular,MIA,1992,44,43,Dallas Mavericks,0,103,101
43,regular,MIA,1992,45,44,Seattle SuperSonics,0,119,114
44,regular,MIA,1992,46,45,Detroit Pistons,1,98,109
45,regular,MIA,1992,47,46,Charlotte Hornets,0,118,100
46,regular,MIA,1992,48,47,New York Knicks,1,91,122
47,regular,MIA,1992,49,48,Golden State Warriors,0,126,124
48,regular,MIA,1992,50,49,Philadelphia 76ers,0,102,114
49,regular,MIA,1992,51,50,Atlanta Hawks,0,121,119
50,regular,MIA,1992,52,51,Charlotte Hornets,1,109,126
51,regular,MIA,1992,53,52,New York Knicks,0,102,104
52,regular,MIA,1992,54,53,Milwaukee Bucks,1,111,109
53,regular,MIA,1992,55,54,Detroit Pistons,0,107,98
54,regular,MIA,1992,56,55,San Antonio Spurs,1,101,123
55,regular,MIA,1992,57,56,Denver Nuggets,1,105,98
56,regular,MIA,1992,58,57,Los Angeles Clippers,1,92,108
57,regular,MIA,1992,59,58,Golden State Warriors,1,110,136
58,regular,MIA,1992,60,59,Los Angeles Clippers,0,116,117
59,regular,MIA,1992,61,60,Houston Rockets,1,93,114
60,regular,MIA,1992,63,61,Chicago Bulls,1,81,123
61,regular,MIA,1992,64,62,Washington Bullets,0,112,98
62,regular,MIA,1992,65,63,Boston Celtics,0,108,101
63,regular,MIA,1992,66,64,Denver Nuggets,0,113,109
64,regular,MIA,1992,67,65,Atlanta Hawks,1,102,115
65,regular,MIA,1992,68,66,Chicago Bulls,0,100,116
66,regular,MIA,1992,69,67,Indiana Pacers,0,111,116
67,regular,MIA,1992,70,68,New York Knicks,1,88,105
68,regular,MIA,1992,71,69,New Jersey Nets,0,107,100
69,regular,MIA,1992,72,70,Minnesota Timberwolves,1,105,97
70,regular,MIA,1992,73,71,San Antonio Spurs,0,118,101
71,regular,MIA,1992,74,72,Orlando Magic,1,109,100
72,regular,MIA,1992,75,73,Cleveland Cavaliers,1,114,123
73,regular,MIA,1992,76,74,Philadelphia 76ers,1,91,108
74,regular,MIA,1992,77,75,Cleveland Cavaliers,0,100,103
75,regular,MIA,1992,78,76,Detroit Pistons,1,80,104
76,regular,MIA,1992,79,77,Washington Bullets,0,100,89
77,regular,MIA,1992,80,78,Washington Bullets,1,108,93
78,regular,MIA,1992,81,79,Orlando Magic,0,105,101
79,regular,MIA,1992,82,80,New Jersey Nets,0,100,105
80,regular,MIA,1992,84,81,Milwaukee Bucks,0,95,87
81,regular,MIA,1992,85,82,Boston Celtics,1,93,109
0,regular,MIA,1993,0,1,Orlando Magic,1,100,110
1,regular,MIA,1993,1,2,New Jersey Nets,0,106,94
2,regular,MIA,1993,2,3,Boston Celtics,0,110,106
3,regular,MIA,1993,3,4,Detroit Pistons,1,88,95
4,regular,MIA,1993,4,5,Charlotte Hornets,1,104,95
5,regular,MIA,1993,5,6,Golden State Warriors,0,119,125
6,regular,MIA,1993,6,7,Philadelphia 76ers,1,128,129
7,regular,MIA,1993,7,8,Charlotte Hornets,0,111,123
8,regular,MIA,1993,8,9,Indiana Pacers,1,82,114
9,regular,MIA,1993,9,10,Indiana Pacers,0,110,93
10,regular,MIA,1993,10,11,Houston Rockets,0,93,101
11,regular,MIA,1993,11,12,Atlanta Hawks,1,100,112
12,regular,MIA,1993,12,13,Milwaukee Bucks,1,97,100
13,regular,MIA,1993,13,14,Boston Celtics,1,104,114
14,regular,MIA,1993,14,15,New Jersey Nets,0,104,111
15,regular,MIA,1993,15,16,Dallas Mavericks,1,126,112
16,regular,MIA,1993,16,17,San Antonio Spurs,1,91,101
17,regular,MIA,1993,17,18,Phoenix Suns,0,118,122
18,regular,MIA,1993,18,19,Sacramento Kings,0,106,98
19,regular,MIA,1993,19,20,Atlanta Hawks,0,100,108
20,regular,MIA,1993,21,21,New York Knicks,1,87,91
21,regular,MIA,1993,22,22,Chicago Bulls,1,82,86
22,regular,MIA,1993,23,23,Utah Jazz,0,86,92
23,regular,MIA,1993,24,24,Orlando Magic,0,106,100
24,regular,MIA,1993,25,25,Los Angeles Lakers,0,107,96
25,regular,MIA,1993,26,26,Chicago Bulls,0,100,105
26,regular,MIA,1993,27,27,Washington Bullets,1,93,100
27,regular,MIA,1993,28,28,Detroit Pistons,0,89,83
28,regular,MIA,1993,29,29,Golden State Warriors,1,105,119
29,regular,MIA,1993,30,30,Sacramento Kings,1,94,108
30,regular,MIA,1993,31,31,Los Angeles Lakers,1,101,89
31,regular,MIA,1993,32,32,Utah Jazz,1,122,125
32,regular,MIA,1993,33,33,Portland Trail Blazers,1,93,104
33,regular,MIA,1993,34,34,Phoenix Suns,1,99,107
34,regular,MIA,1993,35,35,Philadelphia 76ers,0,112,115
35,regular,MIA,1993,36,36,Orlando Magic,1,110,104
36,regular,MIA,1993,37,37,Dallas Mavericks,0,122,106
37,regular,MIA,1993,38,38,Washington Bullets,1,102,104
38,regular,MIA,1993,39,39,Milwaukee Bucks,0,87,109
39,regular,MIA,1993,40,40,Cleveland Cavaliers,0,98,95
40,regular,MIA,1993,42,41,Atlanta Hawks,0,116,96
41,regular,MIA,1993,43,42,New York Knicks,0,105,108
42,regular,MIA,1993,44,43,New York Knicks,1,82,104
43,regular,MIA,1993,45,44,Detroit Pistons,1,106,105
44,regular,MIA,1993,46,45,Minnesota Timberwolves,1,101,90
45,regular,MIA,1993,47,46,Charlotte Hornets,0,107,116
46,regular,MIA,1993,48,47,New Jersey Nets,1,111,117
47,regular,MIA,1993,49,48,Denver Nuggets,0,130,129
48,regular,MIA,1993,50,49,Detroit Pistons,0,111,107
49,regular,MIA,1993,51,50,Cleveland Cavaliers,1,100,102
50,regular,MIA,1993,52,51,Portland Trail Blazers,0,102,91
51,regular,MIA,1993,53,52,San Antonio Spurs,0,93,86
52,regular,MIA,1993,54,53,Minnesota Timberwolves,0,105,93
53,regular,MIA,1993,55,54,Washington Bullets,0,125,106
54,regular,MIA,1993,56,55,Los Angeles Clippers,0,109,105
55,regular,MIA,1993,57,56,Indiana Pacers,0,114,99
56,regular,MIA,1993,58,57,Houston Rockets,1,94,104
57,regular,MIA,1993,59,58,Chicago Bulls,0,97,95
58,regular,MIA,1993,60,59,Seattle SuperSonics,0,106,102
59,regular,MIA,1993,61,60,Denver Nuggets,1,103,100
60,regular,MIA,1993,63,61,Seattle SuperSonics,1,85,98
61,regular,MIA,1993,64,62,Los Angeles Clippers,1,133,117
62,regular,MIA,1993,65,63,Cleveland Cavaliers,0,96,91
63,regular,MIA,1993,66,64,Orlando Magic,1,89,103
64,regular,MIA,1993,67,65,Boston Celtics,1,109,115
65,regular,MIA,1993,68,66,New Jersey Nets,0,110,100
66,regular,MIA,1993,69,67,Atlanta Hawks,1,106,118
67,regular,MIA,1993,70,68,Charlotte Hornets,1,116,89
68,regular,MIA,1993,71,69,New Jersey Nets,1,82,95
69,regular,MIA,1993,72,70,New York Knicks,0,107,123
70,regular,MIA,1993,73,71,Orlando Magic,0,124,106
71,regular,MIA,1993,74,72,Cleveland Cavaliers,1,100,115
72,regular,MIA,1993,75,73,Milwaukee Bucks,1,117,92
73,regular,MIA,1993,76,74,Philadelphia 76ers,0,119,114
74,regular,MIA,1993,77,75,Milwaukee Bucks,0,106,95
75,regular,MIA,1993,78,76,Chicago Bulls,1,92,119
76,regular,MIA,1993,79,77,Washington Bullets,1,92,110
77,regular,MIA,1993,80,78,Boston Celtics,0,100,103
78,regular,MIA,1993,81,79,New York Knicks,0,97,109
79,regular,MIA,1993,82,80,Philadelphia 76ers,1,97,107
80,regular,MIA,1993,84,81,Washington Bullets,0,121,120
81,regular,MIA,1993,85,82,Indiana Pacers,1,88,94
0,playoff,MIA,1994,0,1,Atlanta Hawks,1,93,88
1,playoff,MIA,1994,1,2,Atlanta Hawks,1,86,104
2,playoff,MIA,1994,2,3,Atlanta Hawks,0,90,86
3,playoff,MIA,1994,3,4,Atlanta Hawks,0,89,103
4,playoff,MIA,1994,4,5,Atlanta Hawks,1,91,102
0,regular,MIA,1994,0,1,Orlando Magic,0,96,116
1,regular,MIA,1994,1,2,Chicago Bulls,1,95,71
2,regular,MIA,1994,2,3,Milwaukee Bucks,0,116,103
3,regular,MIA,1994,3,4,Orlando Magic,1,115,100
4,regular,MIA,1994,4,5,Utah Jazz,0,111,115
5,regular,MIA,1994,5,6,Atlanta Hawks,0,92,95
6,regular,MIA,1994,6,7,Washington Bullets,1,102,104
7,regular,MIA,1994,7,8,New York Knicks,1,87,119
8,regular,MIA,1994,8,9,Golden State Warriors,0,102,108
9,regular,MIA,1994,9,10,Boston Celtics,1,101,93
10,regular,MIA,1994,10,11,Charlotte Hornets,0,114,100
11,regular,MIA,1994,11,12,Portland Trail Blazers,0,109,123
12,regular,MIA,1994,12,13,Chicago Bulls,0,99,104
13,regular,MIA,1994,13,14,Dallas Mavericks,1,106,101
14,regular,MIA,1994,14,15,Houston Rockets,1,109,115
15,regular,MIA,1994,15,16,Boston Celtics,0,111,80
16,regular,MIA,1994,16,17,New Jersey Nets,1,105,110
17,regular,MIA,1994,17,18,Houston Rockets,0,88,97
18,regular,MIA,1994,18,19,Cleveland Cavaliers,0,90,89
19,regular,MIA,1994,19,20,Philadelphia 76ers,0,113,90
20,regular,MIA,1994,21,21,Philadelphia 76ers,1,98,90
21,regular,MIA,1994,22,22,Los Angeles Lakers,0,109,92
22,regular,MIA,1994,23,23,Sacramento Kings,0,109,95
23,regular,MIA,1994,24,24,San Antonio Spurs,0,76,84
