,playoff_regualr,team,year,Unnamed: 0,G,Opponent,Home_away,Tm,Opp
52,regular,ORL,1990,54,53,Cleveland Cavaliers,1,96,123
53,regular,ORL,1990,55,54,Washington Bullets,1,124,141
54,regular,ORL,1990,56,55,Philadelphia 76ers,1,110,129
55,regular,ORL,1990,57,56,Charlotte Hornets,0,115,109
56,regular,ORL,1990,58,57,Sacramento Kings,0,100,114
57,regular,ORL,1990,59,58,Washington Bullets,0,128,132
58,regular,ORL,1990,60,59,Utah Jazz,0,101,111
59,regular,ORL,1990,61,60,Miami Heat,1,105,122
60,regular,ORL,1990,63,61,Los Angeles Clippers,1,101,112
61,regular,ORL,1990,64,62,Seattle SuperSonics,1,105,130
62,regular,ORL,1990,65,63,Portland Trail Blazers,1,117,142
63,regular,ORL,1990,66,64,Boston Celtics,0,127,130
64,regular,ORL,1990,67,65,Cleveland Cavaliers,0,103,120
65,regular,ORL,1990,68,66,New York Knicks,1,121,118
66,regular,ORL,1990,69,67,Dallas Mavericks,0,106,116
67,regular,ORL,1990,70,68,Milwaukee Bucks,0,101,109
68,regular,ORL,1990,71,69,Miami Heat,0,104,109
69,regular,ORL,1990,72,70,Washington Bullets,1,115,143
70,regular,ORL,1990,73,71,Boston Celtics,1,125,133
71,regular,ORL,1990,74,72,Golden State Warriors,0,126,127
72,regular,ORL,1990,75,73,Chicago Bulls,1,104,111
73,regular,ORL,1990,76,74,Indiana Pacers,0,115,123
74,regular,ORL,1990,77,75,Houston Rockets,0,123,146
75,regular,ORL,1990,78,76,Milwaukee Bucks,0,127,130
76,regular,ORL,1990,79,77,Minnesota Timberwolves,1,102,117
77,regular,ORL,1990,80,78,Detroit Pistons,1,107,111
78,regular,ORL,1990,81,79,Washington Bullets,0,127,129
79,regular,ORL,1990,82,80,Boston Celtics,1,112,133
80,regular,ORL,1990,84,81,Cleveland Cavaliers,0,104,118
81,regular,ORL,1990,85,82,New Jersey Nets,1,110,102
0,regular,ORL,1991,0,1,Atlanta Hawks,1,111,115
1,regular,ORL,1991,1,2,Charlotte Hornets,0,97,104
2,regular,ORL,1991,2,3,Cleveland Cavaliers,0,95,102
3,regular,ORL,1991,3,4,Houston Rockets,1,99,103
4,regular,ORL,1991,4,5,Dallas Mavericks,1,99,111
5,regular,ORL,1991,5,6,Minnesota Timberwolves,1,81,108
6,regular,ORL,1991,6,7,Dallas Mavericks,0,109,103
7,regular,ORL,1991,7,8,Utah Jazz,0,102,99
8,regular,ORL,1991,8,9,Indiana Pacers,0,96,89
9,regular,ORL,1991,9,10,Golden State Warriors,1,120,123
10,regular,ORL,1991,10,11,Utah Jazz,1,91,106
11,regular,ORL,1991,11,12,Los Angeles Lakers,1,89,115
12,regular,ORL,1991,12,13,Los Angeles Clippers,1,91,119
13,regular,ORL,1991,13,14,Denver Nuggets,1,113,124
14,regular,ORL,1991,14,15,Golden State Warriors,0,113,119
15,regular,ORL,1991,15,16,New Jersey Nets,1,92,111
16,regular,ORL,1991,16,17,New York Knicks,1,113,102
17,regular,ORL,1991,17,18,Portland Trail Blazers,0,110,119
18,regular,ORL,1991,18,19,Seattle SuperSonics,0,106,100
19,regular,ORL,1991,19,20,Phoenix Suns,0,109,113
20,regular,ORL,1991,21,21,Philadelphia 76ers,0,114,119
21,regular,ORL,1991,22,22,Phoenix Suns,1,114,125
22,regular,ORL,1991,23,23,Sacramento Kings,1,108,117
23,regular,ORL,1991,24,24,Portland Trail Blazers,1,107,126
24,regular,ORL,1991,25,25,Seattle SuperSonics,1,105,122
25,regular,ORL,1991,26,26,Houston Rockets,1,126,128
26,regular,ORL,1991,27,27,Utah Jazz,0,96,104
27,regular,ORL,1991,28,28,Houston Rockets,0,109,103
28,regular,ORL,1991,29,29,Charlotte Hornets,1,100,109
29,regular,ORL,1991,30,30,Denver Nuggets,0,155,116
30,regular,ORL,1991,31,31,Los Angeles Clippers,0,110,108
31,regular,ORL,1991,32,32,San Antonio Spurs,0,90,107
32,regular,ORL,1991,33,33,Sacramento Kings,0,111,83
33,regular,ORL,1991,34,34,Minnesota Timberwolves,0,103,111
34,regular,ORL,1991,35,35,San Antonio Spurs,1,111,117
35,regular,ORL,1991,36,36,Dallas Mavericks,1,127,103
36,regular,ORL,1991,37,37,Miami Heat,1,102,104
37,regular,ORL,1991,38,38,Chicago Bulls,0,88,99
38,regular,ORL,1991,39,39,Milwaukee Bucks,1,106,125
39,regular,ORL,1991,40,40,Washington Bullets,1,119,121
40,regular,ORL,1991,42,41,Los Angeles Lakers,0,96,116
41,regular,ORL,1991,43,42,Detroit Pistons,0,81,121
42,regular,ORL,1991,44,43,Phoenix Suns,0,114,112
43,regular,ORL,1991,45,44,Boston Celtics,1,102,144
44,regular,ORL,1991,46,45,Miami Heat,0,108,98
45,regular,ORL,1991,47,46,New York Knicks,0,118,116
46,regular,ORL,1991,48,47,Minnesota Timberwolves,0,108,103
47,regular,ORL,1991,49,48,Denver Nuggets,0,129,122
48,regular,ORL,1991,50,49,Seattle SuperSonics,0,90,102
49,regular,ORL,1991,51,50,Milwaukee Bucks,0,103,111
50,regular,ORL,1991,52,51,Indiana Pacers,1,120,122
51,regular,ORL,1991,53,52,Minnesota Timberwolves,1,103,101
52,regular,ORL,1991,54,53,Sacramento Kings,0,120,90
53,regular,ORL,1991,55,54,Golden State Warriors,1,131,119
54,regular,ORL,1991,56,55,Phoenix Suns,1,124,116
55,regular,ORL,1991,57,56,Los Angeles Lakers,1,101,115
56,regular,ORL,1991,58,57,Denver Nuggets,1,111,126
57,regular,ORL,1991,59,58,Utah Jazz,0,88,106
58,regular,ORL,1991,60,59,Los Angeles Clippers,0,89,86
59,regular,ORL,1991,61,60,Denver Nuggets,0,129,113
60,regular,ORL,1991,63,61,Los Angeles Lakers,0,101,115
61,regular,ORL,1991,64,62,Houston Rockets,1,95,119
62,regular,ORL,1991,65,63,Detroit Pistons,1,99,106
63,regular,ORL,1991,66,64,Philadelphia 76ers,1,91,99
64,regular,ORL,1991,67,65,San Antonio Spurs,0,105,102
65,regular,ORL,1991,68,66,Dallas Mavericks,0,105,93
66,regular,ORL,1991,69,67,Golden State Warriors,0,115,106
67,regular,ORL,1991,70,68,Dallas Mavericks,1,97,85
68,regular,ORL,1991,71,69,San Antonio Spurs,1,95,119
69,regular,ORL,1991,72,70,Houston Rockets,0,114,82
70,regular,ORL,1991,73,71,Chicago Bulls,1,102,106
71,regular,ORL,1991,74,72,Portland Trail Blazers,0,98,115
72,regular,ORL,1991,75,73,Boston Celtics,0,102,98
73,regular,ORL,1991,76,74,Utah Jazz,1,95,111
74,regular,ORL,1991,77,75,Los Angeles Clippers,1,110,100
75,regular,ORL,1991,78,76,Sacramento Kings,1,96,104
76,regular,ORL,1991,79,77,Seattle SuperSonics,1,96,105
77,regular,ORL,1991,80,78,Portland Trail Blazers,1,119,139
78,regular,ORL,1991,81,79,Atlanta Hawks,0,113,106
79,regular,ORL,1991,82,80,Cleveland Cavaliers,1,102,112
80,regular,ORL,1991,84,81,Washington Bullets,0,112,107
81,regular,ORL,1991,85,82,New Jersey Nets,0,120,110
0,regular,ORL,1992,0,1,New York Knicks,0,106,96
1,regular,ORL,1992,1,2,Philadelphia 76ers,1,122,115
2,regular,ORL,1992,2,3,Washington Bullets,0,105,88
3,regular,ORL,1992,3,4,New York Knicks,1,100,128
4,regular,ORL,1992,4,5,Chicago Bulls,1,76,107
5,regular,ORL,1992,5,6,Washington Bullets,1,95,82
6,regular,ORL,1992,6,7,Philadelphia 76ers,0,100,121
7,regular,ORL,1992,7,8,New Jersey Nets,0,102,100
8,regular,ORL,1992,8,9,Utah Jazz,0,102,107
9,regular,ORL,1992,9,10,Sacramento Kings,0,93,95
10,regular,ORL,1992,10,11,Los Angeles Lakers,0,87,98
11,regular,ORL,1992,11,12,Boston Celtics,1,92,101
12,regular,ORL,1992,12,13,Cleveland Cavaliers,1,104,115
13,regular,ORL,1992,13,14,Miami Heat,0,105,99
14,regular,ORL,1992,14,15,Portland Trail Blazers,0,115,124
15,regular,ORL,1992,15,16,Phoenix Suns,0,105,122
16,regular,ORL,1992,16,17,Charlotte Hornets,0,95,109
17,regular,ORL,1992,17,18,Utah Jazz,1,103,122
18,regular,ORL,1992,18,19,Sacramento Kings,1,100,106
19,regular,ORL,1992,19,20,Golden State Warriors,1,107,128
20,regular,ORL,1992,21,21,Los Angeles Clippers,1,104,119
21,regular,ORL,1992,22,22,Boston Celtics,0,98,105
22,regular,ORL,1992,23,23,Milwaukee Bucks,0,87,95
23,regular,ORL,1992,24,24,Houston Rockets,0,94,99
24,regular,ORL,1992,25,25,Miami Heat,1,102,113
25,regular,ORL,1992,26,26,Detroit Pistons,0,100,112
26,regular,ORL,1992,27,27,Detroit Pistons,1,94,106
27,regular,ORL,1992,28,28,San Antonio Spurs,0,87,96
28,regular,ORL,1992,29,29,New Jersey Nets,1,112,122
29,regular,ORL,1992,30,30,Denver Nuggets,1,91,93
30,regular,ORL,1992,31,31,Portland Trail Blazers,1,89,104
31,regular,ORL,1992,32,32,Seattle SuperSonics,1,104,103
32,regular,ORL,1992,33,33,Phoenix Suns,1,107,118
33,regular,ORL,1992,34,34,Los Angeles Lakers,1,99,112
34,regular,ORL,1992,35,35,New York Knicks,0,111,115
35,regular,ORL,1992,36,36,Indiana Pacers,1,127,120
36,regular,ORL,1992,37,37,Milwaukee Bucks,1,98,108
37,regular,ORL,1992,38,38,Minnesota Timberwolves,0,105,92
38,regular,ORL,1992,39,39,Boston Celtics,1,95,107
39,regular,ORL,1992,40,40,Dallas Mavericks,0,121,103
40,regular,ORL,1992,42,41,Cleveland Cavaliers,0,99,96
41,regular,ORL,1992,43,42,Seattle SuperSonics,0,97,102
42,regular,ORL,1992,44,43,Cleveland Cavaliers,1,98,115
43,regular,ORL,1992,45,44,Philadelphia 76ers,1,88,112
44,regular,ORL,1992,46,45,Washington Bullets,1,104,114
45,regular,ORL,1992,47,46,Golden State Warriors,0,114,122
46,regular,ORL,1992,48,47,Minnesota Timberwolves,1,109,102
47,regular,ORL,1992,49,48,Atlanta Hawks,1,112,123
48,regular,ORL,1992,50,49,Indiana Pacers,0,98,100
49,regular,ORL,1992,51,50,Atlanta Hawks,0,107,112
50,regular,ORL,1992,52,51,Milwaukee Bucks,0,118,104
51,regular,ORL,1992,53,52,Detroit Pistons,1,95,117
52,regular,ORL,1992,54,53,Chicago Bulls,0,99,112
53,regular,ORL,1992,55,54,Detroit Pistons,0,100,114
54,regular,ORL,1992,56,55,Charlotte Hornets,1,110,130
55,regular,ORL,1992,57,56,Philadelphia 76ers,0,95,89
56,regular,ORL,1992,58,57,Indiana Pacers,1,109,114
57,regular,ORL,1992,59,58,Los Angeles Clippers,0,96,101
58,regular,ORL,1992,60,59,Washington Bullets,0,93,106
59,regular,ORL,1992,61,60,Boston Celtics,1,100,125
60,regular,ORL,1992,63,61,Milwaukee Bucks,1,102,124
61,regular,ORL,1992,64,62,Boston Celtics,0,93,111
62,regular,ORL,1992,65,63,Denver Nuggets,0,82,89
63,regular,ORL,1992,66,64,Indiana Pacers,0,98,97
64,regular,ORL,1992,67,65,Chicago Bulls,0,96,112
65,regular,ORL,1992,68,66,New York Knicks,0,86,99
66,regular,ORL,1992,69,67,Atlanta Hawks,1,99,96
67,regular,ORL,1992,70,68,Chicago Bulls,1,111,108
68,regular,ORL,1992,71,69,New York Knicks,1,117,126
69,regular,ORL,1992,72,70,Cleveland Cavaliers,0,96,106
70,regular,ORL,1992,73,71,Miami Heat,0,100,109
71,regular,ORL,1992,74,72,Charlotte Hornets,1,112,123
72,regular,ORL,1992,75,73,Dallas Mavericks,1,89,102
73,regular,ORL,1992,76,74,San Antonio Spurs,1,113,106
74,regular,ORL,1992,77,75,Houston Rockets,1,101,110
75,regular,ORL,1992,78,76,Charlotte Hornets,0,135,110
76,regular,ORL,1992,79,77,Atlanta Hawks,0,96,94
77,regular,ORL,1992,80,78,Miami Heat,1,101,105
78,regular,ORL,1992,81,79,New Jersey Nets,0,104,110
79,regular,ORL,1992,82,80,Philadelphia 76ers,0,102,99
80,regular,ORL,1992,84,81,Washington Bullets,1,106,119
81,regular,ORL,1992,85,82,New Jersey Nets,1,111,127
0,regular,ORL,1993,0,1,Miami Heat,0,110,100
1,regular,ORL,1993,1,2,Washington Bullets,1,103,98
2,regular,ORL,1993,2,3,Charlotte Hornets,0,108,112
3,regular,ORL,1993,3,4,Washington Bullets,0,127,100
4,regular,ORL,1993,4,5,New Jersey Nets,1,113,124
5,regular,ORL,1993,5,6,Philadelphia 76ers,1,120,110
6,regular,ORL,1993,6,7,Golden State Warriors,0,126,102
7,regular,ORL,1993,7,8,New York Knicks,1,77,92
8,regular,ORL,1993,8,9,Houston Rockets,0,107,94
9,regular,ORL,1993,9,10,Indiana Pacers,1,130,116
10,regular,ORL,1993,10,11,Cleveland Cavaliers,0,95,93
11,regular,ORL,1993,11,12,Seattle SuperSonics,1,102,116
12,regular,ORL,1993,12,13,Los Angeles Clippers,1,104,122
13,regular,ORL,1993,13,14,Golden State Warriors,1,104,119
14,regular,ORL,1993,14,15,Boston Celtics,0,102,117
15,regular,ORL,1993,15,16,Detroit Pistons,1,103,108
16,regular,ORL,1993,16,17,Phoenix Suns,0,107,108
17,regular,ORL,1993,17,18,Philadelphia 76ers,0,119,107
18,regular,ORL,1993,18,19,Sacramento Kings,0,112,91
19,regular,ORL,1993,19,20,Atlanta Hawks,1,125,84
20,regular,ORL,1993,21,21,Utah Jazz,0,101,98
21,regular,ORL,1993,22,22,Miami Heat,1,100,106
22,regular,ORL,1993,23,23,Milwaukee Bucks,0,110,94
23,regular,ORL,1993,24,24,Los Angeles Lakers,0,93,96
24,regular,ORL,1993,25,25,Detroit Pistons,0,97,98
25,regular,ORL,1993,26,26,New Jersey Nets,0,99,102
26,regular,ORL,1993,27,27,New York Knicks,0,95,94
27,regular,ORL,1993,28,28,Indiana Pacers,0,88,104
28,regular,ORL,1993,29,29,Chicago Bulls,0,106,122
29,regular,ORL,1993,30,30,Boston Celtics,1,113,94
30,regular,ORL,1993,31,31,Chicago Bulls,1,128,124
31,regular,ORL,1993,32,32,Philadelphia 76ers,1,118,124
32,regular,ORL,1993,33,33,Miami Heat,0,104,110
33,regular,ORL,1993,34,34,Dallas Mavericks,0,127,106
34,regular,ORL,1993,35,35,Atlanta Hawks,0,120,106
35,regular,ORL,1993,36,36,Cleveland Cavaliers,1,113,127
36,regular,ORL,1993,37,37,Boston Celtics,0,105,116
37,regular,ORL,1993,38,38,Sacramento Kings,1,119,115
38,regular,ORL,1993,39,39,Los Angeles Lakers,1,110,97
39,regular,ORL,1993,40,40,Portland Trail Blazers,1,114,106
40,regular,ORL,1993,42,41,Phoenix Suns,1,105,121
41,regular,ORL,1993,43,42,Utah Jazz,1,96,108
42,regular,ORL,1993,44,43,Cleveland Cavaliers,0,96,87
43,regular,ORL,1993,45,44,Charlotte Hornets,1,107,116
44,regular,ORL,1993,46,45,New York Knicks,0,102,100
45,regular,ORL,1993,47,46,Detroit Pistons,1,120,124
46,regular,ORL,1993,48,47,Denver Nuggets,0,111,99
47,regular,ORL,1993,49,48,Portland Trail Blazers,0,125,107
48,regular,ORL,1993,50,49,Chicago Bulls,0,106,108
49,regular,ORL,1993,51,50,Washington Bullets,1,92,91
50,regular,ORL,1993,52,51,San Antonio Spurs,0,90,94
51,regular,ORL,1993,53,52,Minnesota Timberwolves,0,108,89
52,regular,ORL,1993,54,53,New Jersey Nets,1,97,116
53,regular,ORL,1993,55,54,Milwaukee Bucks,1,91,109
54,regular,ORL,1993,56,55,Los Angeles Clippers,0,112,95
55,regular,ORL,1993,57,56,New York Knicks,1,107,109
56,regular,ORL,1993,58,57,Indiana Pacers,0,119,106
57,regular,ORL,1993,59,58,Atlanta Hawks,1,92,110
58,regular,ORL,1993,60,59,Seattle SuperSonics,0,97,105
59,regular,ORL,1993,61,60,Houston Rockets,1,93,94
60,regular,ORL,1993,63,61,Dallas Mavericks,1,96,102
61,regular,ORL,1993,64,62,San Antonio Spurs,1,93,96
62,regular,ORL,1993,65,63,Denver Nuggets,1,114,108
63,regular,ORL,1993,66,64,Miami Heat,0,103,89
64,regular,ORL,1993,67,65,Chicago Bulls,1,86,107
65,regular,ORL,1993,68,66,New Jersey Nets,0,98,84
66,regular,ORL,1993,69,67,Detroit Pistons,0,105,91
67,regular,ORL,1993,70,68,Charlotte Hornets,0,93,102
68,regular,ORL,1993,71,69,Indiana Pacers,1,102,118
69,regular,ORL,1993,72,70,Miami Heat,1,106,124
70,regular,ORL,1993,73,71,Philadelphia 76ers,0,116,90
71,regular,ORL,1993,74,72,Charlotte Hornets,1,109,96
72,regular,ORL,1993,75,73,Minnesota Timberwolves,1,95,92
73,regular,ORL,1993,76,74,Milwaukee Bucks,1,97,108
74,regular,ORL,1993,77,75,Milwaukee Bucks,0,110,91
75,regular,ORL,1993,78,76,Philadelphia 76ers,1,85,101
76,regular,ORL,1993,79,77,Cleveland Cavaliers,1,110,113
77,regular,ORL,1993,80,78,Boston Celtics,0,88,79
78,regular,ORL,1993,81,79,Washington Bullets,0,105,86
79,regular,ORL,1993,82,80,Boston Celtics,1,98,126
80,regular,ORL,1993,84,81,New Jersey Nets,1,119,116
81,regular,ORL,1993,85,82,Atlanta Hawks,0,104,85
0,playoff,ORL,1994,0,1,Indiana Pacers,0,88,89
1,playoff,ORL,1994,1,2,Indiana Pacers,0,101,103
2,playoff,ORL,1994,2,3,Indiana Pacers,1,86,99
0,regular,ORL,1994,0,1,Miami Heat,1,116,96
1,regular,ORL,1994,1,2,Philadelphia 76ers,0,114,89
2,regular,ORL,1994,2,3,Indiana Pacers,0,104,98
3,regular,ORL,1994,3,4,Charlotte Hornets,1,87,120
4,regular,ORL,1994,4,5,Miami Heat,0,100,115
5,regular,ORL,1994,5,6,Utah Jazz,0,114,96
6,regular,ORL,1994,6,7,Detroit Pistons,1,92,98
7,regular,ORL,1994,7,8,Boston Celtics,1,106,115
8,regular,ORL,1994,8,9,New Jersey Nets,1,87,85
9,regular,ORL,1994,9,10,Golden State Warriors,0,120,107
10,regular,ORL,1994,10,11,Washington Bullets,1,110,112
11,regular,ORL,1994,11,12,Portland Trail Blazers,0,114,106
12,regular,ORL,1994,12,13,San Antonio Spurs,0,84,94
13,regular,ORL,1994,13,14,Cleveland Cavaliers,1,87,83
14,regular,ORL,1994,14,15,Detroit Pistons,0,91,89
15,regular,ORL,1994,15,16,Indiana Pacers,1,105,111
16,regular,ORL,1994,16,17,Boston Celtics,0,117,102
17,regular,ORL,1994,17,18,Portland Trail Blazers,1,103,88
18,regular,ORL,1994,18,19,Seattle SuperSonics,1,100,124
19,regular,ORL,1994,19,20,Los Angeles Clippers,1,109,110
20,regular,ORL,1994,21,21,Phoenix Suns,1,104,101
21,regular,ORL,1994,22,22,Sacramento Kings,1,97,91
22,regular,ORL,1994,23,23,Los Angeles Lakers,0,102,109
23,regular,ORL,1994,24,24,New Jersey Nets,0,122,112
24,regular,ORL,1994,25,25,Chicago Bulls,1,93,95
25,regular,ORL,1994,26,26,Sacramento Kings,0,122,110
26,regular,ORL,1994,27,27,Atlanta Hawks,0,90,92
27,regular,ORL,1994,28,28,Miami Heat,1,108,100
28,regular,ORL,1994,29,29,New York Knicks,1,95,100
29,regular,ORL,1994,30,30,Chicago Bulls,0,105,90
30,regular,ORL,1994,31,31,Washington Bullets,0,112,101
31,regular,ORL,1994,32,32,Houston Rockets,0,115,100
32,regular,ORL,1994,33,33,Cleveland Cavaliers,0,109,118
33,regular,ORL,1994,34,34,Minnesota Timberwolves,1,92,96
34,regular,ORL,1994,35,35,Milwaukee Bucks,1,113,105
35,regular,ORL,1994,36,36,Cleveland Cavaliers,1,107,114
36,regular,ORL,1994,37,37,Los Angeles Clippers,0,108,96
37,regular,ORL,1994,38,38,New York Knicks,0,106,103
38,regular,ORL,1994,39,39,Philadelphia 76ers,1,121,112
39,regular,ORL,1994,40,40,Washington Bullets,0,112,89
40,regular,ORL,1994,42,41,Charlotte Hornets,1,145,120
41,regular,ORL,1994,43,42,Miami Heat,0,97,106
42,regular,ORL,1994,44,43,Washington Bullets,1,103,99
43,regular,ORL,1994,45,44,Atlanta Hawks,1,99,118
44,regular,ORL,1994,46,45,Milwaukee Bucks,0,92,98
45,regular,ORL,1994,47,46,New York Knicks,1,77,95
46,regular,ORL,1994,48,47,Atlanta Hawks,0,104,87
47,regular,ORL,1994,49,48,Boston Celtics,0,102,92
48,regular,ORL,1994,50,49,Seattle SuperSonics,0,124,93
49,regular,ORL,1994,51,50,Milwaukee Bucks,1,109,104
50,regular,ORL,1994,52,51,Indiana Pacers,0,103,99
51,regular,ORL,1994,53,52,New Jersey Nets,0,114,102
52,regular,ORL,1994,54,53,Charlotte Hornets,0,114,103
53,regular,ORL,1994,55,54,Houston Rockets,1,85,97
54,regular,ORL,1994,56,55,Dallas Mavericks,1,107,94
55,regular,ORL,1994,57,56,Denver Nuggets,1,89,98
56,regular,ORL,1994,58,57,San Antonio Spurs,1,103,111
57,regular,ORL,1994,59,58,Denver Nuggets,0,95,88
58,regular,ORL,1994,60,59,Philadelphia 76ers,1,117,101
59,regular,ORL,1994,61,60,Philadelphia 76ers,0,112,105
60,regular,ORL,1994,63,61,Phoenix Suns,0,93,100
61,regular,ORL,1994,64,62,Chicago Bulls,1,98,108
62,regular,ORL,1994,65,63,Dallas Mavericks,0,100,98
63,regular,ORL,1994,66,64,Cleveland Cavaliers,0,113,96
64,regular,ORL,1994,67,65,Los Angeles Lakers,1,91,97
65,regular,ORL,1994,68,66,Golden State Warriors,1,116,117
66,regular,ORL,1994,69,67,Utah Jazz,1,98,93
67,regular,ORL,1994,70,68,New York Knicks,0,90,111
68,regular,ORL,1994,71,69,Washington Bullets,0,120,101
69,regular,ORL,1994,72,70,New Jersey Nets,1,98,96
70,regular,ORL,1994,73,71,Indiana Pacers,1,113,128
71,regular,ORL,1994,74,72,Milwaukee Bucks,0,104,97
72,regular,ORL,1994,75,73,Detroit Pistons,0,117,103
73,regular,ORL,1994,76,74,Miami Heat,1,125,105
74,regular,ORL,1994,77,75,New York Knicks,1,108,100
75,regular,ORL,1994,78,76,Charlotte Hornets,0,108,112
76,regular,ORL,1994,79,77,Boston Celtics,1,110,113
77,regular,ORL,1994,80,78,Chicago Bulls,0,118,101
78,regular,ORL,1994,81,79,Detroit Pistons,1,132,104
79,regular,ORL,1994,82,80,Minnesota Timberwolves,0,121,101
80,regular,ORL,1994,84,81,Atlanta Hawks,1,89,93
81,regular,ORL,1994,85,82,New Jersey Nets,0,120,91
0,playoff,ORL,1995,0,1,Boston Celtics,0,124,77
1,playoff,ORL,1995,1,2,Boston Celtics,0,92,99
2,playoff,ORL,1995,2,3,Boston Celtics,1,82,77
3,playoff,ORL,1995,3,4,Boston Celtics,1,95,92
4,playoff,ORL,1995,5,5,Chicago Bulls,0,94,91
5,playoff,ORL,1995,6,6,Chicago Bulls,0,94,104
6,playoff,ORL,1995,7,7,Chicago Bulls,1,110,101
7,playoff,ORL,1995,8,8,Chicago Bulls,1,95,106
8,playoff,ORL,1995,9,9,Chicago Bulls,0,103,95
9,playoff,ORL,1995,10,10,Chicago Bulls,1,108,102
10,playoff,ORL,1995,12,11,Indiana Pacers,0,105,101
11,playoff,ORL,1995,13,12,Indiana Pacers,0,119,114
12,playoff,ORL,1995,14,13,Indiana Pacers,1,100,105
13,playoff,ORL,1995,15,14,Indiana Pacers,1,93,94
14,playoff,ORL,1995,16,15,Indiana Pacers,0,108,106
15,playoff,ORL,1995,17,16,Indiana Pacers,1,96,123
16,playoff,ORL,1995,18,17,Indiana Pacers,0,105,81
17,playoff,ORL,1995,20,18,Houston Rockets,0,118,120
18,playoff,ORL,1995,21,19,Houston Rockets,0,106,117
19,playoff,ORL,1995,22,20,Houston Rockets,1,103,106
20,playoff,ORL,1995,23,21,Houston Rockets,1,101,113
0,regular,ORL,1995,0,1,Washington Bullets,1,108,110
1,regular,ORL,1995,1,2,Philadelphia 76ers,0,122,107
2,regular,ORL,1995,2,3,Charlotte Hornets,1,130,128
3,regular,ORL,1995,3,4,New York Knicks,1,99,101
4,regular,ORL,1995,4,5,Philadelphia 76ers,1,116,103
5,regular,ORL,1995,5,6,Washington Bullets,0,122,102
6,regular,ORL,1995,6,7,New Jersey Nets,0,113,103
7,regular,ORL,1995,7,8,Miami Heat,0,124,89
