,playoff_regualr,team,year,Unnamed: 0,G,Opponent,Home_away,Tm,Opp
67,regular,NOP,2017,70,68,Miami Heat,1,112,120
68,regular,NOP,2017,71,69,Houston Rockets,0,128,112
69,regular,NOP,2017,72,70,Minnesota Timberwolves,0,123,109
70,regular,NOP,2017,73,71,Memphis Grizzlies,0,95,82
71,regular,NOP,2017,74,72,Houston Rockets,1,107,117
72,regular,NOP,2017,75,73,Denver Nuggets,1,115,90
73,regular,NOP,2017,76,74,Utah Jazz,1,100,108
74,regular,NOP,2017,77,75,Dallas Mavericks,0,121,118
75,regular,NOP,2017,78,76,Sacramento Kings,0,117,89
76,regular,NOP,2017,79,77,Chicago Bulls,0,110,117
77,regular,NOP,2017,80,78,Denver Nuggets,0,131,134
78,regular,NOP,2017,81,79,Denver Nuggets,1,106,122
79,regular,NOP,2017,82,80,Golden State Warriors,1,101,123
80,regular,NOP,2017,84,81,Los Angeles Lakers,1,96,108
81,regular,NOP,2017,85,82,Portland Trail Blazers,1,103,100
