,playoff_regualr,team,year,Unnamed: 0,G,Opponent,Home_away,Tm,Opp
58,regular,TOR,2005,60,59,New Orleans Hornets,1,95,84
59,regular,TOR,2005,61,60,Dallas Mavericks,1,105,113
60,regular,TOR,2005,63,61,Orlando Magic,0,106,96
61,regular,TOR,2005,64,62,Atlanta Hawks,0,112,116
62,regular,TOR,2005,65,63,Philadelphia 76ers,0,128,110
63,regular,TOR,2005,66,64,Boston Celtics,1,109,110
64,regular,TOR,2005,67,65,Detroit Pistons,1,92,103
65,regular,TOR,2005,68,66,Cleveland Cavaliers,0,105,98
66,regular,TOR,2005,69,67,Chicago Bulls,0,85,94
67,regular,TOR,2005,70,68,Philadelphia 76ers,1,101,103
68,regular,TOR,2005,71,69,Atlanta Hawks,1,109,104
69,regular,TOR,2005,72,70,Miami Heat,1,91,103
70,regular,TOR,2005,73,71,Orlando Magic,1,96,108
71,regular,TOR,2005,74,72,Charlotte Bobcats,1,119,107
72,regular,TOR,2005,75,73,Detroit Pistons,0,103,113
73,regular,TOR,2005,76,74,Memphis Grizzlies,0,74,104
74,regular,TOR,2005,77,75,Atlanta Hawks,0,109,101
75,regular,TOR,2005,78,76,Chicago Bulls,1,97,110
76,regular,TOR,2005,79,77,Indiana Pacers,0,90,94
77,regular,TOR,2005,80,78,New York Knicks,1,105,93
78,regular,TOR,2005,81,79,New Jersey Nets,0,90,101
79,regular,TOR,2005,82,80,Boston Celtics,0,98,103
80,regular,TOR,2005,84,81,Milwaukee Bucks,1,127,109
81,regular,TOR,2005,85,82,Cleveland Cavaliers,0,95,104
0,regular,TOR,2006,0,1,Washington Wizards,0,96,99
1,regular,TOR,2006,1,2,New Jersey Nets,0,92,102
2,regular,TOR,2006,2,3,Detroit Pistons,1,84,117
3,regular,TOR,2006,3,4,Cleveland Cavaliers,0,93,105
4,regular,TOR,2006,4,5,Utah Jazz,0,84,99
5,regular,TOR,2006,5,6,Seattle SuperSonics,0,121,126
6,regular,TOR,2006,6,7,Philadelphia 76ers,1,92,104
7,regular,TOR,2006,7,8,Philadelphia 76ers,0,115,121
8,regular,TOR,2006,8,9,Boston Celtics,1,93,100
9,regular,TOR,2006,9,10,Miami Heat,0,107,94
10,regular,TOR,2006,10,11,Phoenix Suns,1,82,90
11,regular,TOR,2006,11,12,Los Angeles Clippers,1,100,103
12,regular,TOR,2006,12,13,Sacramento Kings,1,104,106
13,regular,TOR,2006,13,14,Golden State Warriors,1,91,117
14,regular,TOR,2006,14,15,Dallas Mavericks,0,91,93
15,regular,TOR,2006,15,16,Memphis Grizzlies,0,66,92
16,regular,TOR,2006,16,17,Atlanta Hawks,1,102,101
17,regular,TOR,2006,17,18,New Jersey Nets,1,95,82
18,regular,TOR,2006,18,19,Washington Wizards,1,111,119
19,regular,TOR,2006,19,20,Los Angeles Lakers,0,91,102
20,regular,TOR,2006,21,21,Charlotte Bobcats,1,111,103
21,regular,TOR,2006,22,22,Chicago Bulls,0,94,105
22,regular,TOR,2006,23,23,Golden State Warriors,0,98,108
23,regular,TOR,2006,24,24,Philadelphia 76ers,0,80,107
24,regular,TOR,2006,25,25,Orlando Magic,1,92,90
25,regular,TOR,2006,26,26,Houston Rockets,1,94,81
26,regular,TOR,2006,27,27,San Antonio Spurs,1,90,95
27,regular,TOR,2006,28,28,Detroit Pistons,1,106,113
28,regular,TOR,2006,29,29,Atlanta Hawks,0,108,102
29,regular,TOR,2006,30,30,Indiana Pacers,1,99,97
30,regular,TOR,2006,31,31,Atlanta Hawks,1,108,97
31,regular,TOR,2006,32,32,Orlando Magic,0,121,97
32,regular,TOR,2006,33,33,Houston Rockets,0,112,92
33,regular,TOR,2006,34,34,New Jersey Nets,0,104,105
34,regular,TOR,2006,35,35,Chicago Bulls,1,104,113
35,regular,TOR,2006,36,36,Charlotte Bobcats,0,95,86
36,regular,TOR,2006,37,37,New York Knicks,0,129,103
37,regular,TOR,2006,38,38,Utah Jazz,1,98,111
38,regular,TOR,2006,39,39,Portland Trail Blazers,1,94,96
39,regular,TOR,2006,40,40,Seattle SuperSonics,1,121,113
40,regular,TOR,2006,42,41,Los Angeles Lakers,1,104,122
41,regular,TOR,2006,43,42,Denver Nuggets,1,101,107
42,regular,TOR,2006,44,43,Chicago Bulls,0,88,104
43,regular,TOR,2006,45,44,Milwaukee Bucks,1,87,108
44,regular,TOR,2006,46,45,Sacramento Kings,0,124,123
45,regular,TOR,2006,47,46,Washington Wizards,0,117,112
46,regular,TOR,2006,48,47,New York Knicks,0,104,90
47,regular,TOR,2006,49,48,Los Angeles Clippers,0,113,115
48,regular,TOR,2006,50,49,San Antonio Spurs,0,118,125
49,regular,TOR,2006,51,50,Charlotte Bobcats,1,88,73
50,regular,TOR,2006,52,51,Portland Trail Blazers,0,114,81
51,regular,TOR,2006,53,52,Minnesota Timberwolves,1,98,94
52,regular,TOR,2006,54,53,New York Knicks,1,96,98
53,regular,TOR,2006,55,54,Memphis Grizzlies,1,88,94
54,regular,TOR,2006,56,55,Dallas Mavericks,1,113,115
55,regular,TOR,2006,57,56,Miami Heat,1,94,101
56,regular,TOR,2006,58,57,Atlanta Hawks,0,111,113
57,regular,TOR,2006,59,58,New Jersey Nets,1,100,105
58,regular,TOR,2006,60,59,Boston Celtics,0,111,105
59,regular,TOR,2006,61,60,Cleveland Cavaliers,1,99,106
60,regular,TOR,2006,63,61,Cleveland Cavaliers,0,97,98
61,regular,TOR,2006,64,62,Denver Nuggets,0,97,108
62,regular,TOR,2006,65,63,Indiana Pacers,0,93,89
63,regular,TOR,2006,66,64,Philadelphia 76ers,1,111,97
64,regular,TOR,2006,67,65,Detroit Pistons,0,98,105
65,regular,TOR,2006,68,66,Milwaukee Bucks,0,97,96
66,regular,TOR,2006,69,67,New York Knicks,1,114,109
67,regular,TOR,2006,70,68,Boston Celtics,1,96,110
68,regular,TOR,2006,71,69,Minnesota Timberwolves,0,97,77
69,regular,TOR,2006,72,70,Milwaukee Bucks,1,116,125
70,regular,TOR,2006,73,71,Miami Heat,0,94,98
71,regular,TOR,2006,74,72,Phoenix Suns,0,126,140
72,regular,TOR,2006,75,73,New Orleans/Oklahoma City Hornets,0,113,120
73,regular,TOR,2006,76,74,Boston Celtics,0,120,124
74,regular,TOR,2006,77,75,Indiana Pacers,1,103,111
75,regular,TOR,2006,78,76,New Orleans/Oklahoma City Hornets,1,89,95
76,regular,TOR,2006,79,77,Charlotte Bobcats,0,88,94
77,regular,TOR,2006,80,78,Miami Heat,1,97,106
78,regular,TOR,2006,81,79,Orlando Magic,1,96,103
79,regular,TOR,2006,82,80,Detroit Pistons,0,108,103
80,regular,TOR,2006,84,81,Indiana Pacers,0,95,120
81,regular,TOR,2006,85,82,Chicago Bulls,1,106,127
0,playoff,TOR,2007,0,1,New Jersey Nets,0,91,96
1,playoff,TOR,2007,1,2,New Jersey Nets,0,89,83
2,playoff,TOR,2007,2,3,New Jersey Nets,1,89,102
3,playoff,TOR,2007,3,4,New Jersey Nets,1,81,102
4,playoff,TOR,2007,4,5,New Jersey Nets,0,98,96
5,playoff,TOR,2007,5,6,New Jersey Nets,1,97,98
0,regular,TOR,2007,0,1,New Jersey Nets,1,92,102
1,regular,TOR,2007,1,2,Milwaukee Bucks,0,109,92
2,regular,TOR,2007,2,3,San Antonio Spurs,0,94,103
3,regular,TOR,2007,3,4,Philadelphia 76ers,0,106,104
4,regular,TOR,2007,4,5,Atlanta Hawks,0,102,111
5,regular,TOR,2007,5,6,Sacramento Kings,1,92,107
6,regular,TOR,2007,6,7,Golden State Warriors,1,99,110
7,regular,TOR,2007,7,8,Los Angeles Lakers,1,100,107
8,regular,TOR,2007,8,9,Denver Nuggets,1,109,117
9,regular,TOR,2007,9,10,Utah Jazz,1,96,101
10,regular,TOR,2007,10,11,Cleveland Cavaliers,0,95,87
11,regular,TOR,2007,11,12,Atlanta Hawks,1,93,97
12,regular,TOR,2007,12,13,Indiana Pacers,0,92,83
13,regular,TOR,2007,13,14,New Orleans/Oklahoma City Hornets,1,94,77
14,regular,TOR,2007,14,15,Dallas Mavericks,1,98,117
15,regular,TOR,2007,15,16,Boston Celtics,0,106,102
16,regular,TOR,2007,16,17,New York Knicks,1,103,100
17,regular,TOR,2007,17,18,Cleveland Cavaliers,1,91,95
18,regular,TOR,2007,18,19,Chicago Bulls,1,90,93
19,regular,TOR,2007,19,20,Portland Trail Blazers,0,83,93
20,regular,TOR,2007,21,21,Miami Heat,1,77,99
21,regular,TOR,2007,22,22,Orlando Magic,1,91,84
22,regular,TOR,2007,23,23,New Jersey Nets,0,90,78
23,regular,TOR,2007,24,24,Golden State Warriors,0,120,115
24,regular,TOR,2007,25,25,Phoenix Suns,1,98,115
25,regular,TOR,2007,26,26,Los Angeles Clippers,1,98,96
26,regular,TOR,2007,27,27,Portland Trail Blazers,1,101,100
27,regular,TOR,2007,28,28,Seattle SuperSonics,1,97,110
28,regular,TOR,2007,29,29,Minnesota Timberwolves,0,100,97
29,regular,TOR,2007,30,30,Chicago Bulls,0,97,107
30,regular,TOR,2007,31,31,Memphis Grizzlies,1,104,110
31,regular,TOR,2007,32,32,Phoenix Suns,0,98,100
32,regular,TOR,2007,33,33,Atlanta Hawks,0,105,92
33,regular,TOR,2007,34,34,Washington Wizards,0,116,111
34,regular,TOR,2007,35,35,New Jersey Nets,1,86,101
35,regular,TOR,2007,36,36,Milwaukee Bucks,1,90,77
36,regular,TOR,2007,37,37,Boston Celtics,1,95,86
37,regular,TOR,2007,38,38,Dallas Mavericks,0,96,97
38,regular,TOR,2007,39,39,Philadelphia 76ers,1,104,86
39,regular,TOR,2007,40,40,Sacramento Kings,0,101,85
40,regular,TOR,2007,42,41,Utah Jazz,0,94,102
41,regular,TOR,2007,43,42,Charlotte Bobcats,0,105,84
42,regular,TOR,2007,44,43,New Orleans/Oklahoma City Hornets,0,90,88
43,regular,TOR,2007,45,44,Boston Celtics,0,96,90
44,regular,TOR,2007,46,45,Indiana Pacers,1,84,102
45,regular,TOR,2007,47,46,Washington Wizards,0,119,109
46,regular,TOR,2007,48,47,Atlanta Hawks,1,103,91
47,regular,TOR,2007,49,48,Los Angeles Clippers,0,122,110
48,regular,TOR,2007,50,49,Orlando Magic,0,113,103
49,regular,TOR,2007,51,50,Los Angeles Lakers,0,96,92
50,regular,TOR,2007,52,51,Detroit Pistons,1,92,98
51,regular,TOR,2007,53,52,Chicago Bulls,1,112,111
52,regular,TOR,2007,54,53,New Jersey Nets,0,120,109
53,regular,TOR,2007,55,54,Cleveland Cavaliers,0,85,86
54,regular,TOR,2007,56,55,Indiana Pacers,0,110,88
55,regular,TOR,2007,57,56,Charlotte Bobcats,1,93,76
56,regular,TOR,2007,58,57,San Antonio Spurs,1,91,107
57,regular,TOR,2007,59,58,Houston Rockets,1,106,90
58,regular,TOR,2007,60,59,Milwaukee Bucks,0,81,94
59,regular,TOR,2007,61,60,Cleveland Cavaliers,1,97,120
60,regular,TOR,2007,63,61,Washington Wizards,1,109,129
61,regular,TOR,2007,64,62,Memphis Grizzlies,0,94,87
62,regular,TOR,2007,65,63,Seattle SuperSonics,0,120,119
63,regular,TOR,2007,66,64,Milwaukee Bucks,1,108,93
64,regular,TOR,2007,67,65,New York Knicks,0,104,94
65,regular,TOR,2007,68,66,Houston Rockets,0,100,114
66,regular,TOR,2007,69,67,New York Knicks,1,74,92
67,regular,TOR,2007,70,68,Orlando Magic,0,92,85
68,regular,TOR,2007,71,69,Denver Nuggets,0,121,94
69,regular,TOR,2007,72,70,Boston Celtics,1,87,95
70,regular,TOR,2007,73,71,Miami Heat,0,96,83
71,regular,TOR,2007,74,72,Washington Wizards,1,123,118
72,regular,TOR,2007,75,73,Charlotte Bobcats,0,107,94
73,regular,TOR,2007,76,74,Miami Heat,1,89,92
74,regular,TOR,2007,77,75,Orlando Magic,1,111,108
75,regular,TOR,2007,78,76,Philadelphia 76ers,1,94,85
76,regular,TOR,2007,79,77,Chicago Bulls,0,103,89
77,regular,TOR,2007,80,78,Minnesota Timberwolves,1,111,100
78,regular,TOR,2007,81,79,Detroit Pistons,0,87,84
79,regular,TOR,2007,82,80,New York Knicks,0,107,105
80,regular,TOR,2007,84,81,Detroit Pistons,1,84,100
81,regular,TOR,2007,85,82,Philadelphia 76ers,0,119,122
0,playoff,TOR,2008,0,1,Orlando Magic,1,100,114
1,playoff,TOR,2008,1,2,Orlando Magic,1,103,104
2,playoff,TOR,2008,2,3,Orlando Magic,0,108,94
3,playoff,TOR,2008,3,4,Orlando Magic,0,94,106
4,playoff,TOR,2008,4,5,Orlando Magic,1,92,102
0,regular,TOR,2008,0,1,Philadelphia 76ers,0,106,97
1,regular,TOR,2008,1,2,New Jersey Nets,1,106,69
2,regular,TOR,2008,2,3,Boston Celtics,0,95,98
3,regular,TOR,2008,3,4,Milwaukee Bucks,1,85,112
4,regular,TOR,2008,4,5,Orlando Magic,0,96,105
5,regular,TOR,2008,5,6,Philadelphia 76ers,1,105,103
6,regular,TOR,2008,6,7,Chicago Bulls,1,101,71
7,regular,TOR,2008,7,8,Utah Jazz,0,88,92
8,regular,TOR,2008,8,9,Indiana Pacers,0,110,101
9,regular,TOR,2008,9,10,Golden State Warriors,0,100,106
10,regular,TOR,2008,10,11,Dallas Mavericks,1,99,105
11,regular,TOR,2008,11,12,Memphis Grizzlies,1,95,89
12,regular,TOR,2008,12,13,Cleveland Cavaliers,1,108,111
13,regular,TOR,2008,13,14,Chicago Bulls,0,93,78
14,regular,TOR,2008,14,15,Memphis Grizzlies,0,103,91
15,regular,TOR,2008,15,16,Cleveland Cavaliers,0,91,82
16,regular,TOR,2008,16,17,Washington Wizards,1,97,101
17,regular,TOR,2008,17,18,Charlotte Bobcats,0,98,79
18,regular,TOR,2008,18,19,Phoenix Suns,0,123,136
19,regular,TOR,2008,19,20,Boston Celtics,1,84,112
20,regular,TOR,2008,21,21,Houston Rockets,0,93,80
21,regular,TOR,2008,22,22,Atlanta Hawks,1,100,88
22,regular,TOR,2008,23,23,Dallas Mavericks,0,92,76
23,regular,TOR,2008,24,24,Indiana Pacers,1,104,93
24,regular,TOR,2008,25,25,Boston Celtics,0,77,90
25,regular,TOR,2008,26,26,Los Angeles Clippers,1,80,77
26,regular,TOR,2008,27,27,Portland Trail Blazers,1,96,101
27,regular,TOR,2008,28,28,Seattle SuperSonics,1,115,123
28,regular,TOR,2008,29,29,Phoenix Suns,1,103,122
29,regular,TOR,2008,30,30,San Antonio Spurs,1,83,73
30,regular,TOR,2008,31,31,Houston Rockets,1,79,91
31,regular,TOR,2008,32,32,New Orleans Hornets,1,97,92
32,regular,TOR,2008,33,33,Detroit Pistons,0,85,101
33,regular,TOR,2008,34,34,Cleveland Cavaliers,0,90,93
34,regular,TOR,2008,35,35,Philadelphia 76ers,0,109,96
35,regular,TOR,2008,36,36,New York Knicks,1,99,90
36,regular,TOR,2008,37,37,Portland Trail Blazers,0,116,109
37,regular,TOR,2008,38,38,Detroit Pistons,1,89,103
38,regular,TOR,2008,39,39,Sacramento Kings,0,116,91
39,regular,TOR,2008,40,40,Atlanta Hawks,0,89,78
40,regular,TOR,2008,42,41,Philadelphia 76ers,1,95,99
41,regular,TOR,2008,43,42,Boston Celtics,1,114,112
42,regular,TOR,2008,44,43,Milwaukee Bucks,0,106,75
43,regular,TOR,2008,45,44,Washington Wizards,1,104,108
44,regular,TOR,2008,46,45,Washington Wizards,0,122,83
45,regular,TOR,2008,47,46,Los Angeles Lakers,0,101,121
46,regular,TOR,2008,48,47,Miami Heat,1,114,82
47,regular,TOR,2008,49,48,Los Angeles Clippers,0,98,102
48,regular,TOR,2008,50,49,Minnesota Timberwolves,1,105,82
49,regular,TOR,2008,51,50,San Antonio Spurs,0,88,93
50,regular,TOR,2008,52,51,New Jersey Nets,0,109,91
51,regular,TOR,2008,53,52,Orlando Magic,0,127,110
52,regular,TOR,2008,54,53,New York Knicks,1,99,103
53,regular,TOR,2008,55,54,New York Knicks,0,115,92
54,regular,TOR,2008,56,55,Indiana Pacers,1,102,98
55,regular,TOR,2008,57,56,Minnesota Timberwolves,0,107,85
56,regular,TOR,2008,58,57,Indiana Pacers,0,111,122
57,regular,TOR,2008,59,58,Charlotte Bobcats,1,98,110
58,regular,TOR,2008,60,59,Orlando Magic,1,87,102
59,regular,TOR,2008,61,60,Miami Heat,1,108,83
60,regular,TOR,2008,63,61,Washington Wizards,0,106,110
61,regular,TOR,2008,64,62,Seattle SuperSonics,0,114,106
62,regular,TOR,2008,65,63,Los Angeles Lakers,1,108,117
63,regular,TOR,2008,66,64,Golden State Warriors,1,106,117
64,regular,TOR,2008,67,65,Denver Nuggets,1,105,137
65,regular,TOR,2008,68,66,Sacramento Kings,1,100,106
66,regular,TOR,2008,69,67,Utah Jazz,1,79,96
67,regular,TOR,2008,70,68,Miami Heat,0,96,54
68,regular,TOR,2008,71,69,Cleveland Cavaliers,1,83,90
69,regular,TOR,2008,72,70,Denver Nuggets,0,100,109
70,regular,TOR,2008,73,71,Detroit Pistons,0,89,82
71,regular,TOR,2008,74,72,New York Knicks,0,103,95
72,regular,TOR,2008,75,73,New Orleans Hornets,0,111,118
73,regular,TOR,2008,76,74,Charlotte Bobcats,1,104,100
74,regular,TOR,2008,77,75,Atlanta Hawks,1,120,127
75,regular,TOR,2008,78,76,Charlotte Bobcats,0,100,105
76,regular,TOR,2008,79,77,New Jersey Nets,1,90,99
77,regular,TOR,2008,80,78,Milwaukee Bucks,0,111,93
78,regular,TOR,2008,81,79,New Jersey Nets,0,113,85
79,regular,TOR,2008,82,80,Detroit Pistons,1,84,91
80,regular,TOR,2008,84,81,Miami Heat,0,91,75
81,regular,TOR,2008,85,82,Chicago Bulls,1,97,107
0,regular,TOR,2009,0,1,Philadelphia 76ers,1,95,84
1,regular,TOR,2009,1,2,Golden State Warriors,0,112,108
2,regular,TOR,2009,2,3,Milwaukee Bucks,1,91,87
3,regular,TOR,2009,3,4,Detroit Pistons,0,93,100
4,regular,TOR,2009,4,5,Atlanta Hawks,1,92,110
5,regular,TOR,2009,5,6,Charlotte Bobcats,1,89,79
6,regular,TOR,2009,6,7,Boston Celtics,1,87,94
7,regular,TOR,2009,7,8,Philadelphia 76ers,0,96,106
8,regular,TOR,2009,8,9,Miami Heat,0,107,96
9,regular,TOR,2009,9,10,Orlando Magic,1,90,103
10,regular,TOR,2009,10,11,Miami Heat,1,101,95
11,regular,TOR,2009,11,12,New Jersey Nets,0,127,129
12,regular,TOR,2009,12,13,Boston Celtics,0,103,118
13,regular,TOR,2009,13,14,Charlotte Bobcats,0,93,86
14,regular,TOR,2009,14,15,Atlanta Hawks,0,93,88
15,regular,TOR,2009,15,16,Los Angeles Lakers,1,99,112
16,regular,TOR,2009,16,17,Denver Nuggets,1,93,132
17,regular,TOR,2009,17,18,Utah Jazz,1,87,114
18,regular,TOR,2009,18,19,Portland Trail Blazers,0,97,98
19,regular,TOR,2009,19,20,Cleveland Cavaliers,1,94,114
20,regular,TOR,2009,21,21,Indiana Pacers,0,101,88
21,regular,TOR,2009,22,22,New Jersey Nets,1,101,79
22,regular,TOR,2009,23,23,New Orleans Hornets,0,91,99
23,regular,TOR,2009,24,24,New Jersey Nets,0,87,94
24,regular,TOR,2009,25,25,Dallas Mavericks,0,86,96
25,regular,TOR,2009,26,26,Oklahoma City Thunder,1,83,91
26,regular,TOR,2009,27,27,San Antonio Spurs,1,97,107
27,regular,TOR,2009,28,28,Los Angeles Clippers,1,97,75
28,regular,TOR,2009,29,29,Sacramento Kings,1,107,101
29,regular,TOR,2009,30,30,Portland Trail Blazers,1,89,102
30,regular,TOR,2009,31,31,Golden State Warriors,1,111,117
31,regular,TOR,2009,32,32,Denver Nuggets,0,107,114
32,regular,TOR,2009,33,33,Houston Rockets,0,94,73
33,regular,TOR,2009,34,34,Orlando Magic,0,108,102
34,regular,TOR,2009,35,35,Milwaukee Bucks,1,97,107
35,regular,TOR,2009,36,36,Washington Wizards,1,99,93
36,regular,TOR,2009,37,37,Memphis Grizzlies,0,103,82
37,regular,TOR,2009,38,38,Boston Celtics,0,88,94
38,regular,TOR,2009,39,39,Boston Celtics,1,109,115
39,regular,TOR,2009,40,40,Chicago Bulls,0,98,102
40,regular,TOR,2009,42,41,Indiana Pacers,1,104,111
41,regular,TOR,2009,43,42,Phoenix Suns,0,113,117
42,regular,TOR,2009,44,43,Atlanta Hawks,1,84,87
43,regular,TOR,2009,45,44,Detroit Pistons,1,76,95
44,regular,TOR,2009,46,45,Chicago Bulls,1,114,94
45,regular,TOR,2009,47,46,Sacramento Kings,0,113,97
46,regular,TOR,2009,48,47,New Jersey Nets,1,107,106
47,regular,TOR,2009,49,48,Milwaukee Bucks,0,85,96
48,regular,TOR,2009,50,49,Orlando Magic,0,90,113
49,regular,TOR,2009,51,50,Cleveland Cavaliers,1,83,101
50,regular,TOR,2009,52,51,Los Angeles Lakers,0,107,115
51,regular,TOR,2009,53,52,New Orleans Hornets,1,92,101
52,regular,TOR,2009,54,53,Memphis Grizzlies,1,70,78
53,regular,TOR,2009,55,54,Minnesota Timberwolves,1,110,102
54,regular,TOR,2009,56,55,San Antonio Spurs,0,91,89
55,regular,TOR,2009,57,56,Cleveland Cavaliers,0,76,93
56,regular,TOR,2009,58,57,New York Knicks,1,97,127
57,regular,TOR,2009,59,58,New York Knicks,0,111,100
58,regular,TOR,2009,60,59,Minnesota Timberwolves,0,118,110
59,regular,TOR,2009,61,60,Phoenix Suns,1,113,133
60,regular,TOR,2009,63,61,Dallas Mavericks,1,98,109
61,regular,TOR,2009,64,62,Houston Rockets,1,97,107
62,regular,TOR,2009,65,63,Miami Heat,0,102,108
63,regular,TOR,2009,66,64,Utah Jazz,0,101,109
64,regular,TOR,2009,67,65,Philadelphia 76ers,1,106,115
65,regular,TOR,2009,68,66,Detroit Pistons,0,95,99
66,regular,TOR,2009,69,67,Indiana Pacers,0,110,87
67,regular,TOR,2009,70,68,Charlotte Bobcats,1,86,112
68,regular,TOR,2009,71,69,Charlotte Bobcats,0,89,102
69,regular,TOR,2009,72,70,Los Angeles Clippers,0,100,76
70,regular,TOR,2009,73,71,Milwaukee Bucks,0,115,106
71,regular,TOR,2009,74,72,Oklahoma City Thunder,0,112,96
72,regular,TOR,2009,75,73,Chicago Bulls,0,134,129
73,regular,TOR,2009,76,74,Orlando Magic,1,99,95
74,regular,TOR,2009,77,75,New York Knicks,1,102,95
75,regular,TOR,2009,78,76,New York Knicks,0,103,112
76,regular,TOR,2009,79,77,Atlanta Hawks,0,110,118
77,regular,TOR,2009,80,78,Indiana Pacers,1,101,130
78,regular,TOR,2009,81,79,Washington Wizards,0,98,100
79,regular,TOR,2009,82,80,Philadelphia 76ers,0,111,104
80,regular,TOR,2009,84,81,Washington Wizards,1,97,96
81,regular,TOR,2009,85,82,Chicago Bulls,1,109,98
0,regular,TOR,2010,0,1,Cleveland Cavaliers,0,101,91
1,regular,TOR,2010,1,2,Memphis Grizzlies,1,107,115
2,regular,TOR,2010,2,3,Orlando Magic,0,116,125
3,regular,TOR,2010,3,4,Detroit Pistons,0,110,99
4,regular,TOR,2010,4,5,New Orleans Hornets,1,107,90
5,regular,TOR,2010,5,6,Dallas Mavericks,1,101,129
6,regular,TOR,2010,6,7,San Antonio Spurs,1,124,131
7,regular,TOR,2010,7,8,Chicago Bulls,0,99,89
8,regular,TOR,2010,8,9,Los Angeles Clippers,1,104,89
9,regular,TOR,2010,9,10,Phoenix Suns,1,100,101
10,regular,TOR,2010,10,11,Denver Nuggets,1,112,130
11,regular,TOR,2010,11,12,Utah Jazz,1,91,104
12,regular,TOR,2010,12,13,Miami Heat,0,120,113
13,regular,TOR,2010,13,14,Orlando Magic,0,96,104
14,regular,TOR,2010,14,15,Indiana Pacers,0,123,112
15,regular,TOR,2010,15,16,Charlotte Bobcats,1,81,116
16,regular,TOR,2010,16,17,Boston Celtics,1,103,116
17,regular,TOR,2010,17,18,Phoenix Suns,0,94,113
18,regular,TOR,2010,18,19,Washington Wizards,0,102,106
19,regular,TOR,2010,19,20,Atlanta Hawks,1,115,146
20,regular,TOR,2010,21,21,Washington Wizards,1,109,107
21,regular,TOR,2010,22,22,Chicago Bulls,1,110,78
22,regular,TOR,2010,23,23,Minnesota Timberwolves,0,94,88
23,regular,TOR,2010,24,24,Milwaukee Bucks,1,95,117
24,regular,TOR,2010,25,25,Atlanta Hawks,0,89,111
25,regular,TOR,2010,26,26,Houston Rockets,0,101,88
26,regular,TOR,2010,27,27,Miami Heat,1,95,115
27,regular,TOR,2010,28,28,Orlando Magic,1,99,118
28,regular,TOR,2010,29,29,New Jersey Nets,0,118,95
29,regular,TOR,2010,30,30,New Orleans Hornets,0,98,92
30,regular,TOR,2010,31,31,Detroit Pistons,1,94,64
31,regular,TOR,2010,32,32,Detroit Pistons,0,102,95
32,regular,TOR,2010,33,33,Charlotte Bobcats,0,107,103
33,regular,TOR,2010,34,34,Boston Celtics,1,96,103
34,regular,TOR,2010,35,35,San Antonio Spurs,0,91,86
35,regular,TOR,2010,36,36,Orlando Magic,1,108,103
36,regular,TOR,2010,37,37,Philadelphia 76ers,1,108,106
37,regular,TOR,2010,38,38,Boston Celtics,0,107,114
38,regular,TOR,2010,39,39,Indiana Pacers,1,101,105
39,regular,TOR,2010,40,40,New York Knicks,1,112,104
40,regular,TOR,2010,42,41,Dallas Mavericks,0,110,88
41,regular,TOR,2010,43,42,Cleveland Cavaliers,1,100,108
42,regular,TOR,2010,44,43,Milwaukee Bucks,1,107,113
43,regular,TOR,2010,45,44,Milwaukee Bucks,0,101,96
44,regular,TOR,2010,46,45,Los Angeles Lakers,0,106,105
45,regular,TOR,2010,47,46,Miami Heat,0,111,103
46,regular,TOR,2010,48,47,New York Knicks,1,106,104
47,regular,TOR,2010,49,48,Indiana Pacers,0,117,102
48,regular,TOR,2010,50,49,Indiana Pacers,1,115,130
49,regular,TOR,2010,51,50,New Jersey Nets,0,108,99
50,regular,TOR,2010,52,51,Sacramento Kings,0,115,104
51,regular,TOR,2010,53,52,Philadelphia 76ers,0,104,93
52,regular,TOR,2010,54,53,Memphis Grizzlies,0,102,109
53,regular,TOR,2010,55,54,New Jersey Nets,1,106,89
54,regular,TOR,2010,56,55,Washington Wizards,0,109,104
55,regular,TOR,2010,57,56,Portland Trail Blazers,0,87,101
56,regular,TOR,2010,58,57,Cleveland Cavaliers,0,118,126
57,regular,TOR,2010,59,58,Oklahoma City Thunder,1,99,119
58,regular,TOR,2010,60,59,Houston Rockets,1,92,116
59,regular,TOR,2010,61,60,New York Knicks,0,102,96
60,regular,TOR,2010,63,61,Philadelphia 76ers,0,101,114
61,regular,TOR,2010,64,62,Los Angeles Lakers,1,107,109
62,regular,TOR,2010,65,63,Sacramento Kings,1,90,113
63,regular,TOR,2010,66,64,Golden State Warriors,1,112,124
64,regular,TOR,2010,67,65,Portland Trail Blazers,1,98,109
65,regular,TOR,2010,68,66,Atlanta Hawks,0,106,105
66,regular,TOR,2010,69,67,Oklahoma City Thunder,0,89,115
67,regular,TOR,2010,70,68,New Jersey Nets,1,100,90
68,regular,TOR,2010,71,69,Minnesota Timberwolves,1,106,100
69,regular,TOR,2010,72,70,Utah Jazz,0,87,113
70,regular,TOR,2010,73,71,Denver Nuggets,0,96,97
71,regular,TOR,2010,74,72,Miami Heat,1,94,97
72,regular,TOR,2010,75,73,Charlotte Bobcats,1,103,101
73,regular,TOR,2010,76,74,Los Angeles Clippers,0,114,92
74,regular,TOR,2010,77,75,Philadelphia 76ers,1,128,123
75,regular,TOR,2010,78,76,Golden State Warriors,0,112,113
76,regular,TOR,2010,79,77,Cleveland Cavaliers,1,101,113
77,regular,TOR,2010,80,78,Boston Celtics,0,104,115
78,regular,TOR,2010,81,79,Atlanta Hawks,1,101,107
