,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2003-10-29,29-302,NYK,,ORL,L (-2),0,31:00,1,4,.250,0,2,.000,2,2,1.000,0,1,1,0,1,1,0,3,4,2.4,-14
1,2,2,2003-11-01,29-305,NYK,@,SAS,L (-12),0,14:00,0,0,,0,0,,0,0,,0,2,2,1,0,1,1,5,0,-1.0,-8
2,3,3,2003-11-03,29-307,NYK,@,ORL,W (+7),0,27:00,4,7,.571,0,1,.000,0,0,,1,4,5,1,0,0,1,5,8,4.3,-3
3,4,4,2003-11-05,29-309,NYK,,MIL,L (-16),0,8:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-2
4,5,5,2003-11-07,29-311,NYK,,SAC,W (+3),0,17:00,2,5,.400,1,2,.500,4,4,1.000,1,0,1,0,0,0,3,1,9,3.6,-8
5,6,6,2003-11-08,29-312,NYK,@,MIL,L (-3),0,21:00,1,3,.333,1,3,.333,0,0,,0,3,3,1,0,0,0,1,3,2.5,-2
6,7,7,2003-11-10,29-314,NYK,@,CLE,L (-14),0,20:00,1,3,.333,0,1,.000,2,2,1.000,0,4,4,1,1,0,2,1,4,2.8,-11
7,8,8,2003-11-14,29-318,NYK,@,NJN,L (-5),0,21:00,0,3,.000,0,1,.000,0,0,,0,3,3,4,1,0,2,1,0,0.2,-8
8,9,9,2003-11-15,29-319,NYK,,IND,L (-1),0,7:00,1,4,.250,0,0,,0,0,,2,1,3,1,0,0,1,1,2,0.6,+5
9,10,10,2003-11-17,29-321,NYK,,BOS,W (+3),0,18:00,2,9,.222,2,5,.400,2,2,1.000,0,1,1,0,0,0,0,1,8,2.4,0
10,11,11,2003-11-19,29-323,NYK,,LAL,L (-21),1,31:00,6,15,.400,1,4,.250,0,0,,0,4,4,0,0,0,2,2,13,3.3,-25
11,12,12,2003-11-21,29-325,NYK,@,DET,L (-9),1,38:00,7,18,.389,1,5,.200,0,0,,1,3,4,0,1,0,2,4,15,4.2,-11
12,13,13,2003-11-22,29-326,NYK,,PHI,W (+11),1,38:00,9,14,.643,1,3,.333,1,1,1.000,0,4,4,3,2,0,3,4,20,14.5,+6
13,14,14,2003-11-24,29-328,NYK,@,BOS,W (+6),1,45:00,10,22,.455,2,6,.333,6,7,.857,1,1,2,4,1,0,2,2,28,18.2,+12
