,G,Opponent,Home_away,Tm,Opp
0,1,Philadelphia 76ers,0,103,110
1,2,Milwaukee Bucks,1,91,87
2,3,Seattle SuperSonics,0,101,90
3,4,Cleveland Cavaliers,1,91,108
4,5,Boston Celtics,0,84,82
5,6,Phoenix Suns,0,80,96
6,7,Philadelphia 76ers,1,82,115
7,8,Detroit Pistons,0,122,124
8,9,Golden State Warriors,1,87,98
9,10,Portland Trail Blazers,1,89,93
10,11,Los Angeles Lakers,1,93,110
11,12,Seattle SuperSonics,1,87,97
12,13,Kansas City Kings,1,98,107
13,14,Cleveland Cavaliers,0,94,98
14,15,Milwaukee Bucks,0,89,69
15,16,Milwaukee Bucks,1,85,88
16,17,Houston Rockets,0,77,91
17,18,Boston Celtics,1,109,106
18,19,Portland Trail Blazers,0,77,90
19,20,Phoenix Suns,1,97,114
21,21,Seattle SuperSonics,1,79,99
22,22,Kansas City Kings,1,99,109
23,23,Buffalo Braves,0,101,103
24,24,Golden State Warriors,0,87,91
25,25,Los Angeles Lakers,0,104,91
26,26,New York Knicks,1,89,96
27,27,Atlanta Hawks,1,97,90
28,28,Houston Rockets,1,94,103
29,29,Detroit Pistons,1,87,101
30,30,Detroit Pistons,0,112,99
31,31,New York Knicks,0,93,94
32,32,Washington Bullets,1,81,96
33,33,Washington Bullets,0,99,107
34,34,Houston Rockets,0,98,97
35,35,New Orleans Jazz,0,98,104
36,36,Buffalo Braves,1,107,100
37,37,Kansas City Kings,0,111,84
38,38,Los Angeles Lakers,0,102,104
39,39,Buffalo Braves,0,104,110
40,40,Boston Celtics,0,92,94
42,41,Atlanta Hawks,0,86,100
43,42,New Orleans Jazz,1,102,93
44,43,Kansas City Kings,1,110,118
45,44,Golden State Warriors,0,110,103
46,45,Detroit Pistons,1,87,84
47,46,Cleveland Cavaliers,0,89,91
48,47,Kansas City Kings,0,96,104
49,48,Atlanta Hawks,1,80,84
50,49,Los Angeles Lakers,0,112,106
51,50,Houston Rockets,1,87,89
52,51,New Orleans Jazz,1,96,92
53,52,Philadelphia 76ers,0,84,85
54,53,Cleveland Cavaliers,1,83,86
55,54,Milwaukee Bucks,0,89,95
56,55,Phoenix Suns,0,114,111
57,56,Portland Trail Blazers,0,130,74
58,57,Milwaukee Bucks,1,112,115
59,58,Washington Bullets,0,83,92
60,59,New York Knicks,1,85,93
61,60,Portland Trail Blazers,1,105,116
63,61,Golden State Warriors,1,110,124
64,62,Phoenix Suns,1,97,99
65,63,Los Angeles Lakers,1,91,88
66,64,Seattle SuperSonics,0,102,101
67,65,Kansas City Kings,0,73,95
68,66,New Orleans Jazz,0,111,117
69,67,Phoenix Suns,0,120,87
70,68,Philadelphia 76ers,1,101,108
71,69,Atlanta Hawks,0,108,101
72,70,Kansas City Kings,1,101,112
73,71,Buffalo Braves,1,109,122
74,72,Boston Celtics,1,87,94
75,73,Detroit Pistons,0,77,85
76,74,Washington Bullets,1,84,99
77,75,Golden State Warriors,0,84,94
78,76,Detroit Pistons,1,96,102
79,77,New York Knicks,0,95,110
80,78,Detroit Pistons,0,97,93
81,79,Milwaukee Bucks,0,97,102
82,80,Seattle SuperSonics,1,114,115
84,81,Portland Trail Blazers,1,88,100
85,82,Milwaukee Bucks,1,111,77
