,G,Opponent,Home_away,Tm,Opp
0,1,Milwaukee Bucks,0,111,97
1,2,Milwaukee Bucks,0,109,102
2,3,Milwaukee Bucks,1,112,119
3,4,Milwaukee Bucks,1,110,86
5,5,Philadelphia 76ers,0,96,85
6,6,Philadelphia 76ers,0,101,96
7,7,Philadelphia 76ers,1,112,118
8,8,Philadelphia 76ers,1,111,101
9,9,Philadelphia 76ers,0,117,99
11,10,Detroit Pistons,1,77,86
12,11,Detroit Pistons,1,93,102
13,12,Detroit Pistons,0,107,102
14,13,Detroit Pistons,0,108,101
15,14,Detroit Pistons,1,83,97
16,15,Detroit Pistons,0,109,91
17,16,Detroit Pistons,1,74,93
