,G,Opponent,Home_away,Tm,Opp
0,1,Miami Heat,0,102,85
1,2,Miami Heat,0,106,75
2,3,Miami Heat,1,112,91
4,4,New York Knicks,0,91,84
5,5,New York Knicks,0,91,80
6,6,New York Knicks,1,99,102
7,7,New York Knicks,1,94,91
8,8,New York Knicks,0,94,81
10,9,Orlando Magic,0,121,83
11,10,Orlando Magic,0,93,88
12,11,Orlando Magic,1,86,67
13,12,Orlando Magic,1,106,101
15,13,Seattle SuperSonics,0,107,90
16,14,Seattle SuperSonics,0,92,88
17,15,Seattle SuperSonics,1,108,86
18,16,Seattle SuperSonics,1,86,107
19,17,Seattle SuperSonics,1,78,89
20,18,Seattle SuperSonics,0,87,75
