,G,Opponent,Home_away,Tm,Opp
0,1,New York Knicks,0,126,85
1,2,New York Knicks,0,89,79
2,3,New York Knicks,1,103,94
4,4,Philadelphia 76ers,0,105,92
5,5,Philadelphia 76ers,0,112,100
6,6,Philadelphia 76ers,1,97,99
7,7,Philadelphia 76ers,1,101,85
8,8,Philadelphia 76ers,0,100,95
10,9,Detroit Pistons,0,94,83
11,10,Detroit Pistons,0,105,97
12,11,Detroit Pistons,1,113,107
13,12,Detroit Pistons,1,115,94
15,13,Los Angeles Lakers,0,91,93
16,14,Los Angeles Lakers,0,107,86
17,15,Los Angeles Lakers,1,104,96
18,16,Los Angeles Lakers,1,97,82
19,17,Los Angeles Lakers,1,108,101
