,G,Opponent,Home_away,Tm,Opp
0,1,Washington Bullets,0,98,86
1,2,Washington Bullets,0,109,104
2,3,Washington Bullets,1,96,95
4,4,Atlanta Hawks,0,100,97
5,5,Atlanta Hawks,0,95,103
6,6,Atlanta Hawks,1,100,80
7,7,Atlanta Hawks,1,89,80
8,8,Atlanta Hawks,0,107,92
10,9,Miami Heat,0,84,77
11,10,Miami Heat,0,75,68
12,11,Miami Heat,1,98,74
13,12,Miami Heat,1,80,87
14,13,Miami Heat,0,100,87
16,14,Utah Jazz,0,84,82
17,15,Utah Jazz,0,97,85
18,16,Utah Jazz,1,93,104
19,17,Utah Jazz,1,73,78
20,18,Utah Jazz,1,90,88
21,19,Utah Jazz,0,90,86
