,G,Opponent,Home_away,Tm,Opp
0,1,Milwaukee Bucks,0,108,95
1,2,Boston Celtics,1,80,96
2,3,Memphis Grizzlies,0,96,86
3,4,Orlando Magic,1,93,96
4,5,Cleveland Cavaliers,1,93,107
5,6,Phoenix Suns,0,100,83
6,7,Cleveland Cavaliers,0,97,106
7,8,Atlanta Hawks,0,108,113
8,9,Dallas Mavericks,0,98,91
9,10,Indiana Pacers,0,104,91
10,11,Los Angeles Lakers,1,109,116
11,12,Portland Trail Blazers,1,74,116
12,13,Golden State Warriors,1,115,110
13,14,Denver Nuggets,1,101,114
14,15,Utah Jazz,1,101,100
15,16,San Antonio Spurs,1,88,98
16,17,Philadelphia 76ers,1,103,92
17,18,Philadelphia 76ers,0,95,103
18,19,Milwaukee Bucks,1,90,97
19,20,Washington Wizards,0,117,110
21,21,New York Knicks,0,105,100
22,22,Memphis Grizzlies,1,96,103
23,23,New Jersey Nets,0,113,104
24,24,Charlotte Bobcats,1,101,110
25,25,Los Angeles Clippers,0,115,109
26,26,Boston Celtics,1,108,126
27,27,Utah Jazz,0,106,98
28,28,Detroit Pistons,1,98,104
29,29,Miami Heat,1,77,90
30,30,Atlanta Hawks,1,117,129
31,31,New Jersey Nets,1,100,87
32,32,Orlando Magic,0,94,113
33,33,Cleveland Cavaliers,1,92,117
34,34,Minnesota Timberwolves,0,92,102
35,35,Sacramento Kings,0,99,94
36,36,Washington Wizards,0,98,86
37,37,Oklahoma City Thunder,0,98,109
38,38,Portland Trail Blazers,0,95,109
39,39,Toronto Raptors,1,102,98
40,40,Cleveland Cavaliers,0,102,93
42,41,San Antonio Spurs,0,87,92
43,42,New York Knicks,1,98,102
44,43,Atlanta Hawks,0,102,105
45,44,Toronto Raptors,0,94,114
46,45,Minnesota Timberwolves,1,108,109
47,46,Los Angeles Clippers,1,95,75
48,47,Sacramento Kings,1,109,88
49,48,Phoenix Suns,1,122,111
50,49,Houston Rockets,1,100,107
51,50,New Orleans Hornets,1,107,93
52,51,Dallas Mavericks,1,114,115
53,52,Detroit Pistons,0,107,102
54,53,Miami Heat,0,93,95
55,54,Milwaukee Bucks,1,113,104
56,55,Denver Nuggets,0,116,99
57,56,Indiana Pacers,1,91,98
58,57,Orlando Magic,0,120,102
59,58,New Jersey Nets,1,99,111
60,59,Washington Wizards,1,90,113
61,60,Houston Rockets,0,105,102
63,61,Charlotte Bobcats,1,80,96
64,62,Golden State Warriors,0,110,88
65,63,Milwaukee Bucks,0,117,102
66,64,Miami Heat,1,127,130
67,65,Orlando Magic,1,79,107
68,66,Philadelphia 76ers,1,101,104
69,67,New Orleans Hornets,0,97,79
70,68,Boston Celtics,0,127,121
71,69,Oklahoma City Thunder,1,103,96
72,70,Los Angeles Lakers,0,109,117
73,71,Washington Wizards,1,101,99
74,72,Detroit Pistons,0,99,91
75,73,Miami Heat,0,106,87
76,74,Indiana Pacers,0,112,106
77,75,Toronto Raptors,1,129,134
78,76,Indiana Pacers,1,105,107
79,77,New Jersey Nets,0,103,94
80,78,New York Knicks,0,110,103
81,79,Philadelphia 76ers,0,113,99
82,80,Charlotte Bobcats,0,113,106
84,81,Detroit Pistons,1,91,88
85,82,Toronto Raptors,0,98,109
