,G,Opponent,Home_away,Tm,Opp
0,1,New Jersey Nets,0,96,93
1,2,New Jersey Nets,0,96,91
2,3,New Jersey Nets,1,116,101
4,4,Charlotte Hornets,0,83,70
5,5,Charlotte Hornets,0,76,78
6,6,Charlotte Hornets,1,103,89
7,7,Charlotte Hornets,1,94,80
8,8,Charlotte Hornets,0,93,84
10,9,Indiana Pacers,0,85,79
11,10,Indiana Pacers,0,104,98
12,11,Indiana Pacers,1,105,107
13,12,Indiana Pacers,1,94,96
14,13,Indiana Pacers,0,106,87
15,14,Indiana Pacers,1,89,92
16,15,Indiana Pacers,0,88,83
18,16,Utah Jazz,1,85,88
19,17,Utah Jazz,1,93,88
20,18,Utah Jazz,0,96,54
21,19,Utah Jazz,0,86,82
22,20,Utah Jazz,0,81,83
23,21,Utah Jazz,1,87,86
