,G,Opponent,Home_away,Tm,Opp
0,1,Indiana Pacers,1,94,96
1,2,Detroit Pistons,0,106,119
2,3,Atlanta Hawks,0,104,96
3,4,Boston Celtics,1,93,115
4,5,San Diego Clippers,0,114,93
5,6,New Jersey Nets,0,118,105
6,7,Cleveland Cavaliers,1,101,102
7,8,Kansas City Kings,0,119,107
8,9,Philadelphia 76ers,1,90,117
9,10,Washington Bullets,1,99,104
10,11,Boston Celtics,0,95,98
11,12,Utah Jazz,0,103,105
12,13,Washington Bullets,0,117,105
13,14,San Diego Clippers,1,109,102
14,15,Phoenix Suns,1,107,111
15,16,Portland Trail Blazers,1,109,114
16,17,Seattle SuperSonics,1,87,103
17,18,Golden State Warriors,1,119,120
18,19,Utah Jazz,1,105,101
19,20,Indiana Pacers,0,118,116
21,21,Houston Rockets,0,118,105
22,22,Philadelphia 76ers,0,114,117
23,23,Cleveland Cavaliers,0,98,89
24,24,New Jersey Nets,1,98,97
25,25,New York Knicks,1,106,121
26,26,Houston Rockets,1,95,102
27,27,Washington Bullets,0,92,90
28,28,Detroit Pistons,1,94,96
29,29,Milwaukee Bucks,1,96,108
30,30,New York Knicks,0,108,111
31,31,Milwaukee Bucks,0,121,128
32,32,Denver Nuggets,0,134,128
33,33,Boston Celtics,1,116,102
34,34,Los Angeles Lakers,0,119,113
35,35,Detroit Pistons,0,111,122
36,36,New Jersey Nets,1,104,130
37,37,Washington Bullets,1,90,93
38,38,Indiana Pacers,1,103,116
39,39,Indiana Pacers,0,110,100
40,40,Cleveland Cavaliers,0,108,93
42,41,New York Knicks,1,140,139
43,42,Washington Bullets,1,84,94
44,43,Golden State Warriors,0,110,111
45,44,New Jersey Nets,0,112,116
46,45,Milwaukee Bucks,1,98,113
47,46,Detroit Pistons,0,103,110
48,47,Philadelphia 76ers,1,107,123
49,48,Detroit Pistons,1,123,128
50,49,Atlanta Hawks,0,91,73
51,50,Milwaukee Bucks,0,90,120
52,51,Phoenix Suns,0,86,91
53,52,New Jersey Nets,1,105,115
54,53,Dallas Mavericks,0,97,113
55,54,Portland Trail Blazers,0,123,122
56,55,Atlanta Hawks,1,116,110
57,56,San Antonio Spurs,0,118,104
58,57,Philadelphia 76ers,0,112,109
59,58,Detroit Pistons,1,97,122
60,59,New Jersey Nets,0,90,107
61,60,Kansas City Kings,1,122,124
63,61,Seattle SuperSonics,0,109,104
64,62,Milwaukee Bucks,1,101,98
65,63,Los Angeles Lakers,1,111,105
66,64,San Antonio Spurs,1,117,119
67,65,Dallas Mavericks,1,102,92
68,66,Denver Nuggets,1,120,130
69,67,Cleveland Cavaliers,1,98,93
70,68,Boston Celtics,0,103,110
71,69,New York Knicks,0,131,107
72,70,Indiana Pacers,1,101,102
73,71,Atlanta Hawks,0,92,107
74,72,Philadelphia 76ers,1,98,99
75,73,Milwaukee Bucks,0,105,114
76,74,Boston Celtics,1,112,114
77,75,Philadelphia 76ers,0,104,117
78,76,Cleveland Cavaliers,1,122,105
79,77,Washington Bullets,0,98,114
80,78,Atlanta Hawks,1,89,108
81,79,Boston Celtics,0,120,115
82,80,New York Knicks,1,120,116
84,81,Cleveland Cavaliers,0,112,102
85,82,Indiana Pacers,0,112,104
