,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
0,1,1,1999-02-07,31-084,POR,@,SEA,L (-3),0,19:00,1,3,.333,1,3,.333,3,4,.750,0,1,1,2,1,0,0,1,6,6.2
1,2,2,1999-02-08,31-085,POR,@,VAN,W (+19),0,10:00,1,6,.167,0,1,.000,3,3,1.000,1,0,1,1,2,0,0,0,5,4.6
2,3,3,1999-02-10,31-087,POR,,IND,W (+8),0,10:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,2,1,0,1,1,3,3.7
3,4,4,1999-02-14,31-091,POR,@,GSW,L (-5),0,14:00,0,2,.000,0,1,.000,0,0,,0,5,5,2,0,0,2,0,0,-0.5
4,5,5,1999-02-15,31-092,POR,,DAL,W (+15),0,13:00,3,7,.429,1,4,.250,0,0,,0,3,3,4,0,0,2,1,7,4.6
5,6,6,1999-02-17,31-094,POR,,DEN,W (+15),0,9:00,1,1,1.000,0,0,,1,2,.500,0,1,1,2,2,1,1,2,3,4.9
6,7,7,1999-02-19,31-096,POR,,BOS,W (+20),0,16:00,3,4,.750,3,4,.750,2,2,1.000,0,0,0,1,0,0,0,0,11,10.1
7,8,8,1999-02-20,31-097,POR,,GSW,W (+6),0,20:00,4,8,.500,2,4,.500,0,0,,0,1,1,1,4,0,1,3,10,8.8
8,9,9,1999-02-24,31-101,POR,@,NJN,W (+9),0,19:00,2,7,.286,1,3,.333,1,2,.500,0,0,0,0,0,0,0,0,6,1.5
9,10,10,1999-02-26,31-103,POR,@,CHH,L (-2),0,13:00,1,5,.200,1,4,.250,5,6,.833,1,1,2,2,3,0,2,4,8,6.3
10,11,11,1999-02-27,31-104,POR,@,WAS,W (+1),0,9:00,1,2,.500,0,0,,1,3,.333,0,1,1,2,1,0,0,2,3,3.1
11,12,12,1999-02-28,31-105,POR,@,MIN,W (+7),0,19:00,1,2,.500,0,0,,0,0,,1,0,1,6,1,0,2,2,2,4.1
12,13,13,1999-03-02,31-107,POR,,UTA,W (+2),0,3:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-1.0
13,14,14,1999-03-03,31-108,POR,@,SAC,W (+4),0,16:00,3,6,.500,0,1,.000,0,0,,0,1,1,2,1,0,0,2,6,4.9
14,15,15,1999-03-05,31-110,POR,,MIN,W (+12),0,22:00,2,6,.333,2,3,.667,2,2,1.000,0,0,0,3,2,0,0,4,8,7.1
15,16,16,1999-03-07,31-112,POR,,HOU,W (+40),0,11:00,2,5,.400,2,3,.667,0,0,,0,0,0,4,2,0,0,1,6,7.7
16,17,17,1999-03-08,31-113,POR,@,VAN,W (+19),0,9:00,2,4,.500,2,3,.667,0,0,,0,0,0,0,1,0,0,0,6,5.0
17,18,18,1999-03-09,31-114,POR,,SAC,W (+5),0,14:00,2,5,.400,1,2,.500,0,0,,0,0,0,1,1,0,1,0,5,3.0
18,19,19,1999-03-12,31-117,POR,,UTA,L (-14),0,9:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4
19,20,20,1999-03-13,31-118,POR,@,LAC,W (+10),0,22:00,4,5,.800,2,3,.667,4,6,.667,0,0,0,2,2,0,1,3,14,12.5
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
21,21,21,1999-03-15,31-120,POR,@,DAL,W (+15),0,11:00,1,3,.333,1,3,.333,1,2,.500,0,0,0,2,0,0,3,1,4,-0.1
22,22,22,1999-03-16,31-121,POR,@,HOU,L (-8),0,19:00,0,3,.000,0,3,.000,5,6,.833,2,1,3,2,2,0,2,2,5,4.8
23,23,23,1999-03-18,31-123,POR,@,SAC,W (+10),0,13:00,1,4,.250,0,1,.000,2,3,.667,0,2,2,0,3,0,1,1,4,3.4
24,24,24,1999-03-19,31-124,POR,,SAS,W (+5),0,15:00,1,5,.200,0,1,.000,1,2,.500,0,0,0,5,1,0,0,1,3,3.6
25,25,25,1999-03-21,31-126,POR,,PHI,W (+16),0,23:00,5,9,.556,0,1,.000,3,5,.600,1,1,2,2,4,0,1,4,13,11.7
26,26,26,1999-03-23,31-128,POR,,GSW,W (+7),0,12:00,0,1,.000,0,0,,2,2,1.000,0,1,1,0,1,0,1,1,2,1.2
27,27,27,1999-03-25,31-130,POR,,PHO,W (+13),0,15:00,3,6,.500,2,3,.667,0,0,,1,1,2,1,0,0,4,1,8,2.3
28,28,28,1999-03-28,31-133,POR,@,PHO,W (+2),0,11:00,1,3,.333,1,1,1.000,0,0,,0,1,1,1,0,0,2,0,3,0.3
29,29,29,1999-03-30,31-135,POR,@,GSW,L (-3),0,16:00,2,4,.500,1,2,.500,0,0,,0,2,2,4,2,0,2,3,5,5.2
30,30,30,1999-03-31,31-136,POR,,SAC,W (+14),0,19:00,7,10,.700,2,3,.667,0,0,,0,0,0,5,2,0,1,1,16,15.9
31,31,31,1999-04-02,31-138,POR,,SEA,W (+12),0,18:00,2,8,.250,0,4,.000,2,4,.500,0,1,1,3,2,0,1,4,6,2.2
32,32,32,1999-04-03,31-139,POR,,PHO,W (+5),0,23:00,7,10,.700,3,5,.600,0,1,.000,0,2,2,2,2,0,0,1,17,16.0
33,33,33,1999-04-06,31-142,POR,,VAN,W (+9),0,17:00,1,2,.500,1,2,.500,0,0,,0,4,4,1,1,0,1,3,3,2.7
34,34,34,1999-04-08,31-144,POR,@,SEA,L (-1),0,19:00,4,8,.500,3,5,.600,0,0,,0,0,0,0,1,1,3,0,11,5.7
35,35,35,1999-04-10,31-146,POR,@,LAC,W (+27),0,17:00,2,6,.333,1,4,.250,0,0,,0,2,2,1,3,0,1,0,5,4.9
36,36,36,1999-04-11,31-147,POR,,LAC,L (-6),0,19:00,3,9,.333,0,3,.000,3,4,.750,0,2,2,2,2,0,1,2,9,5.7
37,37,37,1999-04-13,31-149,POR,,LAL,W (+27),0,19:00,0,2,.000,0,2,.000,4,6,.667,0,1,1,4,5,0,0,1,4,9.5
38,38,38,1999-04-15,31-151,POR,@,HOU,L (-10),0,13:00,0,5,.000,0,3,.000,0,0,,1,1,2,1,2,0,0,0,0,0.2
39,39,39,1999-04-16,31-152,POR,@,SAS,L (-1),0,20:00,2,6,.333,0,1,.000,1,2,.500,1,2,3,1,2,0,0,3,5,4.0
40,40,40,1999-04-17,31-153,POR,@,DAL,W (+8),0,20:00,6,9,.667,4,6,.667,7,8,.875,1,1,2,1,1,0,3,1,23,18.0
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
42,41,41,1999-04-21,31-157,POR,,LAL,W (+6),0,14:00,3,7,.429,0,3,.000,0,0,,0,0,0,1,0,0,0,1,6,2.6
43,42,42,1999-04-23,31-159,POR,@,UTA,L (-11),0,21:00,2,7,.286,1,4,.250,4,4,1.000,2,2,4,2,1,1,1,3,9,7.8
44,43,43,1999-04-25,31-161,POR,,MIN,W (+16),0,17:00,2,6,.333,1,2,.500,0,0,,0,0,0,2,0,0,3,3,5,-1.2
45,44,44,1999-04-26,31-162,POR,,DEN,W (+16),0,21:00,1,5,.200,1,4,.250,2,4,.500,0,1,1,4,0,0,1,2,5,2.4
46,45,45,1999-04-28,31-164,POR,,SEA,W (+35),0,14:00,0,0,,0,0,,0,0,,0,1,1,2,1,0,1,1,0,1.3
47,46,46,1999-04-29,31-165,POR,@,LAL,L (-19),0,21:00,3,6,.500,0,1,.000,0,0,,0,1,1,3,0,0,2,1,6,3.0
48,47,47,1999-05-01,31-167,POR,@,SAS,L (-8),0,22:00,3,7,.429,1,3,.333,3,6,.500,2,3,5,2,1,0,2,1,10,7.4
49,48,48,1999-05-02,31-168,POR,@,DEN,W (+8),0,23:00,3,5,.600,3,5,.600,0,0,,0,1,1,2,2,0,1,2,9,8.6
50,49,49,1999-05-04,31-170,POR,,SAS,L (-6),0,18:00,3,5,.600,3,5,.600,0,0,,0,1,1,3,1,0,1,2,9,8.3
51,50,50,1999-05-05,31-171,POR,@,LAL,L (-28),0,19:00,2,8,.250,1,4,.250,0,0,,0,0,0,3,0,0,2,3,5,-0.9
