,G,Opponent,Home_away,Tm,Opp
0,1,New York Knicks,1,101,112
1,2,New York Knicks,1,113,104
2,3,New York Knicks,0,95,110
3,4,New York Knicks,0,107,113
4,5,New York Knicks,1,107,111
