,G,Opponent,Home_away,Tm,Opp
0,1,San Diego Rockets,1,99,98
1,2,San Francisco Warriors,1,107,102
2,3,San Diego Rockets,1,123,105
3,4,Los Angeles Lakers,0,100,95
4,5,Chicago Bulls,1,126,99
5,6,San Francisco Warriors,0,115,110
6,7,New York Knicks,1,135,130
7,8,Boston Celtics,1,104,118
8,9,Seattle SuperSonics,0,116,109
9,10,Baltimore Bullets,0,114,103
10,11,Cincinnati Royals,1,101,96
11,12,Boston Celtics,0,111,104
12,13,Chicago Bulls,1,111,106
13,14,Seattle SuperSonics,0,111,96
14,15,Detroit Pistons,1,143,140
15,16,San Francisco Warriors,0,94,93
16,17,San Diego Rockets,0,116,105
17,18,Detroit Pistons,0,107,124
18,19,Philadelphia 76ers,0,117,125
19,20,Los Angeles Lakers,0,107,127
21,21,Philadelphia 76ers,0,115,113
22,22,San Diego Rockets,0,110,109
23,23,Los Angeles Lakers,1,105,109
24,24,Los Angeles Lakers,1,117,134
25,25,San Diego Rockets,1,129,87
26,26,San Francisco Warriors,1,101,124
27,27,Seattle SuperSonics,1,123,109
28,28,Cincinnati Royals,0,101,95
29,29,Baltimore Bullets,0,114,112
30,30,New York Knicks,1,145,142
31,31,Philadelphia 76ers,1,98,107
32,32,San Francisco Warriors,0,117,110
33,33,San Francisco Warriors,0,97,79
34,34,Baltimore Bullets,1,98,117
35,35,Detroit Pistons,1,110,127
36,36,Boston Celtics,0,116,113
37,37,Detroit Pistons,0,122,111
38,38,Los Angeles Lakers,0,104,106
39,39,Seattle SuperSonics,1,115,94
40,40,San Diego Rockets,1,124,126
42,41,San Francisco Warriors,1,106,98
43,42,Philadelphia 76ers,0,96,107
44,43,Chicago Bulls,0,121,109
45,44,Philadelphia 76ers,1,134,122
46,45,Baltimore Bullets,1,108,101
47,46,San Diego Rockets,0,111,89
48,47,Chicago Bulls,0,99,92
49,48,Boston Celtics,1,102,114
50,49,Baltimore Bullets,0,119,116
51,50,Seattle SuperSonics,0,120,115
52,51,Chicago Bulls,0,98,90
53,52,Boston Celtics,0,105,93
54,53,New York Knicks,0,103,94
55,54,Cincinnati Royals,1,120,111
56,55,Los Angeles Lakers,0,113,128
57,56,Los Angeles Lakers,1,102,110
58,57,Seattle SuperSonics,1,113,110
59,58,Cincinnati Royals,1,125,111
60,59,Cincinnati Royals,0,106,100
61,60,New York Knicks,1,100,121
63,61,Boston Celtics,1,101,102
64,62,New York Knicks,0,121,111
65,63,Chicago Bulls,0,108,107
66,64,Philadelphia 76ers,0,93,119
67,65,Cincinnati Royals,0,123,111
68,66,Boston Celtics,0,99,113
69,67,Chicago Bulls,0,107,113
70,68,Baltimore Bullets,0,115,127
71,69,Detroit Pistons,0,151,128
72,70,Baltimore Bullets,0,118,110
73,71,Philadelphia 76ers,0,119,126
74,72,New York Knicks,1,108,102
75,73,New York Knicks,0,105,102
76,74,Detroit Pistons,1,121,131
77,75,San Diego Rockets,0,106,104
78,76,San Francisco Warriors,1,134,117
79,77,Los Angeles Lakers,1,112,96
80,78,Seattle SuperSonics,0,150,133
81,79,Chicago Bulls,1,115,109
82,80,Detroit Pistons,0,121,133
84,81,Cincinnati Royals,0,96,102
85,82,Seattle SuperSonics,0,124,106
