,G,Opponent,Home_away,Tm,Opp
0,1,Indiana Pacers,1,104,117
1,2,Detroit Pistons,0,122,114
2,3,Boston Celtics,0,99,116
3,4,Denver Nuggets,0,130,125
4,5,New York Knicks,1,109,113
5,6,Philadelphia 76ers,1,117,118
6,7,Chicago Bulls,0,116,92
7,8,Washington Bullets,1,110,108
8,9,Golden State Warriors,0,106,113
9,10,New Jersey Nets,0,117,118
10,11,San Diego Clippers,0,125,101
11,12,Boston Celtics,1,115,103
12,13,Milwaukee Bucks,0,102,95
13,14,Kansas City Kings,1,100,109
14,15,Philadelphia 76ers,0,124,116
15,16,San Diego Clippers,1,113,107
16,17,Denver Nuggets,1,113,111
17,18,Detroit Pistons,1,117,119
18,19,Los Angeles Lakers,0,109,103
19,20,Cleveland Cavaliers,1,98,112
21,21,New York Knicks,0,102,96
22,22,New Orleans Jazz,0,128,94
23,23,Phoenix Suns,1,109,136
24,24,Seattle SuperSonics,1,106,107
25,25,Golden State Warriors,1,84,94
26,26,Los Angeles Lakers,1,86,88
27,27,Indiana Pacers,0,117,101
28,28,New Jersey Nets,1,121,104
29,29,New York Knicks,1,105,111
30,30,Chicago Bulls,1,95,101
31,31,New York Knicks,0,121,112
32,32,Boston Celtics,1,105,124
33,33,Cleveland Cavaliers,0,109,91
34,34,San Antonio Spurs,1,111,124
35,35,San Antonio Spurs,0,115,107
36,36,Philadelphia 76ers,1,107,113
37,37,Denver Nuggets,0,113,87
38,38,Los Angeles Lakers,0,96,99
39,39,Houston Rockets,1,109,106
40,40,Washington Bullets,0,102,106
42,41,Indiana Pacers,1,97,112
43,42,Milwaukee Bucks,1,117,113
44,43,Chicago Bulls,1,100,93
45,44,San Diego Clippers,0,124,119
46,45,Houston Rockets,0,115,105
47,46,Portland Trail Blazers,0,111,110
48,47,New Orleans Jazz,0,118,94
49,48,New Orleans Jazz,1,87,108
50,49,Indiana Pacers,0,107,110
51,50,Seattle SuperSonics,0,98,100
52,51,San Antonio Spurs,0,120,113
53,52,Washington Bullets,1,105,109
54,53,Kansas City Kings,0,130,118
55,54,Boston Celtics,0,104,101
56,55,Kansas City Kings,1,108,124
57,56,Phoenix Suns,1,105,102
58,57,Portland Trail Blazers,1,87,91
59,58,Seattle SuperSonics,1,104,116
60,59,San Diego Clippers,1,101,116
61,60,Cleveland Cavaliers,1,119,109
63,61,Portland Trail Blazers,0,106,83
64,62,Phoenix Suns,0,110,85
65,63,Houston Rockets,0,125,111
66,64,Golden State Warriors,0,104,86
67,65,Chicago Bulls,0,119,101
68,66,Philadelphia 76ers,0,94,91
69,67,Kansas City Kings,0,122,120
70,68,Seattle SuperSonics,0,113,111
71,69,Portland Trail Blazers,1,82,103
72,70,Golden State Warriors,1,98,113
73,71,Los Angeles Lakers,1,110,111
74,72,Denver Nuggets,1,111,118
75,73,Cleveland Cavaliers,0,115,109
76,74,Detroit Pistons,0,111,104
77,75,San Antonio Spurs,1,115,108
78,76,Houston Rockets,1,116,120
79,77,New Jersey Nets,1,106,117
80,78,New Orleans Jazz,1,107,109
81,79,New Jersey Nets,0,109,98
82,80,Milwaukee Bucks,0,118,109
84,81,Detroit Pistons,1,112,96
85,82,Washington Bullets,0,103,102
