,G,Opponent,Home_away,Tm,Opp
0,1,Detroit Pistons,0,90,70
1,2,Detroit Pistons,0,89,69
2,3,Detroit Pistons,1,63,79
3,4,Detroit Pistons,1,82,103
4,5,Detroit Pistons,0,87,75
6,6,New York Knicks,0,92,100
7,7,New York Knicks,0,70,77
8,8,New York Knicks,1,78,90
9,9,New York Knicks,1,66,79
