,G,Opponent,Home_away,Tm,Opp
0,1,Washington Bullets,0,91,100
1,2,Milwaukee Bucks,1,91,117
2,3,New York Knicks,0,102,87
3,4,Boston Celtics,1,105,109
4,5,Philadelphia 76ers,0,114,113
5,6,Denver Nuggets,1,113,128
6,7,Phoenix Suns,1,114,106
7,8,Golden State Warriors,1,119,130
8,9,Los Angeles Clippers,1,97,94
9,10,Phoenix Suns,0,108,101
10,11,Detroit Pistons,0,122,118
11,12,New York Knicks,1,96,103
12,13,Chicago Bulls,0,116,101
13,14,Utah Jazz,0,106,116
14,15,Cleveland Cavaliers,1,90,98
15,16,New York Knicks,0,104,94
16,17,Milwaukee Bucks,1,96,114
17,18,New Jersey Nets,1,97,107
18,19,Boston Celtics,0,97,102
19,20,Portland Trail Blazers,0,109,98
21,21,Milwaukee Bucks,0,94,93
22,22,Boston Celtics,1,110,114
23,23,Seattle SuperSonics,0,105,97
24,24,Indiana Pacers,1,89,109
25,25,Philadelphia 76ers,0,107,103
26,26,New Jersey Nets,0,104,103
27,27,Dallas Mavericks,0,108,120
28,28,Houston Rockets,0,123,122
29,29,Washington Bullets,1,109,111
30,30,New York Knicks,1,100,80
31,31,Detroit Pistons,0,111,101
32,32,Chicago Bulls,1,111,100
33,33,Los Angeles Clippers,0,117,103
34,34,Detroit Pistons,1,110,99
35,35,Boston Celtics,1,108,115
36,36,Sacramento Kings,0,115,104
37,37,Cleveland Cavaliers,0,116,99
38,38,Boston Celtics,0,122,125
39,39,Milwaukee Bucks,0,101,98
40,40,Golden State Warriors,0,131,100
42,41,New York Knicks,0,117,100
43,42,Washington Bullets,1,103,111
44,43,Indiana Pacers,0,123,92
45,44,Detroit Pistons,1,94,107
46,45,Detroit Pistons,0,116,103
47,46,New Jersey Nets,1,100,108
48,47,Cleveland Cavaliers,1,105,104
49,48,Indiana Pacers,1,100,85
50,49,Houston Rockets,1,100,113
51,50,Sacramento Kings,1,123,114
52,51,Los Angeles Lakers,1,117,141
53,52,Portland Trail Blazers,1,110,101
54,53,Seattle SuperSonics,1,87,100
55,54,Utah Jazz,1,105,109
56,55,Indiana Pacers,0,106,98
57,56,New Jersey Nets,0,112,83
58,57,Los Angeles Lakers,0,102,93
59,58,Cleveland Cavaliers,0,129,109
60,59,Detroit Pistons,1,103,115
61,60,San Antonio Spurs,0,116,108
63,61,Philadelphia 76ers,0,128,121
64,62,Philadelphia 76ers,1,122,114
65,63,Chicago Bulls,1,112,108
66,64,Milwaukee Bucks,0,111,109
67,65,Denver Nuggets,0,128,116
68,66,New Jersey Nets,1,113,97
69,67,Boston Celtics,0,114,121
70,68,New York Knicks,1,106,101
71,69,Chicago Bulls,0,106,96
72,70,San Antonio Spurs,1,112,115
73,71,Dallas Mavericks,1,107,103
74,72,Milwaukee Bucks,1,98,113
75,73,Cleveland Cavaliers,1,97,91
76,74,Philadelphia 76ers,1,103,112
77,75,Indiana Pacers,1,100,92
78,76,Cleveland Cavaliers,0,105,123
79,77,Washington Bullets,0,107,91
80,78,Washington Bullets,1,129,135
81,79,Chicago Bulls,1,97,102
82,80,Chicago Bulls,0,131,118
84,81,New Jersey Nets,0,126,117
85,82,Indiana Pacers,0,108,91
