,G,Opponent,Home_away,Tm,Opp
0,1,Cincinnati Royals,0,94,91
1,2,Philadelphia 76ers,0,126,86
2,3,Philadelphia 76ers,0,81,100
3,4,Boston Celtics,0,117,119
4,5,Cincinnati Royals,1,118,119
5,6,Detroit Pistons,0,107,99
6,7,Los Angeles Lakers,1,116,115
7,8,San Francisco Warriors,1,105,104
8,9,Baltimore Bullets,0,134,99
9,10,Cincinnati Royals,0,116,118
10,11,Cincinnati Royals,1,106,123
11,12,San Francisco Warriors,0,108,94
12,13,Philadelphia 76ers,0,114,107
13,14,Boston Celtics,1,97,100
14,15,Philadelphia 76ers,1,118,115
15,16,Detroit Pistons,0,100,94
16,17,Baltimore Bullets,0,108,109
17,18,Boston Celtics,0,110,98
18,19,New York Knicks,1,91,106
19,20,Philadelphia 76ers,0,94,97
21,21,Los Angeles Lakers,0,105,102
22,22,Baltimore Bullets,1,106,108
23,23,New York Knicks,0,115,94
24,24,San Francisco Warriors,1,113,93
25,25,Los Angeles Lakers,1,95,91
26,26,Cincinnati Royals,0,109,115
27,27,Boston Celtics,0,109,124
28,28,New York Knicks,0,117,103
29,29,Detroit Pistons,1,108,114
30,30,Boston Celtics,0,105,115
31,31,Cincinnati Royals,1,125,130
32,32,Boston Celtics,0,84,97
33,33,New York Knicks,1,99,89
34,34,San Francisco Warriors,0,122,104
35,35,Detroit Pistons,1,125,120
36,36,Los Angeles Lakers,0,112,115
37,37,Los Angeles Lakers,0,92,99
38,38,Detroit Pistons,0,109,108
39,39,Boston Celtics,1,106,138
40,40,New York Knicks,0,83,82
42,41,Philadelphia 76ers,0,102,104
43,42,Philadelphia 76ers,0,100,90
44,43,Baltimore Bullets,0,107,87
45,44,Los Angeles Lakers,0,118,105
46,45,Cincinnati Royals,1,99,103
47,46,Baltimore Bullets,0,110,117
48,47,Baltimore Bullets,1,97,106
49,48,Baltimore Bullets,1,106,114
50,49,New York Knicks,0,117,100
51,50,Baltimore Bullets,0,124,119
52,51,Detroit Pistons,1,97,121
53,52,Detroit Pistons,0,107,110
54,53,Philadelphia 76ers,0,105,119
55,54,Philadelphia 76ers,1,119,123
56,55,San Francisco Warriors,0,108,101
57,56,San Francisco Warriors,0,126,103
58,57,New York Knicks,1,108,103
59,58,Baltimore Bullets,1,124,94
60,59,Baltimore Bullets,0,144,100
61,60,Cincinnati Royals,0,92,99
63,61,Cincinnati Royals,1,103,111
64,62,Boston Celtics,1,114,121
65,63,Boston Celtics,0,109,119
66,64,Detroit Pistons,1,110,98
67,65,Detroit Pistons,0,112,107
68,66,San Francisco Warriors,1,107,97
69,67,San Francisco Warriors,1,111,103
70,68,Los Angeles Lakers,1,90,106
71,69,Boston Celtics,0,102,108
72,70,New York Knicks,1,99,98
73,71,Philadelphia 76ers,0,124,110
74,72,Los Angeles Lakers,0,109,107
75,73,New York Knicks,0,132,106
76,74,Cincinnati Royals,0,137,113
77,75,San Francisco Warriors,1,101,99
78,76,Los Angeles Lakers,1,101,106
79,77,Los Angeles Lakers,1,115,108
80,78,San Francisco Warriors,0,101,94
81,79,Detroit Pistons,0,107,98
82,80,New York Knicks,0,112,103
