,G,Opponent,Home_away,Tm,Opp
0,1,Toronto Raptors,1,102,109
1,2,Indiana Pacers,0,102,92
2,3,San Antonio Spurs,1,92,94
3,4,Charlotte Hornets,1,119,122
4,5,New York Knicks,0,103,96
5,6,New York Knicks,1,91,85
6,7,Utah Jazz,0,100,97
7,8,Miami Heat,0,114,103
8,9,Cleveland Cavaliers,1,94,127
9,10,Los Angeles Lakers,0,109,114
10,11,Detroit Pistons,0,99,89
11,12,Washington Wizards,1,106,102
12,13,Toronto Raptors,0,115,126
13,14,New Orleans Pelicans,0,100,91
14,15,Charlotte Hornets,0,105,75
15,16,Boston Celtics,0,109,105
16,17,Miami Heat,1,112,102
17,18,Brooklyn Nets,1,98,75
18,19,Denver Nuggets,0,96,84
19,20,Indiana Pacers,1,108,92
21,21,Philadelphia 76ers,0,95,79
22,22,Orlando Magic,0,87,81
23,23,Orlando Magic,1,99,100
24,24,Chicago Bulls,0,93,86
25,25,Cleveland Cavaliers,1,127,98
26,26,Houston Rockets,1,104,97
27,27,Dallas Mavericks,1,105,102
28,28,Los Angeles Clippers,0,107,104
29,29,Milwaukee Bucks,0,77,107
30,30,Milwaukee Bucks,1,90,85
31,31,Cleveland Cavaliers,0,109,101
32,32,Utah Jazz,1,98,92
33,33,Portland Trail Blazers,1,115,107
34,34,Los Angeles Clippers,1,107,98
35,35,Memphis Grizzlies,0,96,86
36,36,Detroit Pistons,1,106,103
37,37,Washington Wizards,0,120,89
38,38,Philadelphia 76ers,1,105,87
39,39,Boston Celtics,1,105,91
40,40,Toronto Raptors,1,110,89
42,41,Chicago Bulls,1,107,99
43,42,Detroit Pistons,0,93,82
44,43,Indiana Pacers,0,110,91
45,44,Oklahoma City Thunder,0,103,93
46,45,Minnesota Timberwolves,0,112,100
47,46,Brooklyn Nets,0,113,102
48,47,Portland Trail Blazers,0,105,99
49,48,Philadelphia 76ers,0,91,85
50,49,New Orleans Pelicans,1,100,115
51,50,Washington Wizards,0,105,96
52,51,Golden State Warriors,0,124,116
53,52,Memphis Grizzlies,1,88,94
54,53,Minnesota Timberwolves,1,117,105
55,54,Boston Celtics,1,88,89
56,55,Toronto Raptors,0,80,105
57,56,Milwaukee Bucks,1,97,86
58,57,Dallas Mavericks,0,104,87
59,58,Orlando Magic,0,95,88
60,59,Miami Heat,1,93,91
61,60,Houston Rockets,0,104,96
63,61,Cleveland Cavaliers,0,106,97
64,62,Philadelphia 76ers,1,84,92
65,63,Sacramento Kings,0,130,105
66,64,Denver Nuggets,1,102,115
67,65,Phoenix Suns,1,96,87
68,66,Los Angeles Lakers,1,91,86
69,67,Sacramento Kings,1,110,103
70,68,Golden State Warriors,1,95,114
71,69,Oklahoma City Thunder,1,115,123
72,70,San Antonio Spurs,0,95,114
73,71,Orlando Magic,1,95,83
74,72,Miami Heat,0,99,86
75,73,Charlotte Hornets,1,100,115
76,74,Milwaukee Bucks,0,101,88
77,75,Detroit Pistons,1,95,105
78,76,Brooklyn Nets,0,131,99
79,77,Phoenix Suns,0,96,69
80,78,Brooklyn Nets,1,114,111
81,79,Charlotte Hornets,0,104,80
82,80,Washington Wizards,1,99,108
84,81,New York Knicks,0,108,112
85,82,Chicago Bulls,1,85,91
