,G,Opponent,Home_away,Tm,Opp
0,1,Minneapolis Lakers,0,97,75
1,2,Syracuse Nationals,0,73,75
2,3,Syracuse Nationals,1,78,76
3,4,New York Knicks,0,107,101
4,5,Fort Wayne Pistons,0,86,79
5,6,Fort Wayne Pistons,1,81,96
6,7,Rochester Royals,0,118,105
7,8,Fort Wayne Pistons,0,92,87
8,9,New York Knicks,1,69,102
9,10,Syracuse Nationals,0,104,81
10,11,Rochester Royals,1,76,85
11,12,Minneapolis Lakers,0,102,104
12,13,Minneapolis Lakers,1,95,94
13,14,Boston Celtics,0,90,102
14,15,Philadelphia Warriors,0,95,107
15,16,Boston Celtics,0,107,108
16,17,Minneapolis Lakers,0,96,103
17,18,New York Knicks,0,101,107
18,19,New York Knicks,0,104,109
19,20,New York Knicks,1,137,128
21,21,Philadelphia Warriors,1,99,115
22,22,Boston Celtics,1,99,102
23,23,Syracuse Nationals,1,91,101
24,24,Fort Wayne Pistons,0,95,84
25,25,Boston Celtics,1,93,95
26,26,New York Knicks,1,107,105
27,27,Syracuse Nationals,0,102,95
28,28,Minneapolis Lakers,1,95,92
29,29,Minneapolis Lakers,0,100,93
30,30,Rochester Royals,1,101,102
31,31,Philadelphia Warriors,0,81,82
32,32,Philadelphia Warriors,1,92,96
33,33,Rochester Royals,0,86,93
34,34,New York Knicks,0,84,89
35,35,Boston Celtics,0,100,98
36,36,Fort Wayne Pistons,1,89,91
37,37,Rochester Royals,1,108,106
38,38,Fort Wayne Pistons,0,106,82
39,39,Boston Celtics,1,117,126
40,40,Syracuse Nationals,1,104,96
42,41,Philadelphia Warriors,0,104,102
43,42,Fort Wayne Pistons,1,87,97
44,43,Fort Wayne Pistons,0,101,78
45,44,Philadelphia Warriors,1,96,107
46,45,Rochester Royals,0,100,99
47,46,Rochester Royals,0,107,83
48,47,Fort Wayne Pistons,0,85,91
49,48,Minneapolis Lakers,1,106,97
50,49,Minneapolis Lakers,0,102,85
51,50,Philadelphia Warriors,0,87,101
52,51,Rochester Royals,1,100,103
53,52,Syracuse Nationals,1,110,112
54,53,Philadelphia Warriors,1,90,93
55,54,Rochester Royals,0,117,93
56,55,Syracuse Nationals,0,107,101
57,56,Minneapolis Lakers,0,105,110
58,57,Boston Celtics,0,116,123
59,58,Minneapolis Lakers,1,118,115
60,59,Fort Wayne Pistons,0,96,83
61,60,Boston Celtics,1,112,125
63,61,Rochester Royals,1,86,101
64,62,Philadelphia Warriors,0,113,112
65,63,Minneapolis Lakers,0,110,94
66,64,New York Knicks,1,76,107
67,65,Syracuse Nationals,0,93,108
68,66,New York Knicks,0,94,97
69,67,Fort Wayne Pistons,1,112,102
70,68,Boston Celtics,0,104,102
71,69,Rochester Royals,0,100,92
72,70,Fort Wayne Pistons,0,97,96
73,71,Minneapolis Lakers,1,104,117
74,72,Rochester Royals,0,99,104
