,G,Opponent,Home_away,Tm,Opp
0,1,Fort Wayne Pistons,0,72,91
1,2,New York Knicks,0,84,91
2,3,Minneapolis Lakers,0,67,79
3,4,Syracuse Nationals,1,80,97
4,5,Rochester Royals,1,86,90
5,6,Boston Celtics,0,95,85
6,7,Syracuse Nationals,0,85,72
7,8,Fort Wayne Pistons,1,91,93
8,9,Rochester Royals,0,87,90
9,10,Syracuse Nationals,1,85,91
10,11,Fort Wayne Pistons,1,81,96
11,12,Boston Celtics,0,99,118
12,13,Boston Celtics,0,90,101
13,14,Minneapolis Lakers,0,117,108
14,15,Philadelphia Warriors,0,91,110
15,16,Minneapolis Lakers,0,95,88
16,17,Minneapolis Lakers,1,102,104
17,18,Fort Wayne Pistons,0,85,101
18,19,Fort Wayne Pistons,0,68,92
19,20,New York Knicks,0,87,97
21,21,Rochester Royals,0,86,74
22,22,Boston Celtics,1,106,117
23,23,New York Knicks,0,85,91
24,24,Fort Wayne Pistons,1,82,87
25,25,Boston Celtics,0,99,108
26,26,New York Knicks,0,89,64
27,27,New York Knicks,1,91,100
28,28,Syracuse Nationals,1,91,79
29,29,Rochester Royals,0,92,80
30,30,Fort Wayne Pistons,0,97,92
31,31,Philadelphia Warriors,0,79,92
32,32,New York Knicks,0,85,75
33,33,Rochester Royals,1,88,91
34,34,Syracuse Nationals,0,77,72
35,35,Rochester Royals,0,93,90
36,36,Philadelphia Warriors,0,86,84
37,37,Philadelphia Warriors,0,88,93
38,38,Fort Wayne Pistons,1,78,89
39,39,Minneapolis Lakers,0,81,95
40,40,Minneapolis Lakers,0,90,97
42,41,Minneapolis Lakers,0,92,100
43,42,Fort Wayne Pistons,0,83,85
44,43,Minneapolis Lakers,1,79,82
45,44,Rochester Royals,0,86,97
46,45,Minneapolis Lakers,0,85,79
47,46,New York Knicks,1,93,95
48,47,Boston Celtics,1,88,79
49,48,Rochester Royals,0,100,80
50,49,Rochester Royals,0,87,88
51,50,Minneapolis Lakers,0,87,103
52,51,Minneapolis Lakers,1,101,99
53,52,Philadelphia Warriors,0,102,95
54,53,Rochester Royals,1,75,74
55,54,Syracuse Nationals,1,66,92
56,55,Fort Wayne Pistons,1,78,90
57,56,Syracuse Nationals,0,81,82
58,57,Boston Celtics,0,103,106
59,58,Rochester Royals,1,84,78
60,59,Fort Wayne Pistons,1,87,96
61,60,Rochester Royals,0,71,87
63,61,Boston Celtics,0,120,103
64,62,Fort Wayne Pistons,0,85,95
65,63,New York Knicks,1,79,72
66,64,Boston Celtics,0,57,62
67,65,Philadelphia Warriors,0,84,101
68,66,Philadelphia Warriors,1,91,88
69,67,Philadelphia Warriors,0,75,78
70,68,New York Knicks,0,89,103
71,69,Syracuse Nationals,0,96,99
72,70,Minneapolis Lakers,1,100,98
73,71,Syracuse Nationals,1,77,76
74,72,Philadelphia Warriors,0,99,84
