,G,Opponent,Home_away,Tm,Opp
0,1,Indiana Pacers,0,120,109
1,2,Washington Wizards,0,100,89
2,3,Los Angeles Lakers,1,110,118
3,4,Portland Trail Blazers,1,97,91
4,5,Sacramento Kings,1,113,105
5,6,Charlotte Bobcats,1,83,103
6,7,Denver Nuggets,0,125,100
7,8,New York Knicks,1,114,101
8,9,Boston Celtics,1,97,86
9,10,New Orleans Hornets,0,121,98
10,11,Portland Trail Blazers,0,99,95
11,12,Miami Heat,0,105,90
12,13,Houston Rockets,0,105,103
13,14,New Orleans Hornets,1,88,96
14,15,Orlando Magic,0,76,93
15,16,Philadelphia 76ers,1,100,86
16,17,Detroit Pistons,1,88,94
17,18,Toronto Raptors,0,146,115
18,19,New York Knicks,0,107,114
19,20,Dallas Mavericks,1,80,75
21,21,Chicago Bulls,0,118,83
22,22,Toronto Raptors,1,111,89
23,23,New Jersey Nets,0,130,107
24,24,Memphis Grizzlies,0,110,97
25,25,Utah Jazz,0,96,83
26,26,Chicago Bulls,1,98,101
27,27,Minnesota Timberwolves,1,112,87
28,28,Denver Nuggets,1,104,124
29,29,Indiana Pacers,1,110,98
30,30,Cleveland Cavaliers,0,84,95
31,31,Cleveland Cavaliers,1,101,106
32,32,New York Knicks,0,108,112
33,33,Miami Heat,1,75,92
34,34,New Jersey Nets,0,119,89
35,35,Boston Celtics,0,93,85
36,36,Orlando Magic,1,81,113
37,37,Boston Celtics,1,102,96
38,38,Washington Wizards,0,94,82
39,39,Phoenix Suns,0,102,101
40,40,Oklahoma City Thunder,0,91,94
42,41,Sacramento Kings,0,108,97
43,42,Charlotte Bobcats,0,103,89
44,43,Houston Rockets,1,102,95
45,44,San Antonio Spurs,1,90,105
46,45,Boston Celtics,0,100,91
47,46,Orlando Magic,1,86,104
48,47,Oklahoma City Thunder,1,99,106
49,48,Los Angeles Clippers,0,103,97
50,49,Chicago Bulls,0,91,81
51,50,Memphis Grizzlies,1,108,94
52,51,Miami Heat,0,76,94
53,52,Los Angeles Clippers,1,110,92
54,53,Phoenix Suns,1,80,88
55,54,Golden State Warriors,1,104,108
56,55,Utah Jazz,1,105,100
57,56,Minnesota Timberwolves,0,98,92
58,57,Dallas Mavericks,0,103,111
59,58,Milwaukee Bucks,0,106,102
60,59,Chicago Bulls,1,116,92
61,60,Philadelphia 76ers,0,112,93
63,61,Golden State Warriors,0,127,122
64,62,Miami Heat,1,94,100
65,63,New York Knicks,1,98,99
66,64,Washington Wizards,1,105,99
67,65,Detroit Pistons,0,112,99
68,66,New Jersey Nets,1,108,84
69,67,Toronto Raptors,1,105,106
70,68,Charlotte Bobcats,0,93,92
71,69,San Antonio Spurs,0,119,114
72,70,Milwaukee Bucks,1,95,98
73,71,Orlando Magic,0,86,84
74,72,Philadelphia 76ers,1,98,105
75,73,Indiana Pacers,0,94,84
76,74,Los Angeles Lakers,0,109,92
77,75,Cleveland Cavaliers,1,88,93
78,76,Detroit Pistons,0,91,85
79,77,Charlotte Bobcats,1,100,109
80,78,Detroit Pistons,1,88,90
81,79,Toronto Raptors,0,107,101
82,80,Washington Wizards,1,105,95
84,81,Milwaukee Bucks,1,104,96
85,82,Cleveland Cavaliers,0,99,83
