,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
44,43,,2013-01-22,36-119,LAC,,OKC,L (-12),Inactive,,,,,,,,,,,,,,,,,,,,,
45,44,,2013-01-24,36-121,LAC,@,PHO,L (-5),Inactive,,,,,,,,,,,,,,,,,,,,,
46,45,,2013-01-26,36-123,LAC,@,POR,L (-1),Inactive,,,,,,,,,,,,,,,,,,,,,
47,46,,2013-01-27,36-124,LAC,,POR,W (+13),Inactive,,,,,,,,,,,,,,,,,,,,,
48,47,,2013-01-30,36-127,LAC,@,MIN,W (+6),Inactive,,,,,,,,,,,,,,,,,,,,,
49,48,,2013-02-01,36-129,LAC,@,TOR,L (-25),Inactive,,,,,,,,,,,,,,,,,,,,,
50,49,,2013-02-03,36-131,LAC,@,BOS,L (-2),Inactive,,,,,,,,,,,,,,,,,,,,,
51,50,,2013-02-04,36-132,LAC,@,WAS,L (-8),Inactive,,,,,,,,,,,,,,,,,,,,,
52,51,,2013-02-06,36-134,LAC,@,ORL,W (+10),Inactive,,,,,,,,,,,,,,,,,,,,,
53,52,4,2013-02-08,36-136,LAC,@,MIA,L (-22),1,16:26,2,5,.400,1,3,.333,2,2,1.000,0,1,1,4,0,0,0,1,7,7.0,-15
54,53,5,2013-02-10,36-138,LAC,@,NYK,W (+14),1,21:31,3,8,.375,2,7,.286,0,0,,0,0,0,0,0,0,1,0,8,2.6,0
55,54,,2013-02-11,36-139,LAC,@,PHI,W (+17),Did Not Play,,,,,,,,,,,,,,,,,,,,,
56,55,6,2013-02-13,36-141,LAC,,HOU,W (+10),1,20:26,6,9,.667,4,7,.571,3,3,1.000,0,1,1,2,0,0,0,2,19,16.0,+8
57,56,7,2013-02-14,36-142,LAC,@,LAL,W (+24),1,16:21,7,10,.700,5,7,.714,2,2,1.000,0,3,3,3,4,0,2,2,21,21.0,+31
58,57,8,2013-02-21,36-149,LAC,,SAS,L (-26),1,16:56,0,2,.000,0,1,.000,6,7,.857,0,0,0,2,0,0,0,1,6,5.2,-14
59,58,9,2013-02-23,36-151,LAC,,UTA,W (+13),1,17:18,3,5,.600,1,2,.500,1,1,1.000,0,1,1,1,0,0,3,1,8,3.3,+26
60,59,10,2013-02-26,36-154,LAC,,CHA,W (+22),1,24:37,1,6,.167,1,2,.500,0,0,,0,2,2,5,2,0,1,1,3,3.9,+14
61,60,11,2013-02-28,36-156,LAC,@,IND,W (+8),1,20:55,1,6,.167,1,6,.167,0,0,,0,1,1,1,1,1,1,3,3,-0.3,+2
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,61,12,2013-03-01,36-157,LAC,@,CLE,W (+16),1,16:30,2,5,.400,1,4,.250,0,0,,0,1,1,1,0,0,1,0,5,2.3,-5
64,62,13,2013-03-03,36-159,LAC,,OKC,L (-4),1,17:39,0,3,.000,0,3,.000,1,1,1.000,0,0,0,1,0,0,3,2,1,-4.2,-14
65,63,14,2013-03-06,36-162,LAC,,MIL,W (+16),1,18:24,2,5,.400,1,3,.333,2,2,1.000,0,0,0,3,0,0,0,0,7,6.4,-2
66,64,15,2013-03-07,36-163,LAC,@,DEN,L (-15),1,19:33,2,6,.333,2,4,.500,2,2,1.000,0,4,4,0,0,0,1,3,8,3.6,-19
67,65,16,2013-03-10,36-166,LAC,,DET,W (+32),1,23:20,3,9,.333,2,7,.286,2,2,1.000,0,1,1,6,1,0,1,1,10,9.0,+17
68,66,17,2013-03-13,36-169,LAC,,MEM,L (-11),1,26:57,4,8,.500,2,5,.400,0,0,,1,3,4,1,0,0,1,0,10,7.3,-10
69,67,18,2013-03-17,36-173,LAC,,NYK,W (+13),1,25:00,2,9,.222,0,4,.000,8,9,.889,0,4,4,5,1,0,1,3,12,9.6,-1
70,68,19,2013-03-19,36-175,LAC,@,SAC,L (-15),1,7:21,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,2,0,2,-0.7,-5
71,69,,2013-03-20,36-176,LAC,,PHI,W (+29),Did Not Play,,,,,,,,,,,,,,,,,,,,,
72,70,,2013-03-23,36-179,LAC,,BRK,W (+6),Inactive,,,,,,,,,,,,,,,,,,,,,
73,71,,2013-03-26,36-182,LAC,@,DAL,L (-7),Inactive,,,,,,,,,,,,,,,,,,,,,
74,72,20,2013-03-27,36-183,LAC,@,NOH,W (+14),1,13:24,4,6,.667,3,4,.750,0,0,,0,0,0,2,0,0,0,0,11,9.8,+15
75,73,,2013-03-29,36-185,LAC,@,SAS,L (-2),Inactive,,,,,,,,,,,,,,,,,,,,,
76,74,,2013-03-30,36-186,LAC,@,HOU,L (-17),Inactive,,,,,,,,,,,,,,,,,,,,,
77,75,,2013-04-01,36-188,LAC,,IND,L (-3),Inactive,,,,,,,,,,,,,,,,,,,,,
78,76,,2013-04-03,36-190,LAC,,PHO,W (+25),Inactive,,,,,,,,,,,,,,,,,,,,,
79,77,,2013-04-07,36-194,LAC,,LAL,W (+14),Inactive,,,,,,,,,,,,,,,,,,,,,
80,78,,2013-04-10,36-197,LAC,,MIN,W (+16),Inactive,,,,,,,,,,,,,,,,,,,,,
81,79,,2013-04-12,36-199,LAC,@,NOH,W (+3),Inactive,,,,,,,,,,,,,,,,,,,,,
82,80,,2013-04-13,36-200,LAC,@,MEM,W (+4),Inactive,,,,,,,,,,,,,,,,,,,,,
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
84,81,21,2013-04-16,36-203,LAC,,POR,W (+16),1,17:34,0,5,.000,0,4,.000,4,4,1.000,0,1,1,5,1,0,1,0,4,4.3,+9
85,82,22,2013-04-17,36-204,LAC,@,SAC,W (+4),1,18:32,5,8,.625,3,6,.500,4,4,1.000,1,3,4,0,0,0,3,3,17,10.8,-8
