,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,,2012-10-31,23-133,POR,,LAL,W (+10),Did Not Play,,,,,,,,,,,,,,,,,,,,,
1,2,1,2012-11-02,23-135,POR,@,OKC,L (-14),0,8:47,3,5,.600,2,3,.667,0,0,,0,1,1,1,0,0,0,1,8,6.3,-6
2,3,2,2012-11-03,23-136,POR,@,HOU,W (+10),0,3:20,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,-1.4,-8
3,4,,2012-11-05,23-138,POR,@,DAL,L (-23),Did Not Play,,,,,,,,,,,,,,,,,,,,,
4,5,3,2012-11-08,23-141,POR,,LAC,L (-13),0,2:23,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,1,3,1.6,+3
5,6,4,2012-11-10,23-143,POR,,SAS,L (-3),0,3:41,0,1,.000,0,1,.000,0,0,,0,0,0,1,1,0,0,1,0,0.6,-8
6,7,,2012-11-12,23-145,POR,,ATL,L (-8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
7,8,5,2012-11-13,23-146,POR,@,SAC,W (+17),0,2:11,0,1,.000,0,1,.000,0,0,,0,1,1,1,1,0,0,3,0,0.1,-4
8,9,,2012-11-16,23-149,POR,,HOU,W (+2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
9,10,,2012-11-18,23-151,POR,,CHI,W (+8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
10,11,6,2012-11-21,23-154,POR,@,PHO,L (-27),0,6:21,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-4
11,12,7,2012-11-23,23-156,POR,,MIN,W (+8),0,4:28,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-0.1,-4
12,13,8,2012-11-25,23-158,POR,@,BRK,L (-13),0,2:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
13,14,,2012-11-26,23-159,POR,@,DET,L (-7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
14,15,,2012-11-28,23-161,POR,@,WAS,L (-2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
15,16,9,2012-11-30,23-163,POR,@,BOS,L (-18),0,12:02,1,3,.333,1,1,1.000,0,0,,1,2,3,0,0,0,0,0,3,2.6,-2
16,17,10,2012-12-01,23-164,POR,@,CLE,W (+1),0,12:59,2,7,.286,0,4,.000,0,0,,1,4,5,0,0,1,0,0,4,2.5,-7
17,18,11,2012-12-03,23-166,POR,@,CHA,W (+6),0,15:14,3,5,.600,3,4,.750,0,0,,1,4,5,1,1,1,1,2,9,9.2,+19
18,19,12,2012-12-05,23-168,POR,@,IND,L (-7),0,14:36,2,3,.667,1,1,1.000,0,0,,1,4,5,0,0,0,0,2,5,4.8,-4
19,20,13,2012-12-08,23-171,POR,,SAC,L (-19),0,27:01,3,9,.333,2,5,.400,1,2,.500,0,7,7,2,0,0,1,1,9,5.6,-13
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,14,2012-12-10,23-173,POR,,TOR,W (+18),0,21:04,2,9,.222,0,5,.000,0,0,,0,3,3,0,1,0,0,4,4,-1.2,+7
22,22,15,2012-12-13,23-176,POR,,SAS,W (+8),0,20:10,5,10,.500,2,7,.286,0,0,,0,0,0,0,1,0,1,1,12,6.6,+9
23,23,16,2012-12-16,23-179,POR,,NOH,W (+1),0,26:36,4,7,.571,2,5,.400,0,0,,0,2,2,1,0,0,1,0,10,7.0,-9
24,24,17,2012-12-20,23-183,POR,,DEN,W (+8),0,26:19,4,10,.400,4,7,.571,2,2,1.000,0,8,8,1,0,0,0,6,14,9.3,-5
25,25,18,2012-12-22,23-185,POR,,PHO,W (+3),0,15:23,1,3,.333,1,2,.500,0,0,,0,3,3,0,1,0,2,1,3,0.8,0
26,26,19,2012-12-23,23-186,POR,@,SAC,L (-12),0,13:18,2,5,.400,1,2,.500,0,0,,0,1,1,1,0,0,0,2,5,2.5,-8
27,27,20,2012-12-26,23-189,POR,,SAC,W (+18),0,8:01,0,2,.000,0,2,.000,1,2,.500,0,2,2,2,0,0,1,2,1,-0.6,+6
28,28,21,2012-12-28,23-191,POR,@,LAL,L (-17),0,14:53,0,3,.000,0,2,.000,0,0,,0,6,6,1,0,0,1,0,0,-0.6,+6
29,29,22,2012-12-29,23-192,POR,,PHI,W (+4),0,10:34,1,4,.250,0,2,.000,0,0,,0,4,4,0,1,0,0,1,2,1.4,-2
