,G,Opponent,Home_away,Tm,Opp
0,1,Utah Jazz,0,113,100
1,2,Utah Jazz,0,119,109
2,3,Utah Jazz,1,86,88
3,4,Utah Jazz,1,108,94
4,5,Utah Jazz,0,107,96
6,6,Houston Rockets,0,92,100
7,7,Houston Rockets,0,111,98
8,8,Houston Rockets,1,108,94
9,9,Houston Rockets,1,87,99
10,10,Houston Rockets,0,118,78
11,11,Houston Rockets,1,80,95
12,12,Houston Rockets,0,89,70
14,13,Denver Nuggets,0,105,103
15,14,Denver Nuggets,0,103,106
16,15,Denver Nuggets,1,103,97
17,16,Denver Nuggets,1,101,120
18,17,Denver Nuggets,0,103,94
19,18,Denver Nuggets,1,119,92
21,19,Orlando Magic,0,100,75
22,20,Orlando Magic,0,101,96
23,21,Orlando Magic,1,104,108
24,22,Orlando Magic,1,99,91
25,23,Orlando Magic,1,99,86
