,G,Opponent,Home_away,Tm,Opp
0,1,Chicago Bulls,0,109,101
1,2,Chicago Bulls,0,111,106
2,3,Chicago Bulls,1,98,104
3,4,Chicago Bulls,1,93,87
4,5,Chicago Bulls,0,122,99
6,6,San Francisco Warriors,0,133,105
7,7,San Francisco Warriors,0,115,112
8,8,San Francisco Warriors,1,128,124
9,9,San Francisco Warriors,1,106,100
11,10,Boston Celtics,1,101,107
12,11,Boston Celtics,1,123,113
13,12,Boston Celtics,0,119,127
14,13,Boston Celtics,0,118,105
15,14,Boston Celtics,1,117,120
16,15,Boston Celtics,0,109,124
