,G,Opponent,Home_away,Tm,Opp
0,1,Chicago Bulls,0,107,104
1,2,Chicago Bulls,0,108,93
2,3,Chicago Bulls,1,86,96
3,4,Chicago Bulls,1,94,98
4,5,Chicago Bulls,0,123,102
5,6,Chicago Bulls,1,93,101
6,7,Chicago Bulls,0,95,92
8,8,Golden State Warriors,0,101,99
9,9,Golden State Warriors,0,104,93
10,10,Golden State Warriors,1,126,70
11,11,Golden State Warriors,1,109,117
12,12,Golden State Warriors,0,128,118
14,13,New York Knicks,0,115,112
15,14,New York Knicks,0,95,99
16,15,New York Knicks,1,83,87
17,16,New York Knicks,1,98,103
18,17,New York Knicks,0,93,102
