,G,Opponent,Home_away,Tm,Opp
0,1,Phoenix Suns,0,142,114
1,2,Phoenix Suns,0,147,130
2,3,Phoenix Suns,1,119,103
4,4,Portland Trail Blazers,0,125,101
5,5,Portland Trail Blazers,0,134,118
6,6,Portland Trail Blazers,1,130,126
7,7,Portland Trail Blazers,1,107,115
8,8,Portland Trail Blazers,0,139,120
10,9,Denver Nuggets,0,139,122
11,10,Denver Nuggets,0,114,136
12,11,Denver Nuggets,1,136,118
13,12,Denver Nuggets,1,120,116
14,13,Denver Nuggets,0,153,109
16,14,Boston Celtics,1,114,148
17,15,Boston Celtics,1,109,102
18,16,Boston Celtics,0,136,111
19,17,Boston Celtics,0,105,107
20,18,Boston Celtics,0,120,111
21,19,Boston Celtics,1,111,100
