,G,Opponent,Home_away,Tm,Opp
0,1,San Antonio Spurs,0,122,110
1,2,San Antonio Spurs,0,130,112
2,3,San Antonio Spurs,1,109,107
4,4,Utah Jazz,0,110,91
5,5,Utah Jazz,0,97,101
6,6,Utah Jazz,1,89,96
7,7,Utah Jazz,1,113,100
8,8,Utah Jazz,0,111,109
9,9,Utah Jazz,1,80,108
10,10,Utah Jazz,0,109,98
12,11,Dallas Mavericks,0,113,98
13,12,Dallas Mavericks,0,123,101
14,13,Dallas Mavericks,1,94,106
15,14,Dallas Mavericks,1,104,118
16,15,Dallas Mavericks,0,119,102
17,16,Dallas Mavericks,1,103,105
18,17,Dallas Mavericks,0,117,102
20,18,Detroit Pistons,0,93,105
21,19,Detroit Pistons,0,108,96
22,20,Detroit Pistons,1,99,86
23,21,Detroit Pistons,1,86,111
24,22,Detroit Pistons,1,94,104
25,23,Detroit Pistons,0,103,102
26,24,Detroit Pistons,0,108,105
