,G,Opponent,Home_away,Tm,Opp
0,1,St. Louis Hawks,1,75,97
1,2,Fort Wayne Pistons,1,88,94
2,3,Rochester Royals,0,97,88
3,4,Rochester Royals,1,95,85
4,5,Rochester Royals,0,88,87
5,6,Boston Celtics,1,110,117
6,7,Rochester Royals,0,82,94
7,8,Boston Celtics,0,113,97
8,9,Syracuse Nationals,1,103,96
9,10,Philadelphia Warriors,1,97,123
10,11,Fort Wayne Pistons,0,107,111
11,12,Syracuse Nationals,0,111,78
12,13,St. Louis Hawks,1,104,102
13,14,St. Louis Hawks,0,94,95
14,15,Philadelphia Warriors,0,113,98
15,16,Boston Celtics,0,93,105
16,17,Rochester Royals,1,83,95
17,18,Philadelphia Warriors,0,106,96
18,19,New York Knicks,1,88,101
19,20,St. Louis Hawks,0,103,96
21,21,Boston Celtics,1,114,121
22,22,New York Knicks,0,91,100
23,23,Philadelphia Warriors,1,111,114
24,24,New York Knicks,0,121,103
25,25,Rochester Royals,0,101,97
26,26,Rochester Royals,0,105,103
27,27,Rochester Royals,1,101,115
28,28,Syracuse Nationals,1,97,107
29,29,Fort Wayne Pistons,0,100,89
30,30,Fort Wayne Pistons,1,93,120
31,31,St. Louis Hawks,0,92,95
32,32,St. Louis Hawks,1,93,100
33,33,Fort Wayne Pistons,1,102,104
34,34,New York Knicks,0,101,111
35,35,Fort Wayne Pistons,0,86,87
36,36,Syracuse Nationals,0,93,86
37,37,Syracuse Nationals,1,118,110
38,38,Fort Wayne Pistons,0,105,87
39,39,Boston Celtics,0,104,87
40,40,New York Knicks,0,93,94
42,41,Rochester Royals,0,114,107
43,42,Rochester Royals,0,107,99
44,43,Boston Celtics,1,106,115
45,44,New York Knicks,1,107,122
46,45,Syracuse Nationals,1,93,94
47,46,Syracuse Nationals,0,96,112
48,47,Boston Celtics,0,91,103
49,48,Fort Wayne Pistons,0,107,111
50,49,St. Louis Hawks,0,97,106
51,50,St. Louis Hawks,1,85,102
52,51,Philadelphia Warriors,0,101,100
53,52,Fort Wayne Pistons,0,99,92
54,53,Fort Wayne Pistons,1,100,113
55,54,St. Louis Hawks,0,110,105
56,55,Boston Celtics,0,115,114
57,56,New York Knicks,0,99,97
58,57,Philadelphia Warriors,0,104,105
59,58,New York Knicks,1,112,120
60,59,St. Louis Hawks,0,115,118
61,60,Rochester Royals,0,111,103
63,61,Syracuse Nationals,0,101,103
64,62,Fort Wayne Pistons,0,123,115
65,63,St. Louis Hawks,0,94,110
66,64,Syracuse Nationals,1,108,120
67,65,Philadelphia Warriors,1,112,129
68,66,Rochester Royals,0,125,117
69,67,New York Knicks,0,119,108
70,68,Boston Celtics,0,109,104
71,69,Fort Wayne Pistons,1,101,97
72,70,St. Louis Hawks,0,117,104
73,71,Philadelphia Warriors,0,100,94
74,72,Philadelphia Warriors,0,114,97
