,G,Opponent,Home_away,Tm,Opp
0,1,Phoenix Suns,0,128,112
1,2,Phoenix Suns,0,101,114
2,3,Phoenix Suns,1,98,112
3,4,Phoenix Suns,1,102,112
4,5,Phoenix Suns,0,138,121
5,6,Phoenix Suns,1,104,93
6,7,Phoenix Suns,0,129,94
8,8,Atlanta Hawks,1,119,115
9,9,Atlanta Hawks,1,105,94
10,10,Atlanta Hawks,0,115,114
11,11,Atlanta Hawks,0,133,114
13,12,New York Knicks,1,112,124
14,13,New York Knicks,1,105,103
15,14,New York Knicks,0,108,111
16,15,New York Knicks,0,121,115
17,16,New York Knicks,1,100,107
18,17,New York Knicks,0,135,113
19,18,New York Knicks,1,99,113
