,G,Opponent,Home_away,Tm,Opp
0,1,Oklahoma City Thunder,0,87,79
1,2,Oklahoma City Thunder,0,95,92
2,3,Oklahoma City Thunder,1,96,101
3,4,Oklahoma City Thunder,1,89,110
4,5,Oklahoma City Thunder,0,111,87
5,6,Oklahoma City Thunder,1,95,94
7,7,Utah Jazz,0,104,99
8,8,Utah Jazz,0,111,103
9,9,Utah Jazz,1,111,110
10,10,Utah Jazz,1,111,96
12,11,Phoenix Suns,0,128,107
13,12,Phoenix Suns,0,124,112
14,13,Phoenix Suns,1,109,118
15,14,Phoenix Suns,1,106,115
16,15,Phoenix Suns,0,103,101
17,16,Phoenix Suns,1,111,103
19,17,Boston Celtics,0,102,89
20,18,Boston Celtics,0,94,103
21,19,Boston Celtics,1,91,84
22,20,Boston Celtics,1,89,96
23,21,Boston Celtics,1,86,92
24,22,Boston Celtics,0,89,67
25,23,Boston Celtics,0,83,79
