,G,Opponent,Home_away,Tm,Opp
0,1,Houston Rockets,0,90,108
1,2,Phoenix Suns,1,99,119
2,3,Los Angeles Clippers,0,111,118
3,4,Golden State Warriors,1,104,127
4,5,Phoenix Suns,0,106,112
5,6,Charlotte Hornets,0,107,92
6,7,Memphis Grizzlies,1,102,107
7,8,New Orleans Pelicans,1,102,109
8,9,San Antonio Spurs,0,80,93
9,10,Golden State Warriors,0,115,136
10,11,Atlanta Hawks,1,114,109
11,12,Houston Rockets,1,98,92
12,13,Dallas Mavericks,1,106,140
13,14,Denver Nuggets,0,94,101
14,15,Memphis Grizzlies,0,93,99
15,16,Minnesota Timberwolves,0,119,120
16,17,Toronto Raptors,0,129,122
17,18,Detroit Pistons,1,106,96
18,19,Washington Wizards,1,95,111
19,20,Boston Celtics,1,96,113
21,21,New Orleans Pelicans,0,87,104
22,22,Sacramento Kings,0,98,95
23,23,San Antonio Spurs,1,112,110
24,24,Minnesota Timberwolves,1,100,94
25,25,Indiana Pacers,1,91,110
26,26,Oklahoma City Thunder,0,103,104
27,27,Sacramento Kings,1,101,108
28,28,Golden State Warriors,0,115,105
29,29,Chicago Bulls,1,93,113
30,30,Dallas Mavericks,1,98,102
31,31,Phoenix Suns,0,107,116
32,32,Denver Nuggets,1,111,103
33,33,Memphis Grizzlies,0,106,109
34,34,Indiana Pacers,0,88,87
35,35,Portland Trail Blazers,1,94,98
36,36,Los Angeles Clippers,1,89,114
37,37,Orlando Magic,0,101,84
38,38,Portland Trail Blazers,0,94,106
39,39,Miami Heat,0,75,78
40,40,Cleveland Cavaliers,0,102,109
42,41,Utah Jazz,1,85,94
43,42,Phoenix Suns,1,100,115
44,43,New Orleans Pelicans,1,80,96
45,44,San Antonio Spurs,1,85,99
46,45,Houston Rockets,0,87,99
47,46,Washington Wizards,0,92,98
48,47,Chicago Bulls,0,123,118
49,48,New York Knicks,1,80,92
50,49,Milwaukee Bucks,1,105,113
51,50,Orlando Magic,1,97,103
52,51,Cleveland Cavaliers,1,105,120
53,52,Denver Nuggets,0,96,106
54,53,Portland Trail Blazers,1,86,102
55,54,Brooklyn Nets,0,105,114
56,55,Boston Celtics,0,118,111
57,56,Utah Jazz,1,100,97
58,57,Milwaukee Bucks,0,101,93
59,58,Oklahoma City Thunder,0,101,108
60,59,Charlotte Hornets,1,103,104
61,60,Miami Heat,1,94,100
63,61,Memphis Grizzlies,1,90,97
64,62,Dallas Mavericks,0,93,100
65,63,Detroit Pistons,0,93,85
66,64,New York Knicks,0,94,101
67,65,Atlanta Hawks,0,86,91
68,66,Golden State Warriors,1,105,108
69,67,Utah Jazz,0,73,80
70,68,Philadelphia 76ers,0,101,87
71,69,Oklahoma City Thunder,1,117,127
72,70,Minnesota Timberwolves,1,101,99
73,71,Toronto Raptors,1,83,94
74,72,Brooklyn Nets,1,99,107
75,73,Philadelphia 76ers,1,113,111
76,74,New Orleans Pelicans,0,92,113
77,75,Portland Trail Blazers,0,77,107
78,76,Los Angeles Clippers,0,78,106
79,77,Los Angeles Clippers,1,100,105
80,78,Denver Nuggets,1,101,119
81,79,Minnesota Timberwolves,0,106,98
82,80,Dallas Mavericks,0,106,120
84,81,Sacramento Kings,1,92,102
85,82,Sacramento Kings,0,99,122
