,G,Opponent,Home_away,Tm,Opp
0,1,Milwaukee Bucks,1,112,117
1,2,Indiana Pacers,1,133,120
2,3,Denver Nuggets,1,101,106
3,4,Phoenix Suns,0,101,104
4,5,San Antonio Spurs,0,109,107
5,6,Atlanta Hawks,1,95,102
6,7,San Antonio Spurs,1,118,129
7,8,New Jersey Nets,1,107,102
8,9,Indiana Pacers,0,111,99
9,10,New York Knicks,0,102,106
10,11,New Orleans Jazz,0,123,107
11,12,Golden State Warriors,0,97,95
12,13,Cleveland Cavaliers,0,95,102
13,14,Detroit Pistons,0,116,83
14,15,Chicago Bulls,0,80,102
15,16,Phoenix Suns,1,107,118
16,17,Seattle SuperSonics,1,89,113
17,18,New Jersey Nets,0,129,117
18,19,Portland Trail Blazers,0,93,100
19,20,Cleveland Cavaliers,1,101,118
21,21,Detroit Pistons,1,98,104
22,22,Denver Nuggets,0,109,111
23,23,Milwaukee Bucks,0,109,108
24,24,Houston Rockets,0,105,116
25,25,Buffalo Braves,0,124,119
26,26,New Orleans Jazz,1,94,117
27,27,Houston Rockets,1,113,91
28,28,Seattle SuperSonics,0,90,98
29,29,Boston Celtics,0,104,97
30,30,Washington Bullets,0,120,115
31,31,Portland Trail Blazers,1,98,108
32,32,Seattle SuperSonics,1,111,96
33,33,Golden State Warriors,1,123,82
34,34,Kansas City Kings,0,119,109
35,35,New York Knicks,1,120,117
36,36,Buffalo Braves,1,93,94
37,37,Philadelphia 76ers,1,110,123
38,38,Indiana Pacers,1,103,104
39,39,Chicago Bulls,1,106,110
40,40,Kansas City Kings,1,94,102
42,41,Denver Nuggets,1,112,123
43,42,New York Knicks,0,121,108
44,43,Washington Bullets,0,121,99
45,44,Houston Rockets,0,106,101
46,45,Philadelphia 76ers,0,117,102
47,46,Milwaukee Bucks,0,131,114
48,47,Washington Bullets,1,112,119
49,48,Cleveland Cavaliers,1,116,107
50,49,Boston Celtics,1,100,103
51,50,New Jersey Nets,1,105,99
52,51,Buffalo Braves,1,132,105
53,52,Detroit Pistons,1,105,95
54,53,Golden State Warriors,0,135,107
55,54,Atlanta Hawks,0,103,116
56,55,San Antonio Spurs,0,128,114
57,56,Boston Celtics,0,114,106
58,57,Golden State Warriors,1,115,93
59,58,Chicago Bulls,1,106,104
60,59,Kansas City Kings,1,122,127
61,60,Denver Nuggets,0,109,99
63,61,Detroit Pistons,0,124,127
64,62,Philadelphia 76ers,0,96,95
65,63,Cleveland Cavaliers,0,128,117
66,64,Chicago Bulls,0,115,109
67,65,Phoenix Suns,1,114,120
68,66,Phoenix Suns,0,128,112
69,67,New York Knicks,1,135,117
70,68,Philadelphia 76ers,1,93,113
71,69,Seattle SuperSonics,0,98,105
72,70,Atlanta Hawks,0,101,87
73,71,San Antonio Spurs,1,105,109
74,72,Houston Rockets,1,124,106
75,73,Buffalo Braves,0,120,115
76,74,Indiana Pacers,0,110,99
77,75,Atlanta Hawks,1,104,105
78,76,New Orleans Jazz,1,108,103
79,77,Portland Trail Blazers,0,101,103
80,78,Kansas City Kings,0,133,127
81,79,Milwaukee Bucks,1,103,102
82,80,Washington Bullets,1,119,125
84,81,New Jersey Nets,0,114,106
85,82,Portland Trail Blazers,1,99,114
