,G,Opponent,Home_away,Tm,Opp
0,1,Portland Trail Blazers,0,128,108
1,2,Portland Trail Blazers,0,113,105
2,3,Portland Trail Blazers,1,116,108
4,4,Seattle SuperSonics,0,113,102
5,5,Seattle SuperSonics,0,130,108
6,6,Seattle SuperSonics,1,91,86
7,7,Seattle SuperSonics,1,97,95
9,8,Phoenix Suns,0,127,119
10,9,Phoenix Suns,0,101,95
11,10,Phoenix Suns,1,110,107
12,11,Phoenix Suns,1,122,117
14,12,Detroit Pistons,1,97,109
15,13,Detroit Pistons,1,105,108
16,14,Detroit Pistons,0,110,114
17,15,Detroit Pistons,0,97,105
