,G,Opponent,Home_away,Tm,Opp
0,1,Portland Trail Blazers,1,93,107
1,2,Denver Nuggets,0,141,128
2,3,Los Angeles Lakers,0,110,106
3,4,Seattle SuperSonics,0,121,97
4,5,Denver Nuggets,1,121,127
5,6,Washington Bullets,1,113,119
6,7,Boston Celtics,1,122,129
7,8,New York Knicks,1,95,116
8,9,Philadelphia 76ers,1,116,124
9,10,Atlanta Hawks,1,102,107
10,11,Milwaukee Bucks,0,141,122
11,12,Cleveland Cavaliers,0,99,97
12,13,Kansas City Kings,1,99,118
13,14,Denver Nuggets,1,114,133
14,15,San Antonio Spurs,1,120,133
15,16,New Jersey Nets,0,102,104
16,17,Seattle SuperSonics,1,114,119
17,18,Utah Jazz,0,115,117
18,19,Golden State Warriors,0,109,108
19,20,Los Angeles Lakers,1,99,120
21,21,San Antonio Spurs,0,106,102
22,22,New York Knicks,0,92,111
23,23,Phoenix Suns,1,93,109
24,24,Dallas Mavericks,0,118,116
25,25,San Antonio Spurs,1,114,129
26,26,Los Angeles Lakers,1,109,122
27,27,Golden State Warriors,1,97,99
28,28,Houston Rockets,0,128,97
29,29,Phoenix Suns,0,115,121
30,30,Houston Rockets,1,110,95
31,31,Dallas Mavericks,1,92,109
32,32,Kansas City Kings,1,99,96
33,33,Kansas City Kings,0,122,121
34,34,Dallas Mavericks,0,106,123
35,35,Seattle SuperSonics,1,106,111
36,36,Phoenix Suns,1,104,129
37,37,Utah Jazz,0,119,122
38,38,Kansas City Kings,1,96,109
39,39,Golden State Warriors,1,110,123
40,40,Washington Bullets,0,110,101
42,41,Seattle SuperSonics,0,108,110
43,42,Portland Trail Blazers,0,118,113
44,43,Phoenix Suns,0,119,101
45,44,Indiana Pacers,1,97,111
46,45,New Jersey Nets,1,106,111
47,46,Detroit Pistons,1,111,126
48,47,Cleveland Cavaliers,1,100,108
49,48,Utah Jazz,1,109,103
50,49,Portland Trail Blazers,0,105,114
51,50,Atlanta Hawks,0,113,101
52,51,Milwaukee Bucks,1,100,107
53,52,Chicago Bulls,1,99,112
54,53,Houston Rockets,0,100,111
55,54,Los Angeles Lakers,0,116,120
56,55,Boston Celtics,0,114,107
57,56,Golden State Warriors,1,108,103
58,57,Seattle SuperSonics,1,101,93
59,58,Portland Trail Blazers,1,99,117
60,59,Phoenix Suns,0,102,95
61,60,Golden State Warriors,0,103,110
63,61,Philadelphia 76ers,0,122,127
64,62,Indiana Pacers,0,114,110
65,63,Denver Nuggets,0,134,126
66,64,Chicago Bulls,0,115,110
67,65,Houston Rockets,1,109,117
68,66,Dallas Mavericks,1,101,105
69,67,Houston Rockets,0,128,118
70,68,San Antonio Spurs,0,135,140
71,69,Portland Trail Blazers,1,105,106
72,70,Detroit Pistons,0,123,132
73,71,Seattle SuperSonics,0,108,102
74,72,Los Angeles Lakers,1,102,114
75,73,Phoenix Suns,1,109,116
76,74,Los Angeles Lakers,0,122,115
77,75,Golden State Warriors,0,124,112
78,76,Denver Nuggets,1,103,129
79,77,Kansas City Kings,0,116,121
80,78,Portland Trail Blazers,0,121,112
81,79,San Antonio Spurs,1,112,126
82,80,Dallas Mavericks,0,114,116
84,81,Utah Jazz,1,94,113
85,82,Utah Jazz,0,146,128
