,G,Opponent,Home_away,Tm,Opp
0,1,Philadelphia 76ers,1,110,129
1,2,Miami Heat,1,111,91
2,3,Charlotte Hornets,1,105,117
3,4,Cleveland Cavaliers,1,91,108
4,5,Phoenix Suns,0,138,127
5,6,Portland Trail Blazers,1,103,125
6,7,Sacramento Kings,0,112,101
7,8,Indiana Pacers,0,113,110
8,9,Denver Nuggets,1,107,134
9,10,Utah Jazz,1,98,117
10,11,Chicago Bulls,0,105,97
11,12,New Jersey Nets,0,100,93
12,13,Sacramento Kings,1,95,123
13,14,New York Knicks,0,128,135
14,15,Seattle SuperSonics,1,104,154
15,16,Phoenix Suns,1,106,114
16,17,Los Angeles Lakers,0,102,111
17,18,Houston Rockets,0,120,116
18,19,Utah Jazz,0,102,110
19,20,Portland Trail Blazers,1,92,113
21,21,Miami Heat,0,88,89
22,22,Denver Nuggets,0,121,118
23,23,Denver Nuggets,1,99,114
24,24,Golden State Warriors,1,111,113
25,25,Houston Rockets,1,109,125
26,26,San Antonio Spurs,1,114,108
27,27,Seattle SuperSonics,0,104,100
28,28,Los Angeles Lakers,1,109,124
29,29,Chicago Bulls,1,121,126
30,30,Milwaukee Bucks,1,102,110
31,31,Indiana Pacers,1,88,123
32,32,New York Knicks,1,100,134
33,33,Boston Celtics,1,84,119
34,34,Sacramento Kings,0,104,106
35,35,Golden State Warriors,0,113,127
36,36,Los Angeles Lakers,0,95,116
37,37,Seattle SuperSonics,1,107,130
38,38,Los Angeles Lakers,1,90,111
39,39,Dallas Mavericks,1,98,117
40,40,Houston Rockets,1,100,106
42,41,Milwaukee Bucks,0,84,105
43,42,Atlanta Hawks,0,101,130
44,43,Portland Trail Blazers,0,107,108
45,44,San Antonio Spurs,0,101,106
46,45,Golden State Warriors,1,107,116
47,46,Dallas Mavericks,0,111,129
48,47,Houston Rockets,0,114,111
49,48,Phoenix Suns,1,113,120
50,49,Dallas Mavericks,1,98,117
51,50,Golden State Warriors,0,138,143
52,51,Washington Bullets,0,93,98
53,52,Atlanta Hawks,1,100,114
54,53,Washington Bullets,1,109,123
55,54,New Jersey Nets,1,100,111
56,55,Miami Heat,1,91,111
57,56,Detroit Pistons,1,98,110
58,57,Philadelphia 76ers,0,105,123
59,58,Portland Trail Blazers,0,113,119
60,59,Phoenix Suns,1,91,133
61,60,Golden State Warriors,1,112,138
63,61,Cleveland Cavaliers,0,105,103
64,62,San Antonio Spurs,1,115,103
65,63,Miami Heat,0,103,109
66,64,Charlotte Hornets,0,105,108
67,65,Dallas Mavericks,0,116,112
68,66,Seattle SuperSonics,1,112,115
69,67,Phoenix Suns,0,103,123
70,68,Denver Nuggets,0,119,118
71,69,Sacramento Kings,0,114,108
72,70,San Antonio Spurs,0,109,106
73,71,Detroit Pistons,0,101,117
74,72,Boston Celtics,0,108,124
75,73,Portland Trail Blazers,0,133,123
76,74,Phoenix Suns,0,97,115
77,75,Los Angeles Lakers,1,116,133
78,76,Portland Trail Blazers,1,102,126
79,77,Golden State Warriors,0,128,126
80,78,Los Angeles Lakers,0,119,107
81,79,Utah Jazz,0,102,108
82,80,Utah Jazz,1,95,92
84,81,Seattle SuperSonics,0,136,139
85,82,Sacramento Kings,1,89,104
