,G,Opponent,Home_away,Tm,Opp
0,1,Sacramento Kings,0,107,87
1,2,Sacramento Kings,0,111,103
2,3,Sacramento Kings,1,113,98
4,4,Denver Nuggets,0,126,119
5,5,Denver Nuggets,0,119,101
6,6,Denver Nuggets,1,115,116
7,7,Denver Nuggets,1,111,114
8,8,Denver Nuggets,0,131,103
9,9,Denver Nuggets,1,126,122
11,10,Los Angeles Lakers,1,107,119
12,11,Los Angeles Lakers,1,112,102
13,12,Los Angeles Lakers,0,117,109
14,13,Los Angeles Lakers,0,105,95
15,14,Los Angeles Lakers,1,114,112
17,15,Boston Celtics,1,100,112
18,16,Boston Celtics,1,95,117
19,17,Boston Celtics,0,106,104
20,18,Boston Celtics,0,103,106
21,19,Boston Celtics,0,111,96
22,20,Boston Celtics,1,97,114
