,G,Opponent,Home_away,Tm,Opp
0,1,San Diego Clippers,1,104,120
1,2,Los Angeles Lakers,1,103,114
2,3,Seattle SuperSonics,0,103,100
3,4,Portland Trail Blazers,1,102,99
4,5,Golden State Warriors,1,101,108
5,6,Denver Nuggets,1,119,117
6,7,Kansas City Kings,0,96,105
7,8,Detroit Pistons,0,109,112
8,9,Dallas Mavericks,0,109,103
9,10,San Diego Clippers,0,104,111
10,11,Phoenix Suns,0,115,116
11,12,Dallas Mavericks,1,105,94
12,13,Los Angeles Lakers,0,107,104
13,14,Utah Jazz,1,115,117
14,15,Seattle SuperSonics,1,139,143
15,16,Seattle SuperSonics,0,138,118
16,17,Cleveland Cavaliers,1,117,114
17,18,New Jersey Nets,1,116,108
18,19,Indiana Pacers,1,120,129
19,20,New York Knicks,1,110,113
21,21,Philadelphia 76ers,0,100,101
22,22,San Antonio Spurs,1,124,115
23,23,Dallas Mavericks,0,115,90
24,24,Phoenix Suns,1,114,117
25,25,Cleveland Cavaliers,0,118,109
26,26,Kansas City Kings,1,100,108
27,27,Denver Nuggets,0,111,108
28,28,Los Angeles Lakers,0,108,109
29,29,Portland Trail Blazers,1,100,106
30,30,Golden State Warriors,1,99,97
31,31,San Antonio Spurs,0,107,113
32,32,Boston Celtics,1,119,133
33,33,Chicago Bulls,1,109,133
34,34,Milwaukee Bucks,1,91,123
35,35,Golden State Warriors,0,99,114
36,36,Detroit Pistons,1,114,94
37,37,Washington Bullets,1,97,115
38,38,San Diego Clippers,0,104,98
39,39,Utah Jazz,0,117,103
40,40,Dallas Mavericks,1,124,120
42,41,Denver Nuggets,0,132,134
43,42,Kansas City Kings,0,108,114
44,43,Philadelphia 76ers,1,94,107
45,44,Portland Trail Blazers,0,106,105
46,45,Chicago Bulls,0,109,105
47,46,Phoenix Suns,1,89,92
48,47,New York Knicks,0,98,99
49,48,Denver Nuggets,1,98,97
50,49,Phoenix Suns,0,106,100
51,50,Kansas City Kings,1,107,113
52,51,Utah Jazz,0,106,91
53,52,New Jersey Nets,0,111,99
54,53,Utah Jazz,1,97,99
55,54,Denver Nuggets,0,135,128
56,55,Dallas Mavericks,0,116,68
57,56,Phoenix Suns,1,99,112
58,57,Atlanta Hawks,0,87,81
59,58,San Antonio Spurs,0,108,89
60,59,Los Angeles Lakers,0,105,114
61,60,Milwaukee Bucks,0,112,117
63,61,San Diego Clippers,1,99,116
64,62,Los Angeles Lakers,1,110,107
65,63,Seattle SuperSonics,1,111,96
66,64,Utah Jazz,1,106,102
67,65,Indiana Pacers,0,101,100
68,66,Seattle SuperSonics,0,96,92
69,67,San Diego Clippers,0,103,104
70,68,San Antonio Spurs,1,86,102
71,69,Boston Celtics,0,101,108
72,70,Washington Bullets,0,104,105
73,71,Atlanta Hawks,1,108,114
74,72,Golden State Warriors,0,109,92
75,73,Portland Trail Blazers,0,126,104
76,74,Utah Jazz,0,101,82
77,75,Denver Nuggets,1,127,138
78,76,Golden State Warriors,1,117,118
79,77,Portland Trail Blazers,1,103,107
80,78,Kansas City Kings,1,114,108
81,79,Dallas Mavericks,1,114,111
82,80,San Antonio Spurs,0,117,111
84,81,Kansas City Kings,0,91,84
85,82,San Antonio Spurs,1,109,135
