,G,Opponent,Home_away,Tm,Opp
0,1,Los Angeles Lakers,1,111,107
1,2,Los Angeles Lakers,0,106,111
2,3,Los Angeles Lakers,1,89,86
4,4,San Antonio Spurs,1,107,98
5,5,San Antonio Spurs,1,113,125
6,6,San Antonio Spurs,0,112,99
7,7,San Antonio Spurs,0,112,114
8,8,San Antonio Spurs,1,123,117
9,9,San Antonio Spurs,0,96,101
10,10,San Antonio Spurs,1,105,100
12,11,Kansas City Kings,1,97,78
13,12,Kansas City Kings,1,79,88
14,13,Kansas City Kings,0,92,88
15,14,Kansas City Kings,0,100,89
16,15,Kansas City Kings,1,97,88
18,16,Boston Celtics,1,95,98
19,17,Boston Celtics,1,92,90
20,18,Boston Celtics,0,71,94
21,19,Boston Celtics,0,91,86
22,20,Boston Celtics,1,80,109
23,21,Boston Celtics,0,91,102
