,G,Opponent,Home_away,Tm,Opp
0,1,Utah Jazz,1,100,102
1,2,Utah Jazz,1,140,126
2,3,Utah Jazz,0,82,95
3,4,Utah Jazz,0,123,106
4,5,Utah Jazz,1,95,91
6,6,Phoenix Suns,1,108,130
7,7,Phoenix Suns,1,94,118
8,8,Phoenix Suns,0,118,85
9,9,Phoenix Suns,0,110,114
10,10,Phoenix Suns,1,103,97
11,11,Phoenix Suns,0,116,103
12,12,Phoenix Suns,1,115,114
14,13,San Antonio Spurs,1,94,93
15,14,San Antonio Spurs,1,106,96
16,15,San Antonio Spurs,0,102,107
17,16,San Antonio Spurs,0,81,103
18,17,San Antonio Spurs,1,111,90
19,18,San Antonio Spurs,0,100,95
21,19,Orlando Magic,1,120,118
22,20,Orlando Magic,1,117,106
23,21,Orlando Magic,0,106,103
24,22,Orlando Magic,0,113,101
