,G,Opponent,Home_away,Tm,Opp
0,1,Detroit Pistons,1,116,118
1,2,Atlanta Hawks,0,117,91
2,3,Philadelphia 76ers,0,119,117
3,4,Boston Celtics,1,106,117
4,5,New Jersey Nets,0,136,113
5,6,Cleveland Cavaliers,1,120,110
6,7,San Antonio Spurs,0,126,97
7,8,New York Knicks,1,92,88
8,9,New Jersey Nets,1,123,126
9,10,Philadelphia 76ers,1,97,105
10,11,Chicago Bulls,1,132,103
11,12,Detroit Pistons,0,137,118
12,13,Chicago Bulls,0,118,103
13,14,Portland Trail Blazers,1,117,104
14,15,Seattle SuperSonics,1,116,106
15,16,Sacramento Kings,1,131,97
16,17,Los Angeles Clippers,1,112,116
17,18,Phoenix Suns,1,140,138
18,19,Atlanta Hawks,0,114,96
19,20,Detroit Pistons,1,102,111
21,21,Indiana Pacers,0,111,94
22,22,Boston Celtics,0,109,112
23,23,New York Knicks,1,105,95
24,24,Atlanta Hawks,1,93,94
25,25,Seattle SuperSonics,0,117,98
26,26,Washington Bullets,1,108,110
27,27,Cleveland Cavaliers,0,124,128
28,28,Sacramento Kings,0,140,82
29,29,Los Angeles Lakers,0,105,107
30,30,Indiana Pacers,1,102,114
31,31,Dallas Mavericks,0,132,107
32,32,Indiana Pacers,0,105,87
33,33,Cleveland Cavaliers,1,114,112
34,34,Detroit Pistons,0,121,110
35,35,Washington Bullets,1,107,100
36,36,New York Knicks,0,119,86
37,37,Cleveland Cavaliers,0,110,101
38,38,New Jersey Nets,1,99,106
39,39,Portland Trail Blazers,0,95,89
40,40,Denver Nuggets,0,115,119
42,41,Washington Bullets,0,114,98
43,42,Golden State Warriors,0,122,109
44,43,Atlanta Hawks,1,98,101
45,44,Indiana Pacers,1,117,92
46,45,New York Knicks,1,104,88
47,46,Utah Jazz,1,127,103
48,47,Los Angeles Lakers,1,115,125
49,48,Golden State Warriors,1,120,108
50,49,Denver Nuggets,1,113,116
51,50,Boston Celtics,0,93,112
52,51,Chicago Bulls,0,117,97
53,52,Indiana Pacers,1,103,97
54,53,Utah Jazz,0,113,106
55,54,New Jersey Nets,0,112,94
56,55,Philadelphia 76ers,1,111,106
57,56,Dallas Mavericks,1,124,107
58,57,Houston Rockets,1,120,113
59,58,San Antonio Spurs,1,120,115
60,59,Los Angeles Clippers,0,114,99
61,60,Washington Bullets,0,102,84
63,61,Washington Bullets,1,104,125
64,62,New York Knicks,0,115,108
65,63,New Jersey Nets,1,119,106
66,64,Philadelphia 76ers,0,125,95
67,65,Atlanta Hawks,1,109,111
68,66,Phoenix Suns,0,126,127
69,67,Indiana Pacers,0,104,114
70,68,Chicago Bulls,1,125,116
71,69,Washington Bullets,0,116,87
72,70,Houston Rockets,0,116,106
73,71,Atlanta Hawks,0,113,98
74,72,New Jersey Nets,0,118,105
75,73,Boston Celtics,1,115,121
76,74,Philadelphia 76ers,1,116,94
77,75,Detroit Pistons,0,130,121
78,76,Chicago Bulls,0,116,107
79,77,Cleveland Cavaliers,0,114,93
80,78,Detroit Pistons,1,115,108
81,79,Chicago Bulls,1,101,107
82,80,Boston Celtics,0,114,126
84,81,Cleveland Cavaliers,1,102,101
85,82,New York Knicks,0,116,78
