,G,Opponent,Home_away,Tm,Opp
0,1,New York Knicks,1,83,90
1,2,Boston Celtics,1,105,98
2,3,Toronto Raptors,0,90,97
3,4,Cleveland Cavaliers,0,109,104
4,5,Dallas Mavericks,0,83,91
5,6,Miami Heat,1,95,118
6,7,Orlando Magic,1,91,94
7,8,Indiana Pacers,1,77,104
8,9,Oklahoma City Thunder,0,79,92
9,10,Portland Trail Blazers,0,82,91
10,11,Philadelphia 76ers,1,107,115
11,12,Charlotte Bobcats,0,72,96
12,13,Detroit Pistons,1,94,113
13,14,Washington Wizards,0,92,100
14,15,Charlotte Bobcats,1,76,92
15,16,Boston Celtics,0,92,85
16,17,Boston Celtics,1,100,108
17,18,Detroit Pistons,0,98,105
18,19,Washington Wizards,1,109,105
19,20,Brooklyn Nets,0,82,90
21,21,Chicago Bulls,1,78,74
22,22,San Antonio Spurs,0,77,109
23,23,Chicago Bulls,0,90,91
24,24,Dallas Mavericks,1,93,106
25,25,New York Knicks,0,101,107
26,26,Cleveland Cavaliers,1,111,114
27,27,Philadelphia 76ers,0,116,106
28,28,Charlotte Bobcats,1,110,111
29,29,Brooklyn Nets,1,93,104
30,30,Minnesota Timberwolves,0,95,117
31,31,Los Angeles Lakers,1,94,79
32,32,Utah Jazz,1,87,96
33,33,Phoenix Suns,1,100,116
34,34,Golden State Warriors,0,80,101
35,35,Chicago Bulls,0,72,81
36,36,Oklahoma City Thunder,1,85,101
37,37,Toronto Raptors,1,94,116
38,38,Memphis Grizzlies,0,77,82
39,39,Houston Rockets,1,104,114
40,40,San Antonio Spurs,1,82,110
42,41,Detroit Pistons,0,104,101
43,42,Cleveland Cavaliers,1,78,93
44,43,Atlanta Hawks,0,87,112
45,44,Los Angeles Clippers,0,86,114
46,45,Phoenix Suns,0,117,126
47,46,Orlando Magic,1,102,113
48,47,Memphis Grizzlies,1,90,99
49,48,New York Knicks,0,101,98
50,49,Denver Nuggets,1,100,110
51,50,Houston Rockets,0,95,101
52,51,Boston Celtics,0,86,102
53,52,New Orleans Pelicans,0,98,102
54,53,Orlando Magic,0,104,100
55,54,Denver Nuggets,0,90,101
56,55,Indiana Pacers,0,100,110
57,56,Philadelphia 76ers,1,130,110
58,57,Indiana Pacers,1,96,101
59,58,Brooklyn Nets,0,98,107
60,59,Utah Jazz,0,114,88
61,60,Sacramento Kings,0,102,116
63,61,New Orleans Pelicans,1,104,112
64,62,Washington Wizards,0,107,114
65,63,Orlando Magic,0,105,98
66,64,Minnesota Timberwolves,1,101,112
67,65,Atlanta Hawks,1,97,102
68,66,New York Knicks,1,94,115
69,67,Charlotte Bobcats,0,92,101
70,68,Portland Trail Blazers,1,115,120
71,69,Golden State Warriors,1,110,115
72,70,Sacramento Kings,1,107,124
73,71,Los Angeles Clippers,1,98,106
74,72,Los Angeles Lakers,0,108,105
75,73,Miami Heat,0,67,88
76,74,Detroit Pistons,1,111,116
77,75,Miami Heat,1,77,96
78,76,Chicago Bulls,1,90,102
79,77,Toronto Raptors,0,98,102
80,78,Indiana Pacers,0,102,104
81,79,Cleveland Cavaliers,0,119,116
82,80,Washington Wizards,1,91,104
84,81,Toronto Raptors,1,100,110
85,82,Atlanta Hawks,0,103,111
