,G,Opponent,Home_away,Tm,Opp
0,1,Los Angeles Lakers,0,99,95
1,2,Los Angeles Lakers,0,109,90
2,3,Los Angeles Lakers,1,96,98
3,4,Los Angeles Lakers,1,112,90
4,5,Los Angeles Lakers,0,114,92
6,6,Chicago Bulls,0,101,85
7,7,Chicago Bulls,1,113,111
8,8,Chicago Bulls,0,113,90
9,9,Chicago Bulls,1,115,99
11,10,Boston Celtics,0,83,98
12,11,Boston Celtics,0,105,96
13,12,Boston Celtics,1,83,95
14,13,Boston Celtics,1,97,89
15,14,Boston Celtics,0,87,96
16,15,Boston Celtics,1,102,101
17,16,Boston Celtics,0,87,102
