,G,Opponent,Home_away,Tm,Opp
0,1,Detroit Pistons,1,113,118
1,2,Boston Celtics,0,119,103
2,3,Washington Bullets,0,98,90
3,4,San Diego Clippers,0,105,102
4,5,Atlanta Hawks,1,83,94
5,6,New Jersey Nets,1,100,88
6,7,New York Knicks,0,95,85
7,8,Cleveland Cavaliers,0,98,96
8,9,Washington Bullets,1,99,95
9,10,Philadelphia 76ers,1,100,102
10,11,Boston Celtics,1,89,112
11,12,New York Knicks,1,112,118
12,13,Detroit Pistons,0,103,95
13,14,Golden State Warriors,0,96,113
14,15,San Antonio Spurs,0,105,89
15,16,Cleveland Cavaliers,1,126,110
16,17,Atlanta Hawks,0,97,80
17,18,Detroit Pistons,1,111,108
18,19,Houston Rockets,0,89,83
19,20,Indiana Pacers,0,103,100
21,21,New York Knicks,1,104,86
22,22,Philadelphia 76ers,0,127,108
23,23,Indiana Pacers,1,104,96
24,24,New Jersey Nets,0,88,100
25,25,Kansas City Kings,0,101,106
26,26,Cleveland Cavaliers,1,109,102
27,27,Chicago Bulls,0,108,96
28,28,Indiana Pacers,1,107,96
29,29,Washington Bullets,0,107,103
30,30,Chicago Bulls,1,128,121
31,31,Denver Nuggets,0,122,128
32,32,New York Knicks,0,102,112
33,33,New Jersey Nets,1,109,95
34,34,Atlanta Hawks,0,88,90
35,35,Los Angeles Lakers,0,118,107
36,36,Philadelphia 76ers,1,111,107
37,37,Boston Celtics,0,122,118
38,38,Detroit Pistons,0,103,108
39,39,Dallas Mavericks,1,104,109
40,40,Denver Nuggets,1,131,125
42,41,Golden State Warriors,1,113,119
43,42,Los Angeles Lakers,1,96,94
44,43,Utah Jazz,1,119,101
45,44,Chicago Bulls,0,113,98
46,45,Dallas Mavericks,0,117,92
47,46,Phoenix Suns,0,107,92
48,47,Indiana Pacers,1,108,101
49,48,Portland Trail Blazers,0,116,105
50,49,Chicago Bulls,1,120,90
51,50,Cleveland Cavaliers,1,125,97
52,51,Indiana Pacers,0,104,93
53,52,Cleveland Cavaliers,0,106,88
54,53,Kansas City Kings,1,110,104
55,54,New York Knicks,1,110,113
56,55,New Jersey Nets,1,113,106
57,56,Boston Celtics,1,102,106
58,57,Detroit Pistons,0,101,91
59,58,Atlanta Hawks,1,96,87
60,59,San Antonio Spurs,1,166,171
61,60,Atlanta Hawks,1,95,98
63,61,Houston Rockets,1,91,103
64,62,Chicago Bulls,0,98,101
65,63,Seattle SuperSonics,0,110,112
66,64,Utah Jazz,0,129,100
67,65,Philadelphia 76ers,0,106,91
68,66,Cleveland Cavaliers,0,119,97
69,67,New Jersey Nets,0,102,86
70,68,Portland Trail Blazers,1,109,104
71,69,Seattle SuperSonics,1,97,99
72,70,Phoenix Suns,1,112,113
73,71,San Diego Clippers,1,128,99
74,72,Philadelphia 76ers,0,116,114
75,73,Atlanta Hawks,0,117,113
76,74,Chicago Bulls,1,114,105
77,75,Indiana Pacers,0,129,115
78,76,Boston Celtics,0,122,116
79,77,Detroit Pistons,1,118,100
80,78,Washington Bullets,1,114,115
81,79,Washington Bullets,0,99,109
82,80,Boston Celtics,1,91,100
84,81,New York Knicks,0,112,99
85,82,Philadelphia 76ers,1,86,110
