,Rk,G,Date,Age,Tm, ,Opp, .1,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2008-11-01,24-128,DAL,@,MIN,W (+10),0,15:49,2,3,.667,1,1,1.000,0,0,,0,0,0,1,0,0,1,4,5,1.8,-1
1,2,2,2008-11-03,24-130,DAL,,CLE,L (-19),0,16:21,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,2,0,0,-2.7,-8
2,3,3,2008-11-04,24-131,DAL,@,SAS,W (+17),0,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
3,4,4,2008-11-07,24-134,DAL,@,DEN,L (-3),0,0:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-5
4,5,5,2008-11-09,24-136,DAL,@,LAC,L (-11),0,8:42,2,4,.500,0,2,.000,2,5,.400,0,1,1,1,0,0,1,0,6,2.8,+7
5,6,6,2008-11-11,24-138,DAL,,LAL,L (-7),0,4:18,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,-4
6,7,7,2008-11-16,24-143,DAL,@,NYK,W (+10),0,13:39,2,7,.286,2,2,1.000,1,2,.500,0,1,1,4,1,0,0,1,7,6.2,-2
7,8,8,2008-11-18,24-145,DAL,@,CHA,W (+17),0,14:49,1,2,.500,0,1,.000,0,0,,0,3,3,2,0,0,1,2,2,1.5,+6
8,9,9,2008-11-19,24-146,DAL,@,HOU,W (+10),0,13:44,1,5,.200,0,1,.000,2,2,1.000,0,3,3,1,0,0,1,3,4,0.3,+4
9,10,10,2008-11-21,24-148,DAL,,MEM,W (+15),0,18:57,3,5,.600,1,2,.500,2,2,1.000,1,0,1,2,1,0,2,1,9,7.4,-2
10,11,11,2008-11-25,24-152,DAL,,IND,W (+3),0,7:34,1,1,1.000,0,0,,0,0,,1,0,1,1,0,0,1,0,2,2.1,+1
11,12,12,2008-11-28,24-155,DAL,@,LAL,L (-7),0,20:37,5,11,.455,0,2,.000,0,0,,1,1,2,9,0,0,0,0,10,11.6,+3
12,13,13,2008-11-29,24-156,DAL,@,SAC,W (+23),0,24:59,2,4,.500,1,1,1.000,0,0,,1,1,2,5,1,0,3,1,5,5.1,+18
13,14,14,2008-12-02,24-159,DAL,,LAC,W (+2),0,24:55,7,11,.636,1,2,.500,0,0,,0,1,1,6,0,0,1,0,15,13.6,+21
14,15,15,2008-12-04,24-161,DAL,,PHO,W (+15),1,30:32,6,14,.429,1,1,1.000,5,6,.833,0,3,3,4,1,0,2,1,18,12.5,+7
15,16,16,2008-12-06,24-163,DAL,,ATL,W (+2),1,31:48,9,18,.500,0,3,.000,4,5,.800,0,2,2,4,0,0,1,1,22,14.6,+11
16,17,17,2008-12-09,24-166,DAL,,SAS,L (-7),1,39:50,8,16,.500,2,3,.667,3,4,.750,1,1,2,5,0,0,0,6,21,14.7,+2
17,18,18,2008-12-11,24-168,DAL,,CHA,W (+5),1,33:55,3,7,.429,0,0,,2,2,1.000,0,5,5,5,0,0,2,0,8,7.3,+10
18,19,19,2008-12-13,24-170,DAL,,OKC,W (+4),1,25:15,3,7,.429,0,2,.000,0,0,,0,1,1,5,0,1,1,1,6,5.4,-6
19,20,20,2008-12-15,24-172,DAL,,DEN,L (-10),1,34:23,5,16,.313,2,6,.333,0,2,.000,0,4,4,9,2,0,2,1,12,9.1,-1
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,21,2008-12-17,24-174,DAL,@,TOR,W (+10),0,20:54,1,4,.250,1,2,.500,0,0,,1,5,6,3,0,0,2,1,3,2.5,+3
22,22,22,2008-12-19,24-176,DAL,@,NJN,L (-24),0,20:24,2,4,.500,1,2,.500,0,0,,0,3,3,5,0,0,3,0,5,4.4,-20
23,23,23,2008-12-21,24-178,DAL,@,WAS,W (+11),0,22:11,3,6,.500,1,4,.250,0,0,,0,1,1,3,1,0,1,0,7,6.4,+16
24,24,24,2008-12-23,24-180,DAL,,MEM,W (+18),0,20:08,3,6,.500,0,0,,0,0,,1,2,3,4,0,0,1,0,6,6.1,-1
25,25,25,2008-12-25,24-182,DAL,@,POR,W (+8),0,21:35,4,13,.308,0,4,.000,0,0,,4,4,8,4,1,0,0,1,8,7.9,+11
26,26,26,2008-12-26,24-183,DAL,@,UTA,L (-9),0,20:55,3,9,.333,1,3,.333,0,0,,1,3,4,3,0,0,1,3,7,3.4,0
27,27,27,2008-12-28,24-185,DAL,@,LAC,W (+22),0,28:30,5,12,.417,1,2,.500,6,6,1.000,3,1,4,4,0,0,2,2,17,13.0,+4
28,28,28,2008-12-30,24-187,DAL,,MIN,W (+7),0,6:12,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,2,0.9,-8
29,29,29,2009-01-02,24-190,DAL,,PHI,W (+10),0,21:55,3,6,.500,2,3,.667,0,0,,0,3,3,5,0,0,2,2,8,6.6,-6
30,30,30,2009-01-04,24-192,DAL,@,MEM,L (-20),0,28:01,2,5,.400,1,3,.333,2,2,1.000,0,6,6,4,0,1,5,0,7,4.6,+1
