,G,Opponent,Home_away,Tm,Opp
0,1,Milwaukee Bucks,0,90,83
1,2,Chicago Bulls,1,81,82
2,3,Minnesota Timberwolves,0,100,109
3,4,Charlotte Bobcats,0,97,102
4,5,Charlotte Bobcats,1,101,91
5,6,San Antonio Spurs,0,89,120
6,7,Atlanta Hawks,1,95,91
7,8,Houston Rockets,0,106,109
8,9,Atlanta Hawks,0,90,110
9,10,Detroit Pistons,1,86,92
10,11,Indiana Pacers,0,96,103
11,12,Washington Wizards,1,89,98
12,13,Portland Trail Blazers,1,91,102
13,14,Los Angeles Clippers,1,80,93
14,15,Denver Nuggets,1,95,97
15,16,New Orleans Pelicans,0,99,103
16,17,Brooklyn Nets,1,113,83
17,18,Orlando Magic,0,121,83
18,19,Boston Celtics,0,73,114
19,20,Cleveland Cavaliers,1,94,109
21,21,Chicago Bulls,0,83,78
22,22,Boston Celtics,1,86,90
23,23,Atlanta Hawks,0,111,106
24,24,Washington Wizards,0,101,102
25,25,Milwaukee Bucks,1,107,101
26,26,Memphis Grizzlies,0,87,95
27,27,Orlando Magic,1,103,98
28,28,Oklahoma City Thunder,0,94,123
29,29,Toronto Raptors,0,83,95
30,30,Toronto Raptors,1,100,115
31,31,San Antonio Spurs,1,105,101
32,32,Houston Rockets,1,100,102
33,33,Dallas Mavericks,1,92,80
34,34,Detroit Pistons,0,89,85
35,35,Miami Heat,0,102,92
36,36,Philadelphia 76ers,1,102,92
37,37,Phoenix Suns,0,98,96
38,38,Charlotte Bobcats,1,98,108
39,39,Indiana Pacers,1,89,117
40,40,Los Angeles Clippers,0,95,109
42,41,Brooklyn Nets,0,80,103
43,42,Philadelphia 76ers,0,106,110
44,43,Charlotte Bobcats,0,125,96
45,44,Los Angeles Lakers,0,110,103
46,45,Boston Celtics,0,114,88
47,46,Cleveland Cavaliers,0,117,86
48,47,Miami Heat,0,91,106
49,48,Milwaukee Bucks,1,98,101
50,49,Portland Trail Blazers,0,90,94
51,50,Denver Nuggets,0,117,90
52,51,Oklahoma City Thunder,1,100,112
53,52,Sacramento Kings,0,101,106
54,53,Memphis Grizzlies,1,93,98
55,54,New Orleans Pelicans,1,98,91
56,55,Orlando Magic,1,121,129
57,56,Atlanta Hawks,1,98,107
58,57,Dallas Mavericks,0,108,110
59,58,Miami Heat,1,82,108
60,59,Golden State Warriors,0,103,126
61,60,Chicago Bulls,1,90,109
63,61,Detroit Pistons,1,85,96
64,62,Minnesota Timberwolves,1,118,106
65,63,Utah Jazz,0,108,81
66,64,Cleveland Cavaliers,1,107,97
67,65,Philadelphia 76ers,0,123,110
68,66,Boston Celtics,1,116,92
69,67,Milwaukee Bucks,0,115,94
70,68,Indiana Pacers,0,92,86
71,69,Philadelphia 76ers,1,93,92
72,70,Cleveland Cavaliers,0,100,106
73,71,Los Angeles Lakers,1,96,127
74,72,Sacramento Kings,1,107,99
75,73,Phoenix Suns,1,88,112
76,74,Golden State Warriors,1,89,84
77,75,Utah Jazz,1,92,83
78,76,Brooklyn Nets,0,110,81
79,77,Washington Wizards,0,89,90
80,78,Miami Heat,1,91,102
81,79,Toronto Raptors,1,108,100
82,80,Chicago Bulls,0,100,89
84,81,Brooklyn Nets,1,109,98
85,82,Toronto Raptors,0,95,92
