,G,Opponent,Home_away,Tm,Opp
0,1,Baltimore Bullets,1,105,108
1,2,Baltimore Bullets,0,110,88
2,3,Baltimore Bullets,1,103,104
3,4,Baltimore Bullets,0,104,98
4,5,Baltimore Bullets,1,106,82
5,6,Baltimore Bullets,0,107,101
7,7,Boston Celtics,1,116,94
8,8,Boston Celtics,0,106,105
9,9,Boston Celtics,1,109,115
10,10,Boston Celtics,0,116,98
11,11,Boston Celtics,1,111,103
13,12,Los Angeles Lakers,1,114,92
14,13,Los Angeles Lakers,1,92,106
15,14,Los Angeles Lakers,0,96,107
16,15,Los Angeles Lakers,0,111,116
17,16,Los Angeles Lakers,1,100,114
