,G,Opponent,Home_away,Tm,Opp
0,1,New Jersey Nets,0,91,80
1,2,New Jersey Nets,0,90,81
2,3,New Jersey Nets,1,92,93
3,4,New Jersey Nets,1,102,92
5,5,Chicago Bulls,0,90,86
6,6,Chicago Bulls,0,96,91
7,7,Chicago Bulls,1,102,104
8,8,Chicago Bulls,1,83,95
9,9,Chicago Bulls,0,87,86
10,10,Chicago Bulls,1,79,93
11,11,Chicago Bulls,0,87,77
13,12,Indiana Pacers,0,100,89
14,13,Indiana Pacers,0,89,78
15,14,Indiana Pacers,1,68,88
16,15,Indiana Pacers,1,77,83
17,16,Indiana Pacers,0,86,93
18,17,Indiana Pacers,1,98,91
19,18,Indiana Pacers,0,94,90
21,19,Houston Rockets,1,78,85
22,20,Houston Rockets,1,91,83
23,21,Houston Rockets,0,89,93
24,22,Houston Rockets,0,91,82
25,23,Houston Rockets,0,91,84
26,24,Houston Rockets,1,84,86
27,25,Houston Rockets,1,84,90
