,G,Opponent,Home_away,Tm,Opp
0,1,Detroit Pistons,0,84,91
1,2,Los Angeles Lakers,0,104,119
2,3,Cleveland Cavaliers,1,121,120
3,4,Golden State Warriors,0,93,84
4,5,Baltimore Bullets,1,110,87
5,6,Atlanta Hawks,0,89,95
6,7,Boston Celtics,0,106,101
7,8,Atlanta Hawks,1,96,110
8,9,Houston Rockets,0,112,94
9,10,Philadelphia 76ers,0,101,108
10,11,Houston Rockets,1,117,98
11,12,Seattle SuperSonics,1,97,101
12,13,Los Angeles Lakers,1,96,103
13,14,Cincinnati Royals,1,85,99
14,15,Golden State Warriors,0,103,112
15,16,Detroit Pistons,0,127,105
16,17,Phoenix Suns,0,112,111
17,18,Baltimore Bullets,0,125,114
18,19,Cincinnati Royals,0,125,110
19,20,Baltimore Bullets,1,114,94
21,21,Boston Celtics,1,104,89
22,22,Chicago Bulls,0,100,99
23,23,Seattle SuperSonics,0,109,110
24,24,Chicago Bulls,1,96,122
25,25,Buffalo Braves,0,130,90
26,26,Boston Celtics,0,97,105
27,27,Portland Trail Blazers,0,134,102
28,28,Cleveland Cavaliers,1,103,92
29,29,Phoenix Suns,0,100,110
30,30,Buffalo Braves,1,115,95
31,31,Cleveland Cavaliers,0,104,84
32,32,Golden State Warriors,1,113,87
33,33,Seattle SuperSonics,1,120,104
34,34,Portland Trail Blazers,1,120,117
35,35,Golden State Warriors,0,114,89
36,36,Detroit Pistons,1,119,100
37,37,Baltimore Bullets,0,102,110
38,38,Cincinnati Royals,0,104,94
39,39,Milwaukee Bucks,0,101,99
40,40,Milwaukee Bucks,1,100,121
42,41,Philadelphia 76ers,1,113,117
43,42,Chicago Bulls,0,108,113
44,43,Chicago Bulls,1,91,116
45,44,Golden State Warriors,0,111,115
46,45,Houston Rockets,1,109,108
47,46,Phoenix Suns,1,109,130
48,47,Los Angeles Lakers,1,104,101
49,48,Seattle SuperSonics,1,101,99
50,49,Boston Celtics,0,109,106
51,50,Boston Celtics,1,116,122
52,51,Seattle SuperSonics,0,110,106
53,52,Detroit Pistons,0,115,106
54,53,Cincinnati Royals,1,105,116
55,54,Buffalo Braves,1,103,84
56,55,Philadelphia 76ers,0,112,104
57,56,Philadelphia 76ers,1,109,107
58,57,Los Angeles Lakers,0,102,107
59,58,Detroit Pistons,1,126,102
60,59,Milwaukee Bucks,1,113,107
61,60,Cleveland Cavaliers,0,106,91
63,61,Houston Rockets,0,110,100
64,62,Chicago Bulls,1,102,99
65,63,Buffalo Braves,0,100,95
66,64,Cleveland Cavaliers,1,109,111
67,65,Portland Trail Blazers,0,122,105
68,66,Baltimore Bullets,0,97,104
69,67,Baltimore Bullets,0,97,95
70,68,Los Angeles Lakers,0,111,114
71,69,Buffalo Braves,1,97,105
72,70,Philadelphia 76ers,0,118,115
73,71,Philadelphia 76ers,1,98,100
74,72,Milwaukee Bucks,0,110,101
75,73,Phoenix Suns,0,106,110
76,74,Boston Celtics,1,109,112
77,75,Atlanta Hawks,0,115,107
78,76,Houston Rockets,1,103,102
79,77,Phoenix Suns,1,106,111
80,78,Portland Trail Blazers,1,86,133
81,79,Buffalo Braves,0,123,99
82,80,Milwaukee Bucks,1,88,131
84,81,Cleveland Cavaliers,0,98,83
85,82,Atlanta Hawks,1,106,120
