,G,Opponent,Home_away,Tm,Opp
0,1,Los Angeles Lakers,1,99,100
1,2,Los Angeles Lakers,1,95,105
2,3,Los Angeles Lakers,0,106,98
3,4,Los Angeles Lakers,0,112,102
4,5,Los Angeles Lakers,1,89,115
5,6,Los Angeles Lakers,0,113,99
6,7,Los Angeles Lakers,1,98,109
